RefundID,OrderID,RefundDate,RefundAmount,RefundReason,RefundStatus
2449,35852,2026-01-29,285.25,Incorrect Order,Approved
2450,35880,2026-03-19,453.12,Payment Issue,Processed
2451,35885,2025-05-18,335.38,Poor Food Quality,Requested
2452,35967,2024-08-24,42.73,Poor Food Quality,Approved
2453,35981,2024-12-15,574.99,Delivery Delay,Approved
2454,35994,2026-02-18,372.4,Delivery Delay,Rejected
2455,36009,2026-06-07,475.43,Payment Issue,Approved
2456,36025,2026-04-04,379.99,Missing Item,Processed
2457,36041,2024-03-26,744.77,Missing Item,Processed
2458,36044,2025-12-20,300.0,Delivery Delay,Rejected
2459,36048,2025-01-27,1334.13,Missing Item,Rejected
2460,36056,2024-08-26,451.89,Missing Item,Processed
2461,36080,2026-02-08,36.5,Missing Item,Processed
2462,36102,2026-07-25,495.4,Incorrect Order,Rejected
2463,36129,2026-03-04,43.07,Incorrect Order,Processed
2464,36147,2025-07-14,497.17,Payment Issue,Requested
2465,36165,2026-06-12,674.54,Delivery Delay,Processed
2466,36167,2026-03-13,321.21,Payment Issue,Approved
2467,36230,2024-11-23,356.19,Missing Item,Approved
2468,36263,2026-02-01,384.88,Payment Issue,Processed
2469,36264,2024-11-20,469.85,Poor Food Quality,Approved
2470,36288,2025-08-24,673.86,Delivery Delay,Rejected
2471,36310,2025-10-11,526.53,Payment Issue,Approved
2472,36312,2025-04-02,344.88,Poor Food Quality,Processed
2473,36318,2026-01-27,524.82,Delivery Delay,Processed
2474,36328,2025-08-06,614.11,Delivery Delay,Rejected
2475,36334,2026-07-24,86.91,Delivery Delay,Requested
2476,36336,2025-09-30,198.69,Delivery Delay,Rejected
2477,36343,2026-06-28,577.67,Payment Issue,Rejected
2478,36346,2025-10-22,1464.45,Incorrect Order,Rejected
2479,36348,2025-04-09,374.99,Poor Food Quality,Processed
2480,36353,2025-12-26,502.89,Missing Item,Processed
2481,36366,2024-09-08,732.52,Incorrect Order,Rejected
2482,36375,2024-06-02,153.63,Missing Item,Processed
2483,36428,2026-03-04,530.86,Missing Item,Approved
2484,36435,2026-02-20,708.27,Payment Issue,Requested
2485,36454,2026-05-16,621.07,Poor Food Quality,Approved
2486,36461,2025-05-15,-637.16,Incorrect Order,Processed
2487,36495,2026-01-09,391.64,Incorrect Order,Rejected
2488,36497,2026-05-19,148.25,Incorrect Order,Processed
2489,36509,2024-09-24,64.57,Missing Item,Processed
2490,36524,2026-03-07,168.62,Incorrect Order,Approved
2491,36557,2025-03-05,351.8,Poor Food Quality,Approved
2492,36559,2024-04-24,105.89,Incorrect Order,Processed
2493,36594,2025-11-28,571.11,Payment Issue,Approved
2494,36602,2025-01-05,619.28,Delivery Delay,Rejected
2495,36609,2024-06-19,441.08,Incorrect Order,Processed
2496,36623,2025-05-22,238.04,Poor Food Quality,Approved
2497,36649,2025-08-05,125.76,Payment Issue,Processed
2498,36668,2026-06-11,1652.16,Delivery Delay,Processed
2499,36730,2025-08-19,697.12,Missing Item,Approved
2500,36758,2025-08-25,1902.07,Delivery Delay,Processed
2501,36759,2026-02-11,1566.58,Incorrect Order,Processed
2502,36763,2024-01-01,297.46,Payment Issue,Approved
2503,36772,2026-07-25,-671.76,Payment Issue,Approved
2504,36775,2026-03-22,1313.77,Payment Issue,Approved
2505,36777,2024-07-23,182.23,Poor Food Quality,Approved
2506,36805,2024-09-13,334.08,Incorrect Order,Processed
2507,36811,2026-04-16,242.68,Payment Issue,Approved
2508,36840,2026-05-31,80.38,Delivery Delay,Processed
2509,36842,2025-01-14,1032.07,Missing Item,Processed
2510,36853,2026-03-19,145.85,Missing Item,Requested
2511,36868,2025-02-02,870.91,Poor Food Quality,Approved
2512,36886,2026-03-06,1013.09,Payment Issue,Processed
2513,36901,2025-03-30,569.36,Missing Item,Requested
2514,36913,2024-05-01,587.66,Delivery Delay,Approved
2515,36931,2024-05-07,379.44,Poor Food Quality,Approved
2516,36941,2026-02-28,155.45,Payment Issue,Approved
2517,36948,2025-04-28,1312.21,Payment Issue,Approved
2518,36951,2026-07-16,114.59,Delivery Delay,Processed
2519,36952,2023-12-26,1557.64,Incorrect Order,Processed
2520,36957,2026-07-31,768.36,Poor Food Quality,Processed
2521,36979,2026-05-12,134.49,Payment Issue,Approved
2522,36980,2024-06-11,658.5,Payment Issue,Approved
2523,36990,2024-04-26,1259.42,Missing Item,Requested
2524,36997,2026-04-06,1518.63,Incorrect Order,Processed
2525,36999,2024-11-09,806.79,Delivery Delay,Approved
2526,37003,2024-06-26,477.76,Missing Item,Approved
2527,37004,2026-01-11,178.23,Poor Food Quality,Processed
2528,37008,2024-08-04,522.37,Payment Issue,Processed
2529,37013,2024-03-31,787.31,Delivery Delay,Processed
2530,37032,2025-12-09,96.18,Missing Item,Approved
2531,37035,2026-06-06,638.52,Incorrect Order,Processed
2532,37036,2025-09-26,521.97,Poor Food Quality,Approved
2533,37063,2024-09-09,366.95,Missing Item,Rejected
2534,37071,2024-09-24,221.96,Payment Issue,Processed
2535,37083,2026-01-28,93.13,Delivery Delay,Requested
2536,37095,2025-05-16,592.53,Poor Food Quality,Rejected
2537,37112,2024-10-03,860.09,Incorrect Order,Processed
2538,37113,2024-04-05,229.63,Poor Food Quality,Requested
2539,37154,2025-12-28,1429.74,Missing Item,Approved
2540,37221,2025-07-25,969.41,Payment Issue,Rejected
2541,37226,2025-11-25,219.11,Missing Item,Approved
2542,37232,2025-09-16,389.07,Payment Issue,Requested
2543,37236,2025-01-31,737.94,Missing Item,Processed
2544,37249,2024-10-09,492.07,Poor Food Quality,Processed
2545,37266,2025-04-07,89.13,Payment Issue,Processed
2546,37272,2025-03-23,337.58,Poor Food Quality,Approved
2547,37273,2024-03-27,323.83,Missing Item,Approved
2548,37288,2025-03-02,1528.4,Missing Item,Processed
2549,37291,2024-06-20,141.16,Incorrect Order,Approved
2550,37298,2026-05-01,383.67,Poor Food Quality,Approved
2551,37299,2026-05-16,235.19,Delivery Delay,Requested
2552,37302,2026-04-25,425.23,Delivery Delay,Processed
2553,37340,2025-11-26,426.97,Poor Food Quality,Approved
2554,37356,2025-11-18,840.72,Missing Item,Rejected
2555,37359,2024-10-15,205.45,Delivery Delay,Approved
2556,37369,2025-04-02,668.79,Missing Item,Rejected
2557,37396,2025-12-02,843.35,Delivery Delay,Processed
2558,37425,2025-09-15,1056.7,Payment Issue,Processed
2559,37431,2026-02-07,261.5,Delivery Delay,Processed
2560,37446,2024-05-08,742.4,Payment Issue,Processed
2561,37451,2024-06-29,142.22,Incorrect Order,Approved
2562,37465,2025-09-04,636.6,Delivery Delay,Processed
2563,37477,2025-02-11,667.49,Payment Issue,Rejected
2564,37509,2025-09-26,918.45,Incorrect Order,Processed
2565,37537,2024-06-20,958.3,Missing Item,Processed
2566,37549,2024-09-11,436.72,Incorrect Order,Rejected
2567,37576,2026-03-18,1086.1,Delivery Delay,Rejected
2568,37593,2024-12-23,336.37,Poor Food Quality,Processed
2569,37608,2026-03-23,394.1,Delivery Delay,Approved
2570,37619,2024-06-21,979.88,Incorrect Order,Approved
2571,37625,2024-08-15,828.63,Payment Issue,Processed
2572,37634,2024-10-19,696.99,Delivery Delay,Processed
2573,37641,2024-01-02,361.79,Payment Issue,Requested
2574,37646,2024-12-31,1166.22,Poor Food Quality,Rejected
2575,37651,2026-03-01,941.43,Incorrect Order,Approved
2576,37685,2025-05-18,543.96,Missing Item,Rejected
2577,37690,2024-07-15,668.35,Payment Issue,Approved
2578,37714,2026-08-17,237.72,Incorrect Order,Processed
2579,37721,2024-03-27,396.81,Delivery Delay,Requested
2580,37723,2024-11-12,403.3,Missing Item,Approved
2581,37730,2026-01-22,198.17,Missing Item,Approved
2582,37760,2024-02-27,-137.63,Poor Food Quality,Rejected
2583,37774,2025-02-10,528.5,Missing Item,Processed
2584,37802,2025-06-17,393.56,Delivery Delay,Processed
2585,37826,2024-12-14,346.94,Poor Food Quality,Approved
2586,37834,2025-01-31,715.89,Poor Food Quality,Rejected
2587,37854,2026-04-09,1446.71,Incorrect Order,Approved
2588,37855,2025-11-15,274.45,Poor Food Quality,Approved
2589,37859,2024-03-31,551.78,Missing Item,Requested
2590,37863,2025-11-27,510.84,Poor Food Quality,Approved
2591,37886,2025-03-08,483.39,Poor Food Quality,Approved
2592,37888,2024-02-09,1565.98,Missing Item,Processed
2593,37901,2025-02-23,293.2,Poor Food Quality,Processed
2594,37908,2025-06-16,181.38,Poor Food Quality,Processed
2595,37919,2025-06-04,67.43,Poor Food Quality,Approved
2596,37921,2023-12-31,463.5,Incorrect Order,Approved
2597,37931,2025-06-11,421.13,Delivery Delay,Approved
2598,37936,2024-12-10,479.98,Delivery Delay,Approved
2599,37978,2026-06-28,190.4,Incorrect Order,Requested
2600,38022,2024-01-16,380.19,Poor Food Quality,Approved
2601,38030,2024-02-05,562.52,Delivery Delay,Rejected
2602,38058,2026-05-21,580.55,Poor Food Quality,Rejected
2603,38060,2024-11-26,1351.74,Payment Issue,Rejected
2604,38075,2023-12-20,412.58,Payment Issue,Approved
2605,38080,2023-12-21,499.87,Missing Item,Rejected
2606,38083,2025-01-14,140.34,Incorrect Order,Processed
2607,38088,2025-09-04,336.31,Poor Food Quality,Processed
2608,38105,2024-12-29,1160.99,Incorrect Order,Approved
2609,38110,2026-07-08,191.25,Poor Food Quality,Processed
2610,38114,2024-11-23,402.27,Missing Item,Requested
2611,38115,2026-03-31,1133.24,Incorrect Order,Approved
2612,38130,2026-03-17,198.25,Incorrect Order,Requested
2613,38134,2026-08-01,1375.96,Delivery Delay,Processed
2614,38147,2025-05-02,160.71,Missing Item,Processed
2615,38151,2026-03-27,379.43,Missing Item,PROCESSED
2616,38156,2024-09-03,591.76,Poor Food Quality,Approved
2617,38157,2026-03-16,55.42,Delivery Delay,Processed
2618,38165,2025-03-14,170.6,Missing Item,Processed
2619,38180,2026-07-25,606.52,Missing Item,Processed
2620,38181,2025-10-17,452.14,Missing Item,Requested
2621,38182,2025-04-26,267.11,Payment Issue,Processed
2622,38192,2024-04-22,196.29,Poor Food Quality,Processed
2623,38193,2024-04-01,703.14,Incorrect Order,Processed
2624,38210,2025-06-25,508.26,Incorrect Order,Requested
2625,38213,2026-02-10,595.21,Payment Issue,Processed
2626,38240,2024-09-14,529.24,Payment Issue,Rejected
2627,38251,2025-11-23,1403.52,Payment Issue,Processed
2628,38262,2025-03-19,106.45,Poor Food Quality,Requested
2629,38271,2024-08-06,452.22,Delivery Delay,Approved
2630,38275,2025-02-18,411.59,Missing Item,Approved
2631,38279,2026-06-18,958.46,Missing Item,Processed
2632,38297,2024-01-31,543.96,Missing Item,Approved
2633,38314,2024-10-31,197.99,Missing Item,Approved
2634,38359,2025-09-14,275.55,Delivery Delay,Approved
2635,38366,2026-02-17,1054.54,Incorrect Order,Approved
2636,38385,2024-08-16,97.94,Missing Item,Rejected
2637,38387,2026-02-03,154.57,Incorrect Order,Approved
2638,38393,2024-05-11,73.45,Incorrect Order,Requested
2639,38394,2024-02-23,992.22,Missing Item,Approved
2640,38419,2024-02-12,621.77,Missing Item,Approved
2641,38426,2026-06-03,1001.9,Missing Item,Processed
2642,38431,2026-02-03,758.21,Missing Item,Approved
2643,38440,2024-04-10,1491.85,Poor Food Quality,Approved
2644,38455,2026-03-18,52.06,Payment Issue,Approved
2645,38477,2024-12-18,185.38,Delivery Delay,Approved
2646,38494,2024-07-06,650.35,Incorrect Order,Processed
2647,38495,2024-04-17,227.66,Missing Item,Processed
2648,38499,2025-12-13,269.3,Incorrect Order,Approved
2649,38502,2026-01-13,940.98,Incorrect Order,Processed
2650,38520,2026-03-25,526.84,Delivery Delay,Approved
2651,38525,2024-12-29,277.77,Delivery Delay,Approved
2652,38531,2025-04-16,494.17,Incorrect Order,Approved
2653,38552,2024-12-25,778.58,Incorrect Order,Processed
2654,38557,2024-02-09,446.23,Delivery Delay,Processed
2655,38565,2023-12-24,837.15,Incorrect Order,Processed
2656,38567,2026-04-06,215.78,Poor Food Quality,Processed
2657,38576,2025-12-06,534.93,Payment Issue,Processed
2658,38577,2025-07-15,647.26,Incorrect Order,Approved
2659,38589,2026-05-06,513.4,Poor Food Quality,Requested
2660,38607,2025-08-03,386.66,Delivery Delay,Processed
2661,38614,2024-03-16,90.15,Poor Food Quality,Approved
2662,38617,2024-06-15,538.04,Payment Issue,Approved
2663,38624,2024-05-19,174.56,Missing Item,Rejected
2664,38675,2024-08-24,796.57,Incorrect Order,Processed
2665,38683,2024-01-11,32.43,Poor Food Quality,Processed
2666,38686,2026-07-21,234.66,Payment Issue,Processed
2667,38739,2025-01-13,429.22,Missing Item,Rejected
2668,38749,2026-01-11,419.35,Poor Food Quality,Requested
2669,38758,2024-06-27,956.74,Incorrect Order,Requested
2670,38763,2024-02-16,340.13,Payment Issue,Rejected
2671,38771,2026-07-10,916.9,Delivery Delay,Processed
2672,38781,2024-08-04,1077.57,Delivery Delay,Rejected
2673,38809,2025-02-07,99.64,Poor Food Quality,Approved
2674,38810,2025-11-27,50.56,Delivery Delay,Processed
2675,38820,2025-11-07,682.82,Payment Issue,Processed
2676,38822,2024-08-19,366.74,Payment Issue,Processed
2677,38823,2025-09-24,334.77,Payment Issue,Requested
2678,38840,2024-08-30,270.7,Delivery Delay,Approved
2679,38924,2025-11-04,978.95,Poor Food Quality,Processed
2680,38933,2025-02-13,257.08,Delivery Delay,Approved
2681,38938,2026-04-26,651.17,Incorrect Order,Requested
2682,38946,2024-10-19,248.46,Delivery Delay,Requested
2683,38948,2025-12-27,488.16,Delivery Delay,Approved
2684,38990,2025-08-06,412.66,Poor Food Quality,Approved
2685,39034,2026-04-19,544.29,Incorrect Order,Requested
2686,39053,2025-12-06,1434.19,Payment Issue,Processed
2687,39059,2026-01-09,481.06,Delivery Delay,Processed
2688,39065,2024-06-20,980.44,Incorrect Order,Processed
2689,39067,2024-02-25,547.99,Missing Item,Processed
2690,39069,2026-06-08,1729.25,Poor Food Quality,Processed
2691,39084,2024-09-26,70.95,Payment Issue,Processed
2692,39085,2025-02-13,95.81,Incorrect Order,Processed
2693,39115,2026-06-02,1257.77,Missing Item,Processed
2694,39130,2026-04-28,647.03,Incorrect Order,Requested
2695,39135,2024-08-12,173.7,Delivery Delay,Rejected
2696,39142,2024-12-04,638.41,Incorrect Order,Requested
2697,39146,2024-11-24,1601.88,Payment Issue,Requested
2698,39161,2025-05-03,958.94,Delivery Delay,Approved
2699,39172,2024-09-05,1378.04,Missing Item,Approved
2700,39184,2024-06-06,330.1,Poor Food Quality,Processed
2701,39195,2024-10-13,308.05,Payment Issue,Rejected
2702,39202,2026-03-01,453.96,Missing Item,Requested
2703,39207,2025-12-27,991.36,Payment Issue,Requested
2704,39240,2026-08-01,296.21,Payment Issue,Processed
2705,39260,2026-05-19,408.05,Payment Issue,Requested
2706,39301,2026-02-19,1065.67,Missing Item,Approved
2707,39314,2026-03-06,175.24,Payment Issue,Requested
2708,39316,2026-04-08,318.7,Delivery Delay,Processed
2709,39320,2025-12-31,479.81,Poor Food Quality,Approved
2710,39335,2024-05-10,145.64,Payment Issue,Rejected
2711,39339,2025-02-06,86.14,Delivery Delay,Processed
2712,39344,2024-03-28,493.44,Incorrect Order,Processed
2713,39349,2024-11-10,270.06,Payment Issue,Requested
2714,39355,2024-05-23,-635.89,Incorrect Order,Processed
2715,39358,2026-04-14,850.67,Delivery Delay,Processed
2716,39370,2024-12-23,225.21,Missing Item,Processed
2717,39378,2025-10-10,384.5,Poor Food Quality,Processed
2718,39414,2024-09-27,44.89,Payment Issue,Rejected
2719,39418,2024-06-15,860.61,Delivery Delay,Processed
2720,39431,2026-05-30,751.76,Payment Issue,Approved
2721,39451,2026-06-23,263.99,Missing Item,Approved
2722,39476,2025-05-06,501.26,Incorrect Order,Approved
2723,39477,2025-03-31,317.48,Delivery Delay,Rejected
2724,39486,2025-02-22,875.9,Poor Food Quality,Approved
2725,39492,2025-03-25,610.24,Poor Food Quality,Processed
2726,39528,2025-06-06,213.65,Incorrect Order,Approved
2727,39536,2024-12-06,384.86,Incorrect Order,Approved
2728,39549,2026-03-10,812.15,Missing Item,Rejected
2729,39552,2025-01-16,365.47,Payment Issue,Processed
2730,39557,2025-02-26,513.18,Payment Issue,Approved
2731,39559,2026-03-30,220.96,Incorrect Order,Approved
2732,39570,2024-06-13,260.39,Incorrect Order,Processed
2733,39581,2026-06-02,267.88,Delivery Delay,Approved
2734,39604,2026-06-14,404.99,Incorrect Order,Rejected
2735,39608,2025-11-08,467.67,Poor Food Quality,Rejected
2736,39611,2024-03-04,530.92,Incorrect Order,Approved
2737,39634,2025-03-29,202.67,Missing Item,Approved
2738,39635,2024-08-16,130.72,Delivery Delay,Rejected
2739,39643,2025-05-07,170.43,Incorrect Order,Requested
2740,39647,2024-09-21,655.24,Delivery Delay,Approved
2741,39679,2024-07-01,83.94,Incorrect Order,Processed
2742,39693,2025-10-17,679.47,Delivery Delay,Approved
2743,39695,2026-02-23,322.49,Poor Food Quality,Processed
2744,39697,2025-10-11,144.15,Incorrect Order,Approved
2745,39699,2024-02-18,968.94,Delivery Delay,Processed
2746,39701,2025-05-25,1032.1,Incorrect Order,Requested
2747,39703,2025-07-22,140.37,Poor Food Quality,Processed
2748,39723,2026-03-12,212.99,Missing Item,Requested
2749,39730,2025-01-09,767.99,Poor Food Quality,Rejected
2750,39761,2026-03-16,322.5,Incorrect Order,Approved
2751,39792,2025-03-07,969.45,Payment Issue,Requested
2752,39813,2025-03-27,173.32,Poor Food Quality,Approved
2753,39826,2025-12-13,1159.55,Missing Item,Rejected
2754,39840,2023-12-29,667.48,Poor Food Quality,Processed
2755,39847,2025-05-24,795.65,Delivery Delay,rejected
2756,39859,2025-10-15,613.65,Payment Issue,Approved
2757,39872,2024-02-04,381.7,Delivery Delay,Approved
2758,39895,2025-07-15,496.36,Delivery Delay,Processed
2759,39910,2024-02-19,400.9,Incorrect Order,Rejected
2760,39930,2024-01-13,404.18,Payment Issue,Requested
2761,39936,2026-05-04,229.62,Poor Food Quality,Processed
2762,39953,2025-12-07,370.78,Missing Item,Processed
2763,39971,2025-05-19,1718.41,Delivery Delay,Processed
2764,39983,2026-02-15,461.25,Payment Issue,Approved
2765,39990,2025-08-21,396.53,Poor Food Quality,Rejected
2766,39996,2025-11-11,285.8,Poor Food Quality,Approved
2767,40006,2025-06-17,57.97,Delivery Delay,Rejected
2768,40008,2025-07-28,337.99,Delivery Delay,Processed
2769,40079,2024-06-14,284.86,Incorrect Order,Requested
2770,40107,2024-06-15,146.46,Delivery Delay,Approved
2771,40124,2024-03-06,886.44,Incorrect Order,Requested
2772,40127,2025-11-09,27.4,Incorrect Order,Approved
2773,40130,2024-09-15,782.95,Missing Item,Requested
2774,40132,2026-08-08,313.47,Delivery Delay,Requested
2775,40146,2024-11-09,1557.92,Poor Food Quality,Processed
2776,40153,2026-07-25,497.66,Poor Food Quality,Rejected
2777,40156,2024-10-27,119.55,Payment Issue,Processed
2778,40163,2025-01-09,66.45,Delivery Delay,Approved
2779,40165,2024-07-02,639.31,Missing Item,Processed
2780,40191,2024-03-07,633.19,Poor Food Quality,Rejected
2781,40202,2026-07-26,593.77,Poor Food Quality,Approved
2782,40210,2024-01-28,1425.85,Missing Item,Processed
2783,40234,2026-02-17,110.73,Poor Food Quality,Approved
2784,40244,2025-08-02,326.37,Incorrect Order,Processed
2785,40247,2025-12-26,1280.28,Incorrect Order,Rejected
2786,40257,2025-03-19,337.45,Incorrect Order,Rejected
2787,40295,2026-06-23,2138.66,Delivery Delay,Processed
2788,40318,2025-12-17,325.56,Poor Food Quality,Requested
2789,40334,2025-01-28,904.17,Incorrect Order,Rejected
2790,40340,2024-03-27,251.63,Missing Item,Requested
2791,40356,2025-08-24,1224.44,Delivery Delay,Approved
2792,40370,2024-05-11,1443.94,Payment Issue,Rejected
2793,40384,2025-03-11,98.65,Incorrect Order,Rejected
2794,40394,2026-07-28,92.15,Missing Item,Requested
2795,40408,2024-01-29,586.13,Incorrect Order,Processed
2796,40409,2025-04-19,456.26,Missing Item,Requested
2797,40410,2025-01-26,1063.3,Incorrect Order,Approved
2798,40423,2025-10-21,630.78,Missing Item,Rejected
2799,40429,2026-08-12,1148.61,Payment Issue,Processed
2800,40435,2025-09-13,328.04,Missing Item,Rejected
2801,40437,2025-07-27,1344.59,Missing Item,Processed
2802,40465,2024-03-31,66.42,Payment Issue,Approved
2803,40486,2025-09-29,670.34,Payment Issue,approved
2804,40501,2026-08-12,498.78,Missing Item,Processed
2805,40510,2024-09-30,485.8,Delivery Delay,Processed
2806,40540,2025-12-18,683.28,Delivery Delay,Processed
2807,40549,2026-06-18,1172.54,Delivery Delay,Processed
2808,40550,2024-12-03,759.93,Payment Issue,Approved
2809,40573,2024-09-25,157.35,Delivery Delay,Rejected
2810,40576,2025-12-19,1306.16,Payment Issue,Processed
2811,40577,2025-04-24,349.13,Incorrect Order,Rejected
2812,40593,2024-10-31,367.4,Payment Issue,Requested
2813,40609,2024-01-30,268.17,Delivery Delay,Rejected
2814,40614,2025-09-03,485.72,Payment Issue,Approved
2815,40635,2024-11-24,523.54,Missing Item,Requested
2816,40641,2026-03-05,702.18,Poor Food Quality,Processed
2817,40644,2026-05-11,110.76,Payment Issue,Approved
2818,40645,2025-05-12,630.65,Incorrect Order,Requested
2819,40648,2025-03-08,422.74,Incorrect Order,Processed
2820,40673,2024-05-31,1306.69,Poor Food Quality,Requested
2821,40678,2024-10-21,210.64,Missing Item,Approved
2822,40695,2026-05-31,101.99,Poor Food Quality,Processed
2823,40697,2024-09-08,380.06,Payment Issue,Approved
2824,40702,2025-02-08,233.39,Poor Food Quality,Approved
2825,40714,2026-02-18,1711.4,Delivery Delay,Requested
2826,40767,2024-01-24,598.92,Incorrect Order,Processed
2827,40773,2025-06-15,540.02,Poor Food Quality,Requested
2828,40787,2025-09-14,513.43,Poor Food Quality,Rejected
2829,40788,2026-04-26,979.67,Delivery Delay,Approved
2830,40804,2024-12-16,87.35,Poor Food Quality,Requested
2831,40809,2024-11-27,63.47,Poor Food Quality,Processed
2832,40814,2026-01-12,93.89,Incorrect Order,Rejected
2833,40837,2026-02-23,208.59,Poor Food Quality,Processed
2834,40845,2024-10-02,1166.22,Incorrect Order,Approved
2835,40846,2024-04-07,898.07,Incorrect Order,Processed
2836,40849,2024-12-01,91.37,Poor Food Quality,Requested
2837,40861,2024-04-18,1399.65,Payment Issue,Processed
2838,40884,2026-04-07,198.45,Poor Food Quality,Approved
2839,40885,2025-01-19,1509.6,Delivery Delay,Processed
2840,40906,2024-08-29,211.56,Missing Item,Approved
2841,40909,2026-03-01,690.05,Delivery Delay,Approved
2842,40912,2025-12-11,85.86,Missing Item,Processed
2843,40920,2026-05-17,221.26,Poor Food Quality,Requested
2844,40938,2025-05-10,347.52,Incorrect Order,Processed
2845,40939,2025-12-14,59.43,Incorrect Order,Approved
2846,40943,2026-03-09,1062.39,Missing Item,Requested
2847,40964,2024-08-28,292.49,Payment Issue,Approved
2848,40993,2024-01-24,321.35,Incorrect Order,Approved
2849,40995,2025-02-09,355.7,Delivery Delay,Approved
2850,40998,2025-09-03,401.29,Delivery Delay,Processed
2851,41009,2024-11-12,143.45,Payment Issue,Approved
2852,41011,2024-02-07,418.38,Delivery Delay,Processed
2853,41018,2024-08-29,313.31,Missing Item,Processed
2854,41035,2026-07-03,210.63,Poor Food Quality,Requested
2855,41037,2026-08-21,309.01,Delivery Delay,Approved
2856,41042,2024-10-01,586.66,Payment Issue,Requested
2857,41045,2026-07-04,235.46,Payment Issue,Approved
2858,41051,2026-05-14,984.68,Delivery Delay,Processed
2859,41056,2024-07-24,374.25,Poor Food Quality,Approved
2860,41062,2024-12-14,505.74,Delivery Delay,Processed
2861,41094,2024-09-08,884.28,Delivery Delay,Rejected
2862,41112,2025-02-17,280.61,Missing Item,Requested
2863,41114,2026-01-25,461.56,Poor Food Quality,Processed
2864,41126,2024-03-25,391.46,Incorrect Order,Approved
2865,41150,2025-07-23,308.16,Delivery Delay,Requested
2866,41176,2025-02-06,784.25,Missing Item,Processed
2867,41180,2025-04-25,651.38,Incorrect Order,Approved
2868,41181,2024-10-31,424.01,Payment Issue,Approved
2869,41185,2024-12-12,436.28,Poor Food Quality,Processed
2870,41191,2026-07-19,81.52,Payment Issue,Approved
2871,41200,2024-05-27,447.74,Poor Food Quality,Approved
2872,41211,2025-06-16,402.27,Delivery Delay,Processed
2873,41215,2026-08-01,191.53,Poor Food Quality,Rejected
2874,41287,2024-06-03,726.34,Poor Food Quality,Processed
2875,41291,2026-05-14,573.71,Incorrect Order,Approved
2876,41298,2024-09-03,387.78,Delivery Delay,Rejected
2877,41301,2024-03-14,344.46,Poor Food Quality,Processed
2878,41305,2024-06-29,682.48,Poor Food Quality,Rejected
2879,41308,2026-04-21,933.6,Poor Food Quality,Approved
2880,41322,2025-12-04,276.61,Payment Issue,Processed
2881,41326,2025-03-23,546.77,Missing Item,Approved
2882,41345,2024-09-02,163.4,Delivery Delay,Approved
2883,41356,2026-07-26,648.69,Payment Issue,Approved
2884,41407,2026-05-28,221.25,Delivery Delay,Approved
2885,41408,2025-03-12,179.49,Delivery Delay,Processed
2886,41415,2025-05-31,425.72,Poor Food Quality,Processed
2887,41416,2024-09-28,339.18,Delivery Delay,Approved
2888,41456,2026-07-20,526.1,Payment Issue,Rejected
2889,41459,2024-06-13,118.23,Payment Issue,Rejected
2890,41500,2026-06-01,336.03,Poor Food Quality,Processed
2891,41503,2025-02-05,51.44,Delivery Delay,Processed
2892,41511,2024-08-14,649.77,Payment Issue,Rejected
2893,41560,2025-12-11,396.19,Incorrect Order,Processed
2894,41624,2026-01-17,466.32,Payment Issue,Approved
2895,41636,2025-09-16,969.26,Payment Issue,Rejected
2896,41641,2025-07-01,319.15,Delivery Delay,Approved
2897,41645,2025-07-21,220.6,Payment Issue,Rejected
2898,41659,2025-02-23,1214.64,Incorrect Order,Processed
2899,41690,2024-11-06,697.18,Missing Item,Approved
2900,41698,2024-04-24,1143.8,Poor Food Quality,Rejected
2901,41706,2024-07-29,888.75,Poor Food Quality,Approved
2902,41720,2025-09-01,280.86,Poor Food Quality,Processed
2903,41741,2024-09-16,304.87,Missing Item,Approved
2904,41757,2026-02-19,372.72,Incorrect Order,Rejected
2905,41759,2025-02-10,32.04,Payment Issue,Rejected
2906,41774,2024-06-02,611.85,Incorrect Order,Processed
2907,41779,2026-03-09,37.37,Poor Food Quality,Processed
2908,41794,2024-02-18,299.15,Incorrect Order,Processed
2909,41795,2026-07-12,1313.49,Delivery Delay,Processed
2910,41804,2024-05-22,373.66,Delivery Delay,Processed
2911,41805,2026-08-01,178.47,Poor Food Quality,Processed
2912,41817,2025-08-05,1243.53,Incorrect Order,Approved
2913,41823,2025-08-25,611.96,Missing Item,Requested
2914,41826,2024-04-29,152.02,Poor Food Quality,Processed
2915,41829,2024-05-18,129.57,Poor Food Quality,Processed
2916,41831,2024-11-26,595.3,Delivery Delay,Processed
2917,41832,2026-03-12,578.5,Delivery Delay,Processed
2918,41838,2026-05-05,1511.27,Poor Food Quality,Requested
2919,41843,2024-11-29,669.5,Payment Issue,Processed
2920,41852,2026-06-17,147.65,Payment Issue,Requested
2921,41871,2025-08-27,224.45,Poor Food Quality,Processed
2922,41885,2024-08-06,267.79,Incorrect Order,Approved
2923,41893,2024-05-12,554.82,Poor Food Quality,Processed
2924,41899,2025-08-10,1182.39,Poor Food Quality,Approved
2925,41900,2024-01-15,409.74,Poor Food Quality,Approved
2926,41929,2026-03-26,729.23,Poor Food Quality,Requested
2927,41940,2024-02-24,249.57,Delivery Delay,Processed
2928,41952,2026-01-01,281.49,Incorrect Order,Rejected
2929,41961,2024-08-14,140.13,Delivery Delay,Rejected
2930,41968,2025-07-06,232.43,Missing Item,Rejected
