WastageID,BranchID,IngredientID,WastageDate,WastageQuantity,WastageReason,EstimatedWastageCost
3379,7,65,2025-08-19,35.64,Storage Issue,7363.94
3380,7,54,2025-08-09,21.45,Expired,6313.16
3381,7,31,2025-08-21,12.61,Expired,1426.57
3382,7,45,2025-08-27,30.68,Spoilage,10377.82
3383,7,38,2025-08-27,9.6,Spoilage,700.03
3384,7,9,2025-08-04,10.82,Spoilage,2373.26
3385,7,21,2025-08-12,18.88,Expired,3988.97
3386,7,10,2025-08-05,16.29,Expired,3803.55
3387,7,11,2025-08-15,33.84,Spoilage,919.77
3388,7,5,2025-08-07,25.62,Spoilage,1119.85
3389,7,16,2025-08-15,28.93,Expired,3080.18
3390,7,2,2025-08-16,14.28,Spoilage,1925.94
3391,7,1,2025-08-06,28.7,Preparation Error,4994.95
3392,7,55,2025-08-16,20.16,Spoilage,4815.22
3393,7,42,2025-08-01,16.75,Spoilage,3812.3
3394,7,60,2025-08-19,3.78,Preparation Error,942.28
3395,7,30,2025-08-28,29.33,Quality Issue,7668.62
3396,7,62,2025-08-11,24.06,Spoilage,4262.71
3397,7,25,2025-08-09,30.45,Quality Issue,1077.02
3398,7,63,2025-08-09,26.59,Quality Issue,1347.58
3399,7,7,2025-08-09,8.19,Expired,228.83
3400,7,18,2025-08-03,24.66,Expired,2538.5
3401,7,8,2025-08-22,7.94,Overproduction,1971.82
3402,7,4,2025-08-13,13.99,Storage Issue,2054.85
3403,7,58,2025-08-22,25.13,Expired,8678.14
3404,7,23,2025-08-09,3.98,Expired,259.1
3405,7,37,2025-09-01,30.79,Expired,5734.64
3406,7,43,2025-09-20,32.76,Storage Issue,8087.79
3407,7,55,2025-09-28,31.31,Spoilage,8479.06
3408,7,47,2025-09-09,23.51,Preparation Error,8019.26
3409,7,28,2025-09-09,9.33,Spoilage,2891.65
3410,7,51,2025-09-13,26.28,Spoilage,1559.98
3411,7,44,2025-09-26,27.79,Spoilage,2046.73
3412,7,26,2025-09-04,22.08,Spoilage,5707.68
3413,7,10,2025-09-23,33.8,Expired,2278.8
3414,7,36,2025-09-17,2.77,Quality Issue,708.26
3415,7,42,2025-09-13,11.34,Preparation Error,3648.64
3416,7,20,2025-09-13,33.9,Storage Issue,1820.09
3417,7,17,2025-09-26,17.48,Expired,3603.15
3418,7,25,2025-09-28,10.22,Spoilage,2298.58
3419,7,60,2025-09-23,33.84,Expired,6905.73
3420,7,54,2025-09-12,34.35,Storage Issue,1551.59
3421,7,46,2025-09-02,26.46,Storage Issue,8870.19
3422,7,63,2025-09-17,34.33,Overproduction,4553.19
3423,7,33,2025-09-17,3.5,QUALITY ISSUE,889.07
3424,7,38,2025-09-02,20.36,Expired,5709.96
3425,7,12,2025-09-21,4.52,Quality Issue,252.26
3426,7,48,2025-09-12,35.71,Preparation Error,8914.29
3427,7,53,2025-09-16,20.99,Preparation Error,3233.72
3428,7,4,2025-09-06,34.87,Expired,9354.23
3429,7,56,2025-09-21,16.08,Expired,3388.54
3430,7,31,2025-09-25,34.34,Overproduction,1914.11
3431,7,2,2025-09-04,18.48,Overproduction,1341.09
3432,7,11,2025-09-08,24.61,Spoilage,6562.5
3433,7,52,2025-09-12,8.59,Overproduction,1160.25
3434,7,14,2025-09-10,32.42,Preparation Error,946.66
3435,7,41,2025-09-28,25.31,Preparation Error,2062.76
3436,7,25,2025-10-24,12.81,Spoilage,2392.65
3437,7,39,2025-10-11,11.54,Storage Issue,2459.52
3438,7,47,2025-10-23,27.1,Expired,982.1
3439,7,1,2025-10-05,32.86,Expired,870.13
3440,7,17,2025-10-28,7.77,Storage Issue,1078.63
3441,7,31,2025-10-06,7.5,Expired,1631.32
3442,7,37,2025-10-26,35.41,Spoilage,7682.91
3443,7,21,2025-10-02,18.23,Preparation Error,1554.84
3444,7,3,2025-10-11,7.22,Expired,1528.84
3445,7,12,2025-10-18,16.41,Preparation Error,4808.62
3446,7,44,2025-10-17,33.63,Quality Issue,6310.33
3447,7,50,2025-10-24,31.57,Overproduction,10434.52
3448,7,9,2025-10-19,5.83,Expired,1819.31
3449,7,16,2025-10-15,27.79,Storage Issue,8404.25
3450,7,63,2025-10-22,9.08,Spoilage,1252.86
3451,7,4,2025-10-18,22.24,Expired,4258.96
3452,7,22,2025-10-16,220.15,Overproduction,2393.66
3453,7,2,2025-10-26,12.59,Spoilage,1520.62
3454,7,10,2025-10-26,27.83,Expired,6541.16
3455,7,56,2025-10-21,26.78,Quality Issue,9129.03
3456,7,59,2025-10-10,23.3,Storage Issue,7965.11
3457,7,51,2025-10-25,10.81,Preparation Error,3760.91
3458,7,57,2025-10-03,7.52,Storage Issue,859.61
3459,7,41,2025-10-26,6.63,Preparation Error,185.04
3460,7,33,2025-10-27,27.08,Spoilage,1344.79
3461,7,27,2025-10-07,31.84,Preparation Error,8439.51
3462,7,65,2025-10-11,4.93,Expired,126.01
3463,7,15,2025-10-18,34.96,Expired,11445.9
3464,7,7,2025-10-14,28.08,Overproduction,1069.29
3465,7,23,2025-10-23,32.88,Expired,886.77
3466,7,34,2025-10-22,32.75,Overproduction,7565.58
3467,7,16,2025-11-05,16.64,Preparation Error,5012.3
3468,7,24,2025-11-15,26.97,Expired,3098.85
3469,7,56,2025-11-22,35.2,Expired,2813.89
3470,7,18,2025-11-23,9.68,Quality Issue,567.05
3471,7,32,2025-11-13,18.14,Spoilage,3217.85
3472,7,3,2025-11-02,34.64,Preparation Error,4783.09
3473,7,59,2025-11-12,18.97,Expired,1022.29
3474,7,33,2025-11-16,30.63,Preparation Error,4558.97
3475,7,52,2025-11-03,31.7,Preparation Error,2814.64
3476,7,4,2025-11-13,37.12,Preparation Error,12451.16
3477,7,2,2025-11-16,6.41,Expired,1618.78
3478,7,44,2025-11-25,31.57,Quality Issue,7132.61
3479,7,7,2025-11-19,30.58,Expired,733.61
3480,7,54,2025-11-15,222.6,Storage Issue,8823.86
3481,7,34,2025-11-11,22.33,Expired,1943.83
3482,7,55,2025-11-18,4.3,Preparation Error,144.95
3483,7,5,2025-11-11,30.64,Expired,5157.02
3484,7,23,2025-11-03,33.55,Storage Issue,10622.94
3485,7,49,2025-11-05,32.93,Preparation Error,1229.61
3486,7,11,2025-11-24,17.64,Expired,6160.77
3487,7,38,2025-11-23,31.55,expired,9042.55
3488,7,63,2025-11-18,36.75,Overproduction,12528.07
3489,7,50,2025-11-21,4.59,Expired,1236.22
3490,7,60,2025-11-07,19.76,Preparation Error,2173.4
3491,7,17,2025-11-17,29.29,Preparation Error,4368.31
3492,7,39,2025-11-02,26.28,Preparation Error,7560.76
3493,7,43,2025-11-17,36.47,Expired,8397.22
3494,7,30,2025-11-04,36.5,Preparation Error,4395.7
3495,7,22,2025-11-24,6.34,Expired,154.95
3496,7,31,2025-11-09,14.61,Preparation Error,2138.03
3497,7,13,2025-11-06,26.29,Expired,7809.44
3498,7,24,2025-12-11,24.22,Preparation Error,8434.37
3499,7,41,2025-12-27,14.23,Spoilage,387.34
3500,7,47,2025-12-09,3.77,Preparation Error,942.31
3501,7,44,2025-12-23,29.01,quality issue,4559.5
3502,7,52,2025-12-11,12.15,Expired,1700.64
3503,7,56,2025-12-17,15.08,Spoilage,1946.22
3504,7,26,2025-12-16,34.5,Expired,7962.94
3505,7,58,2025-12-17,3.84,Spoilage,1304.52
3506,7,61,2025-12-03,28.31,Overproduction,3196.48
3507,7,1,2025-12-13,11.08,Spoilage,2378.77
3508,7,32,2025-12-14,33.54,Expired,5341.92
3509,7,29,2025-12-08,16.9,Expired,2718.53
3510,7,60,2025-12-11,14.96,Preparation Error,3041.07
3511,7,5,2025-12-28,29.49,expired,2005.32
3512,7,46,2025-12-22,7.38,Overproduction,762.5
3513,7,50,2025-12-25,31.52,Expired,1745.89
3514,7,59,2025-12-05,6.05,Storage Issue,444.01
3515,7,39,2025-12-19,32.79,Preparation Error,4462.06
3516,7,31,2025-12-04,13.57,Expired,1842.81
3517,7,54,2025-12-09,17.55,Quality Issue,2556.86
3518,7,11,2025-12-04,6.84,Storage Issue,1226.28
3519,7,45,2025-12-26,9.67,Overproduction,1752.11
3520,7,48,2025-12-13,33.94,Expired,3586.44
3521,7,35,2025-12-02,11.07,Storage Issue,2966.32
3522,7,20,2025-12-20,144.55,Spoilage,1383.96
3523,7,65,2025-12-16,11.4,Spoilage,3494.33
3524,7,63,2025-12-19,8.59,Spoilage,2972.14
3525,7,40,2025-12-01,12.41,Spoilage,4039.83
3526,7,18,2025-12-18,34.49,Spoilage,5831.22
3527,7,49,2025-12-20,14.98,Overproduction,3392.52
3528,7,25,2025-12-17,36.9,Expired,11464.83
3529,7,11,2026-01-18,3.8,Overproduction,971.77
3530,7,59,2026-01-09,16.85,Preparation Error,4936.54
3531,7,18,2026-01-25,16.2,Storage Issue,3074.44
3532,7,53,2026-01-11,7.5,Expired,471.3
3533,7,65,2026-01-27,33.16,Overproduction,11345.69
3534,7,13,2026-01-19,4.21,Expired,801.29
3535,7,1,2026-01-11,11.95,Expired,1959.44
3536,7,37,2026-01-04,12.47,Quality Issue,1710.26
3537,7,27,2026-01-14,22.94,Spoilage,1832.45
3538,7,58,2026-01-01,15.14,Spoilage,1094.62
3539,7,57,2026-01-16,10.51,Expired,1443.02
3540,7,63,2026-01-15,26.62,Spoilage,7597.61
3541,7,22,2026-01-02,25.26,Overproduction,1143.77
3542,7,64,2026-01-24,19.67,Storage Issue,5928.14
3543,7,2,2026-01-20,29.24,Quality Issue,8627.26
3544,7,60,2026-01-12,30.17,Expired,9533.42
3545,7,9,2026-01-02,9.84,Overproduction,1251.84
3546,7,5,2026-01-03,19.29,Quality Issue,1636.76
3547,7,39,2026-01-25,32.85,Overproduction,9092.55
3548,7,28,2026-01-22,12.3,Overproduction,782.89
3549,7,16,2026-01-26,29.74,Preparation Error,3538.17
3550,7,52,2026-01-19,6.92,Overproduction,1009.9
3551,7,25,2026-01-26,35.98,Preparation Error,10699.37
3552,7,21,2026-01-22,33.63,Overproduction,1016.63
3553,7,43,2026-01-07,14.96,Quality Issue,2949.06
3554,7,55,2026-01-16,27.7,Expired,7934.66
3555,7,62,2026-01-11,5.19,Preparation Error,1280.89
3556,7,42,2026-01-20,26.15,Storage Issue,7084.56
3557,7,30,2026-01-20,10.33,Quality Issue,2800.67
3558,7,14,2026-01-02,10.8,Overproduction,661.72
3559,7,49,2026-01-06,27.68,Expired,4861.99
3560,7,12,2026-02-04,25.31,Spoilage,877.5
3561,7,52,2026-02-01,22.65,Spoilage,2995.01
3562,7,23,2026-02-20,9.61,Spoilage,265.43
3563,7,22,2026-02-23,171.92,Expired,6317.32
3564,7,55,2026-02-24,8.72,Spoilage,1307.39
3565,7,16,2026-02-01,29.48,Quality Issue,1792.97
3566,7,61,2026-02-11,19.83,Spoilage,1919.94
3567,7,28,2026-02-21,23.22,Spoilage,6407.79
3568,7,62,2026-02-25,36.65,Overproduction,12495.45
3569,7,38,2026-02-23,4.04,Quality Issue,1275.63
3570,7,7,2026-02-16,32.64,Expired,8705.41
3571,7,49,2026-02-14,19.84,Storage Issue,5254.82
3572,7,57,2026-02-22,29.44,Preparation Error,4982.13
3573,7,31,2026-02-27,9.2,Quality Issue,607.66
3574,7,35,2026-02-05,26.49,Spoilage,5857.73
3575,7,30,2026-02-25,14.22,Overproduction,1222.21
3576,7,19,2026-02-20,28.35,Expired,5054.52
3577,7,5,2026-02-01,28.3,Preparation Error,4391.59
3578,7,36,2026-02-18,37.11,Spoilage,8554.23
3579,7,54,2026-02-23,16.0,Expired,1141.44
3580,7,15,2026-02-15,10.58,Spoilage,1421.32
3581,7,3,2026-02-13,10.17,Expired,2068.17
3582,7,58,2026-02-01,29.82,Overproduction,2990.35
3583,7,39,2026-02-27,35.66,Preparation Error,12237.09
3584,7,33,2026-02-16,25.81,Expired,1474.01
3585,7,1,2026-02-17,6.48,Expired,1075.29
3586,7,13,2026-02-09,12.07,Preparation Error,3455.04
3587,7,48,2026-02-21,27.97,Quality Issue,8202.48
3588,7,27,2026-02-11,16.47,Expired,3010.06
3589,7,20,2026-02-24,9.06,Expired,825.46
3590,7,64,2026-02-14,32.17,Spoilage,1599.49
3591,7,30,2026-03-24,18.74,Preparation Error,5207.66
3592,7,42,2026-03-08,32.71,Storage Issue,10968.97
3593,7,40,2026-03-25,8.97,Expired,1619.53
3594,7,20,2026-03-15,28.78,Preparation Error,4705.24
3595,7,28,2026-03-09,27.8,Spoilage,5988.12
3596,7,60,2026-03-26,4.82,Preparation Error,425.85
3597,7,18,2026-03-02,35.71,Overproduction,8089.74
3598,7,12,2026-03-02,34.18,Expired,10742.43
3599,7,48,2026-03-20,3.87,Expired,1076.67
3600,7,3,2026-03-18,35.64,Overproduction,4104.66
3601,7,38,2026-03-05,22.12,Storage Issue,5946.52
3602,7,26,2026-03-27,28.51,Expired,1113.32
3603,7,49,2026-03-15,35.56,Expired,8354.11
3604,7,39,2026-03-02,10.05,Preparation Error,1774.13
3605,7,10,2026-03-15,29.27,Overproduction,1321.54
3606,7,34,2026-03-03,14.09,Preparation Error,1939.49
3607,7,63,2026-03-10,22.51,Expired,2867.32
3608,7,19,2026-03-21,11.99,Overproduction,3053.01
3609,7,47,2026-03-06,34.84,Expired,3790.24
3610,7,52,2026-03-28,25.56,Quality Issue,570.24
3611,7,61,2026-03-24,6.74,Preparation Error,1641.66
3612,7,35,2026-03-14,7.11,Overproduction,1579.84
3613,7,27,2026-03-16,15.23,Storage Issue,4416.85
3614,7,62,2026-03-14,23.83,Expired,1527.74
3615,7,58,2026-03-02,249.27,Quality Issue,11795.46
3616,7,44,2026-03-12,34.99,Expired,2469.24
3617,7,45,2026-03-11,19.16,Expired,1806.02
3618,7,33,2026-03-09,17.37,Spoilage,2544.36
3619,7,37,2026-03-27,15.46,Quality Issue,3886.03
3620,7,51,2026-03-14,21.08,Preparation Error,2374.87
3621,7,43,2026-03-13,14.27,Quality Issue,1347.66
3622,7,35,2026-04-17,36.38,Quality Issue,4638.45
3623,7,5,2026-04-04,26.17,Expired,5348.89
3624,7,34,2026-04-07,9.48,Spoilage,3249.84
3625,7,50,2026-04-28,5.66,Spoilage,1504.88
3626,7,28,2026-04-14,9.93,Quality Issue,542.77
3627,7,19,2026-04-20,29.51,Spoilage,6962.59
3628,7,37,2026-04-06,8.83,Expired,2942.6
3629,7,30,2026-04-19,26.11,Storage Issue,8906.38
3630,7,17,2026-04-20,13.96,Spoilage,2863.61
3631,7,54,2026-04-06,9.03,Expired,2771.94
3632,7,47,2026-04-05,32.19,Preparation Error,11170.25
3633,7,2,2026-04-01,8.0,Spoilage,949.44
3634,7,53,2026-04-26,17.64,Spoilage,4970.07
3635,7,7,2026-04-23,12.8,Overproduction,3193.09
3636,7,46,2026-04-22,9.77,Overproduction,2083.84
3637,7,9,2026-04-03,28.3,Expired,3258.18
3638,7,1,2026-04-11,9.25,Spoilage,1679.62
3639,7,27,2026-04-20,25.8,Spoilage,6123.37
3640,7,23,2026-04-27,27.54,Expired,6862.97
3641,7,57,2026-04-11,32.97,Expired,9351.28
3642,7,14,2026-04-06,19.53,Spoilage,493.72
3643,7,33,2026-04-12,27.04,Spoilage,1802.76
3644,7,22,2026-04-19,33.1,Preparation Error,3736.66
3645,7,32,2026-04-27,31.66,Storage Issue,5378.4
3646,7,29,2026-04-02,29.36,Spoilage,2951.85
3647,7,20,2026-04-17,31.59,Expired,6698.34
3648,7,15,2026-04-25,34.73,Quality Issue,1520.13
3649,7,26,2026-04-06,17.56,Expired,3211.55
3650,7,40,2026-04-28,13.08,Storage Issue,3431.01
3651,7,45,2026-04-03,30.66,Spoilage,2083.65
3652,7,4,2026-04-06,35.37,Spoilage,11840.11
3653,7,56,2026-05-17,10.87,Overproduction,2358.25
3654,7,9,2026-05-21,22.86,Quality Issue,2425.22
3655,7,63,2026-05-18,10.19,Quality Issue,3246.84
3656,7,44,2026-05-03,2.92,Expired,690.67
3657,7,62,2026-05-26,26.75,Expired,7307.57
3658,7,10,2026-05-11,16.37,Expired,1554.66
3659,7,61,2026-05-28,17.81,Overproduction,3202.95
3660,7,43,2026-05-21,5.35,Expired,652.86
3661,7,55,2026-05-22,29.21,Spoilage,4799.2
3662,7,24,2026-05-22,13.17,Expired,3882.52
3663,7,49,2026-05-05,34.54,Quality Issue,2621.93
3664,7,26,2026-05-05,35.41,Quality Issue,4986.44
3665,7,50,2026-05-22,8.76,Preparation Error,2787.52
3666,7,51,2026-05-08,34.36,Preparation Error,10630.3
3667,7,41,2026-05-06,36.99,Overproduction,9216.06
3668,7,23,2026-05-25,17.73,Overproduction,3493.16
3669,7,54,2026-05-28,21.24,Overproduction,5196.15
3670,7,31,2026-05-07,8.85,Preparation Error,2440.3
3671,7,19,2026-05-20,6.98,Spoilage,1649.16
3672,7,30,2026-05-28,36.59,Preparation Error,2727.05
3673,7,6,2026-05-16,2.52,Preparation Error,545.73
3674,7,35,2026-05-06,23.31,Expired,7554.07
3675,7,36,2026-05-15,15.36,Expired,3371.06
3676,7,2,2026-05-10,32.78,Spoilage,8539.19
3677,7,29,2026-05-26,3.42,Spoilage,730.31
3678,7,47,2026-05-12,20.71,Expired,6240.96
3679,7,17,2026-05-23,12.69,Preparation Error,853.4
3680,7,60,2026-05-25,11.0,Expired,664.07
3681,7,34,2026-05-18,8.31,Expired,379.43
3682,7,32,2026-05-13,9.83,Storage Issue,577.32
3683,7,11,2026-05-05,35.34,Preparation Error,11006.29
3684,7,44,2026-06-12,26.76,Spoilage,1485.72
3685,7,53,2026-06-23,19.55,Preparation Error,6783.46
3686,7,63,2026-06-15,16.98,Expired,4878.35
3687,7,55,2026-06-09,9.66,Quality Issue,833.46
3688,7,58,2026-06-19,6.43,Overproduction,769.48
3689,7,6,2026-06-06,26.48,Storage Issue,8996.05
3690,7,24,2026-06-15,7.38,Overproduction,2385.95
3691,7,29,2026-06-12,6.73,Spoilage,1132.46
3692,7,12,2026-06-03,10.29,Spoilage,3138.45
3693,7,31,2026-06-16,18.77,Overproduction,3720.59
3694,7,26,2026-06-03,31.82,Overproduction,11126.5
3695,7,65,2026-06-18,22.99,Preparation Error,5007.91
3696,7,41,2026-06-13,18.29,Expired,2795.81
3697,7,14,2026-06-08,25.69,Spoilage,5553.66
3698,7,49,2026-06-11,32.28,Spoilage,8326.95
3699,7,30,2026-06-17,18.64,Expired,5726.02
3700,7,20,2026-06-01,21.61,Spoilage,4330.0
3701,7,21,2026-06-06,19.92,Expired,5161.27
3702,7,23,2026-06-22,29.02,Spoilage,6130.18
3703,7,11,2026-06-21,35.68,Storage Issue,8536.08
3704,7,36,2026-06-17,35.66,Expired,1004.19
3705,7,51,2026-06-05,33.14,Expired,6606.13
3706,7,57,2026-06-09,19.68,Expired,5759.75
3707,7,25,2026-06-09,20.33,Preparation Error,1116.73
3708,7,17,2026-06-11,18.07,Spoilage,5919.01
3709,7,37,2026-06-25,20.63,Spoilage,4408.84
3710,7,27,2026-06-16,6.07,Quality Issue,1481.14
3711,7,8,2026-06-09,12.73,Storage Issue,2081.48
3712,7,60,2026-06-23,24.97,Storage Issue,4439.42
3713,7,45,2026-06-21,36.23,Expired,1506.81
3714,7,56,2026-06-26,16.93,EXPIRED,4775.95
3715,7,42,2026-07-01,15.69,Expired,2892.92
3716,7,7,2026-07-16,10.76,Spoilage,1467.77
3717,7,16,2026-07-24,30.22,Preparation Error,4556.87
3718,7,48,2026-07-18,20.57,Spoilage,5181.99
3719,7,24,2026-07-13,28.4,Storage Issue,4265.96
3720,7,59,2026-07-17,17.85,Expired,3986.08
3721,7,8,2026-07-18,26.08,Expired,4327.72
3722,7,63,2026-07-10,24.03,Quality Issue,1139.02
3723,7,50,2026-07-21,9.92,Spoilage,2138.95
3724,7,37,2026-07-10,3.9,Expired,1359.73
3725,7,40,2026-07-25,29.57,Preparation Error,6794.59
3726,7,11,2026-07-28,29.44,Storage Issue,7266.97
3727,7,6,2026-07-14,29.98,Spoilage,6765.59
3728,7,53,2026-07-04,3.03,Storage Issue,508.07
3729,7,56,2026-07-27,24.47,Preparation Error,6254.29
3730,7,60,2026-07-10,19.1,Expired,1209.6
3731,7,4,2026-07-22,36.93,Quality Issue,4377.31
3732,7,55,2026-07-24,6.84,Preparation Error,1571.42
3733,7,33,2026-07-14,31.74,Spoilage,8126.71
3734,7,9,2026-07-16,12.86,Expired,3276.21
3735,7,57,2026-07-27,37.48,Quality Issue,2745.41
3736,7,18,2026-07-08,9.89,Storage Issue,3392.57
3737,7,39,2026-07-17,17.72,Preparation Error,5605.9
3738,7,49,2026-07-07,4.16,Spoilage,569.92
3739,7,64,2026-07-24,4.94,Spoilage,1137.68
3740,7,2,2026-07-12,4.87,Expired,1502.15
3741,7,61,2026-07-04,7.26,Spoilage,1182.8
3742,7,29,2026-07-12,22.46,Storage Issue,6282.51
3743,7,62,2026-07-28,6.7,Spoilage,2216.03
3744,7,19,2026-07-17,6.09,Overproduction,919.04
3745,7,17,2026-07-21,16.24,Preparation Error,4915.85
3746,7,14,2026-08-08,5.76,Storage Issue,1810.02
3747,7,36,2026-08-21,16.58,Spoilage,4745.2
3748,7,63,2026-08-13,25.75,Spoilage,4440.85
3749,7,41,2026-08-06,12.98,Expired,2295.38
3750,7,47,2026-08-11,15.54,Storage Issue,4681.89
3751,7,25,2026-08-20,6.71,Spoilage,2198.8
3752,7,13,2026-08-11,14.48,Expired,959.01
3753,7,9,2026-08-11,37.21,Spoilage,1493.24
3754,7,55,2026-08-04,20.88,Preparation Error,1036.9
3755,7,28,2026-08-07,11.42,Expired,2116.81
3756,7,39,2026-08-10,72.73,Quality Issue,3627.98
3757,7,60,2026-08-18,32.73,Spoilage,4179.29
3758,7,50,2026-08-03,8.27,Overproduction,1606.12
3759,7,16,2026-08-28,34.9,Preparation Error,5159.27
3760,7,15,2026-08-24,21.19,Expired,3593.82
3761,7,56,2026-08-14,3.13,Expired,883.72
3762,7,37,2026-08-09,35.25,Expired,1946.5
3763,7,59,2026-08-15,31.38,Spoilage,4100.42
3764,7,27,2026-08-07,30.27,Spoilage,9400.65
3765,7,19,2026-08-07,31.93,Expired,3986.14
3766,7,49,2026-08-21,24.4,Spoilage,4965.4
3767,7,5,2026-08-27,18.44,Expired,3012.73
3768,7,22,2026-08-16,17.42,Expired,5573.01
3769,7,34,2026-08-04,30.79,Overproduction,7767.39
3770,7,32,2026-08-06,16.32,Expired,643.5
3771,7,40,2026-08-07,33.14,Overproduction,8764.2
3772,7,31,2026-08-19,6.11,Expired,1539.05
3773,7,12,2026-08-03,11.55,Expired,2494.57
3774,7,18,2026-08-04,26.18,Preparation Error,8254.82
3775,7,21,2026-08-15,11.3,Spoilage,1323.8
3776,7,30,2026-08-02,31.65,Quality Issue,9426.95
3777,8,37,2024-01-02,13.75,Preparation Error,4585.9
3778,8,15,2024-01-17,12.47,Storage Issue,1360.73
3779,8,50,2024-01-25,13.83,Overproduction,1097.96
3780,8,55,2024-01-12,5.78,Preparation Error,538.46
3781,8,53,2024-01-14,7.99,Overproduction,2050.07
3782,8,56,2024-01-27,1.46,Overproduction,231.31
3783,8,61,2024-01-24,14.31,Quality Issue,2892.91
3784,8,19,2024-01-22,6.24,Storage Issue,1693.04
3785,8,43,2024-01-25,14.44,Overproduction,3677.87
3786,8,41,2024-01-11,2.54,Quality Issue,580.31
3787,8,57,2024-01-01,8.25,Spoilage,641.35
3788,8,2,2024-01-28,6.82,Preparation Error,1709.5
3789,8,4,2024-01-25,6.12,Overproduction,907.53
3790,8,48,2024-01-20,3.51,Spoilage,401.16
3791,8,10,2024-01-06,4.9,Quality Issue,765.04
3792,8,20,2024-02-10,2.29,Expired,798.16
3793,8,1,2024-02-28,3.16,Overproduction,335.24
3794,8,40,2024-02-16,13.37,Expired,4249.12
3795,8,7,2024-02-28,7.07,Spoilage,503.95
3796,8,51,2024-02-16,1.58,Preparation Error,449.54
3797,8,35,2024-02-02,8.04,Preparation Error,1420.51
3798,8,44,2024-02-10,9.25,Quality Issue,1763.51
3799,8,33,2024-02-02,6.28,Spoilage,1109.61
3800,8,25,2024-02-08,12.75,Expired,4359.1
3801,8,8,2024-02-19,9.37,Expired,1426.11
3802,8,63,2024-02-28,4.0,Spoilage,337.84
3803,8,46,2024-02-11,14.54,quality issue,5080.28
3804,8,32,2024-02-18,1.22,Quality Issue,258.63
3805,8,14,2024-02-07,5.19,Expired,679.99
3806,8,60,2024-02-15,9.97,Expired,1912.94
3807,8,29,2024-03-07,4.15,Expired,622.42
3808,8,5,2024-03-08,14.02,Preparation Error,902.61
3809,8,10,2024-03-13,4.68,Expired,821.67
3810,8,15,2024-03-21,6.88,Preparation Error,923.02
3811,8,8,2024-03-27,2.0,Quality Issue,72.88
3812,8,31,2024-03-15,9.09,Overproduction,1245.88
3813,8,58,2024-03-22,11.3,Preparation Error,2941.5
3814,8,59,2024-03-20,8.75,Overproduction,1764.96
3815,8,51,2024-03-15,8.68,Overproduction,1523.69
3816,8,28,2024-03-22,1.27,Quality Issue,392.23
3817,8,33,2024-03-27,9.16,Storage Issue,1415.49
3818,8,40,2024-03-18,13.72,Quality Issue,3499.83
3819,8,38,2024-03-25,11.49,Quality Issue,1742.0
3820,8,64,2024-03-23,9.87,Storage Issue,2559.39
3821,8,1,2024-03-02,10.07,Expired,1947.84
3822,8,26,2024-04-10,6.53,Expired,758.66
3823,8,61,2024-04-21,8.85,Preparation Error,1682.56
3824,8,65,2024-04-03,5.97,Overproduction,1860.73
3825,8,21,2024-04-02,3.38,Storage Issue,485.13
3826,8,2,2024-04-16,12.82,Expired,2209.78
3827,8,62,2024-04-25,7.2,Quality Issue,354.24
3828,8,6,2024-04-08,2.32,Spoilage,184.6
3829,8,12,2024-04-12,2.82,Expired,631.34
3830,8,50,2024-04-05,13.76,Storage Issue,2754.2
3831,8,15,2024-04-05,9.96,Expired,1306.15
3832,8,23,2024-04-11,12.74,Expired,3988.26
3833,8,57,2024-04-01,8.12,Storage Issue,2357.56
3834,8,36,2024-04-25,13.61,Quality Issue,1645.59
3835,8,27,2024-04-18,2.75,Quality Issue,705.65
3836,8,14,2024-04-20,12.75,Expired,3460.61
3837,8,55,2024-05-16,8.66,Quality Issue,1346.54
3838,8,64,2024-05-27,14.25,Overproduction,296.69
3839,8,13,2024-05-07,2.27,Overproduction,100.2
3840,8,51,2024-05-19,2.14,Overproduction,531.6
3841,8,45,2024-05-09,4.72,Spoilage,690.54
3842,8,23,2024-05-18,1.4,Quality Issue,410.41
3843,8,38,2024-05-12,13.82,Quality Issue,825.33
3844,8,6,2024-05-11,14.49,Storage Issue,2790.34
3845,8,2,2024-05-28,9.81,Spoilage,2772.01
3846,8,1,2024-05-28,10.24,Expired,2199.45
3847,8,11,2024-05-14,8.79,Expired,1856.27
