ReviewID,CustomerID,OrderID,ProductID,BranchID,ReviewDate,Rating,ReviewText,SentimentCategory
4534,300,12105,61,6,2025-06-22,3,"It was fine, met basic expectations.",Neutral
4535,4164,22181,47,8,2024-07-24,5,"Great taste and hot, fresh delivery.",Positive
4536,5213,22237,60,15,2026-06-01,4,One of the best QSR experiences in the city.,Positive
4537,8644,30788,2,12,2026-04-17,5,"Great taste and hot, fresh delivery.",Positive
4538,11707,14238,70,5,2025-12-09,5,"Friendly staff and tasty food, will order again.",Positive
4539,4350,30524,33,5,2024-08-30,3,Decent taste but portion size could be better.,Neutral
4540,518,14858,57,17,2026-03-22,4,Perfectly cooked and packed really well.,Positive
4541,10725,22743,47,17,2026-07-24,4,"Absolutely loved the food, quick service too!",Positive
4542,6676,31940,52,17,2025-08-13,3,,Neutral
4543,3060,36195,71,15,2026-01-19,5,"Absolutely loved the food, quick service too!",Positive
4544,6290,36645,31,14,2024-04-05,5,Perfectly cooked and packed really well.,Positive
4545,5016,22585,54,10,2024-02-20,2,Delivery was very late and food quality was poor.,Negative
4546,9485,21544,62,8,2026-01-11,5,"Great taste and hot, fresh delivery.",Positive
4547,10813,3378,71,17,2023-12-10,4,Perfectly cooked and packed really well.,Positive
4548,2899,7164,43,6,2025-01-11,5,"Absolutely loved the food, quick service too!",Positive
4549,1483,34586,28,5,2024-04-10,5,"Great taste and hot, fresh delivery.",Positive
4550,10530,18938,19,20,2026-04-14,4,One of the best QSR experiences in the city.,Positive
4551,2342,23500,48,8,2025-03-22,2,Order was incorrect and staff was unhelpful.,Negative
4552,7834,4982,11,17,2024-10-01,4,Perfectly cooked and packed really well.,Positive
4553,3786,11351,66,16,2024-04-30,3,"Average experience, delivery took a bit long.",Neutral
4554,1026,32613,69,17,2024-09-30,4,One of the best QSR experiences in the city.,Positive
4555,4813,28721,20,8,2026-01-12,4,"Absolutely loved the food, quick service too!",Positive
4556,11491,36002,70,15,2025-11-19,5,"Absolutely loved the food, quick service too!",Positive
4557,983,8168,35,15,2025-10-08,5,,Positive
4558,3312,62,12,5,2026-03-11,4,"Friendly staff and tasty food, will order again.",Positive
4559,3648,3520,36,17,2026-06-17,2,Order was incorrect and staff was unhelpful.,Negative
4560,5924,11545,21,5,2026-01-05,5,,Positive
4561,8682,29714,47,17,2024-11-20,1,Way too oily and not fresh at all.,Negative
4562,5291,41867,24,5,2024-11-16,5,"Great taste and hot, fresh delivery.",Positive
4563,1898,2230,13,17,2024-01-17,1,Way too oily and not fresh at all.,Negative
4564,502,1066,51,5,2024-07-01,4,One of the best QSR experiences in the city.,Positive
4565,9807,35225,30,2,2026-07-27,3,"It was fine, met basic expectations.",NEUTRAL
4566,3173,39625,41,16,2024-11-12,2,Food arrived cold and soggy.,Negative
4567,2115,23844,70,16,2024-05-24,5,"Great taste and hot, fresh delivery.",Positive
4568,5403,27625,64,8,2026-01-04,4,"Absolutely loved the food, quick service too!",Positive
4569,7532,37065,16,17,2024-12-17,3,"Food was okay, nothing special.",Neutral
4570,10556,11621,15,13,2024-09-14,4,"Absolutely loved the food, quick service too!",Positive
4571,6412,10275,60,8,2025-10-15,5,One of the best QSR experiences in the city.,Positive
4572,10323,346,33,8,2024-03-06,3,"It was fine, met basic expectations.",Neutral
4573,1637,27429,66,5,2026-05-05,5,,Positive
4574,4509,28173,7,8,2025-05-06,5,One of the best QSR experiences in the city.,Positive
4575,2134,6835,68,10,2025-04-03,4,Perfectly cooked and packed really well.,Positive
4576,8252,1392,11,20,2024-09-07,5,,Positive
4577,6739,4776,8,17,2026-05-02,4,"Friendly staff and tasty food, will order again.",Positive
4578,6350,28491,8,16,2025-12-13,2,Order was incorrect and staff was unhelpful.,Negative
4579,466,19142,57,12,2024-04-24,5,,Positive
4580,11574,14441,55,8,2026-01-22,5,"Absolutely loved the food, quick service too!",Positive
4581,6014,3046,12,11,2025-04-21,4,"Absolutely loved the food, quick service too!",Positive
4582,10063,30673,2,15,2026-01-08,3,,Neutral
4583,8451,20349,15,11,2025-09-14,3,"Average experience, delivery took a bit long.",Neutral
4584,3912,14031,9,19,2024-04-03,1,Order was incorrect and staff was unhelpful.,Negative
4585,6653,38033,28,19,2026-05-03,5,One of the best QSR experiences in the city.,Positive
4586,1829,32319,42,15,2025-08-04,4,,Positive
4587,8192,24121,66,5,2026-08-11,3,Decent taste but portion size could be better.,Neutral
4588,2498,40001,5,15,2024-07-03,4,"Great taste and hot, fresh delivery.",Positive
4589,1437,33204,56,2,2026-06-27,1,Way too oily and not fresh at all.,Negative
4590,11670,18112,71,5,2024-12-30,4,One of the best QSR experiences in the city.,Positive
4591,594,8604,64,16,2026-01-17,5,"Absolutely loved the food, quick service too!",Positive
4592,7527,34918,69,9,2025-09-22,5,,Positive
4593,9708,10991,44,5,2026-04-15,3,"It was fine, met basic expectations.",Neutral
4594,6532,11569,7,20,2025-01-08,5,"Great taste and hot, fresh delivery.",Positive
4595,4351,20327,31,9,2024-07-31,5,"Absolutely loved the food, quick service too!",Positive
4596,10058,12320,28,8,2024-07-04,4,"Great taste and hot, fresh delivery.",Positive
4597,2687,28318,3,8,2024-06-07,5,Perfectly cooked and packed really well.,Positive
4598,9196,3307,8,19,2026-03-05,4,One of the best QSR experiences in the city.,Positive
4599,1656,3381,65,5,2024-06-04,1,,Negative
4600,1572,36683,57,17,2026-04-06,3,"Average experience, delivery took a bit long.",Neutral
4601,5871,10520,20,20,2025-05-09,3,"It was fine, met basic expectations.",Neutral
4602,4286,6927,71,8,2025-04-10,2,,Negative
4603,10296,34133,19,5,2024-11-20,4,"Absolutely loved the food, quick service too!",Positive
4604,3516,5125,7,13,2024-08-04,5,One of the best QSR experiences in the city.,Positive
4605,8859,12347,58,8,2025-01-06,3,Decent taste but portion size could be better.,Neutral
4606,3220,6140,71,4,2026-01-02,4,,Positive
4607,9184,15034,21,16,2025-10-29,4,Perfectly cooked and packed really well.,Positive
4608,5839,4221,43,16,2025-08-01,4,"Friendly staff and tasty food, will order again.",Positive
4609,6141,29141,46,4,2026-08-09,3,"Food was okay, nothing special.",Neutral
4610,9448,7605,69,6,2025-10-22,2,"Extremely disappointed, will not order again.",Negative
4611,4260,36321,52,15,2025-07-01,2,Delivery was very late and food quality was poor.,Negative
4612,4688,22674,38,3,2024-02-04,5,"Great taste and hot, fresh delivery.",Positive
4613,10610,32857,39,2,2023-12-21,3,Decent taste but portion size could be better.,Neutral
4614,7183,40556,24,5,2026-01-08,3,"Average experience, delivery took a bit long.",Neutral
4615,12446,4620,26,15,2025-11-16,3,"It was fine, met basic expectations.",Neutral
4616,4158,7833,46,2,2024-06-21,4,"Absolutely loved the food, quick service too!",positive
4617,6569,20745,70,5,2024-03-24,4,,Positive
4618,4925,11342,4,9,2024-04-16,1,,Negative
4619,7378,13201,6,17,2024-06-04,4,,Positive
4620,1136,20841,11,5,2025-03-22,5,One of the best QSR experiences in the city.,Positive
4621,2716,26438,39,6,2024-12-17,4,,Positive
4622,8506,28659,42,16,2024-03-15,5,Perfectly cooked and packed really well.,Positive
4623,1212,834,68,20,2024-04-13,4,One of the best QSR experiences in the city.,Positive
4624,10496,10637,67,6,2025-01-11,5,"Absolutely loved the food, quick service too!",Positive
4625,6239,41719,44,8,2026-04-05,4,One of the best QSR experiences in the city.,Positive
4626,8590,18055,21,6,2026-03-28,4,"Great taste and hot, fresh delivery.",Positive
4627,6325,27195,71,9,2025-02-01,4,,Neutral
4628,11408,30317,40,11,2026-01-15,5,Perfectly cooked and packed really well.,Positive
4629,5103,34154,9,5,2024-09-30,4,One of the best QSR experiences in the city.,Positive
4630,3042,25151,59,9,2024-03-23,4,,Positive
4631,8931,36413,21,19,2024-10-18,4,"Absolutely loved the food, quick service too!",Positive
4632,2812,22750,4,12,2025-06-06,4,One of the best QSR experiences in the city.,Positive
4633,11005,9585,63,15,2026-01-07,5,"Friendly staff and tasty food, will order again.",Positive
4634,1739,23887,46,12,2026-06-12,5,,Positive
4635,541,28570,15,15,2024-03-05,5,"Friendly staff and tasty food, will order again.",Positive
4636,7278,28605,54,4,2025-08-23,5,"Absolutely loved the food, quick service too!",Positive
4637,4996,11737,64,11,2025-02-22,1,,Neutral
4638,4920,24207,59,8,2024-07-28,5,Perfectly cooked and packed really well.,Positive
4639,1319,32764,64,8,2025-11-24,5,"Friendly staff and tasty food, will order again.",Positive
4640,1566,18241,12,9,2024-11-11,4,"Friendly staff and tasty food, will order again.",Positive
4641,11628,28585,8,12,2026-01-06,5,"Friendly staff and tasty food, will order again.",Positive
4642,12228,14005,26,15,2025-04-26,4,"Absolutely loved the food, quick service too!",Positive
4643,6463,18971,11,16,2024-03-28,4,Perfectly cooked and packed really well.,positive
4644,6889,17496,40,9,2024-06-03,5,"Friendly staff and tasty food, will order again.",Positive
4645,5084,33494,13,17,2024-03-17,5,One of the best QSR experiences in the city.,Positive
4646,10595,16509,40,11,2024-07-25,4,,Positive
4647,10525,2489,23,5,2026-06-28,3,Decent taste but portion size could be better.,Neutral
4648,7577,25257,18,4,2024-10-16,5,"Absolutely loved the food, quick service too!",Positive
4649,5820,34450,22,19,2025-07-04,5,Perfectly cooked and packed really well.,Positive
4650,2800,23564,28,5,2025-07-20,5,"Friendly staff and tasty food, will order again.",Positive
4651,6353,2841,10,15,2024-09-10,5,"Friendly staff and tasty food, will order again.",Positive
4652,7773,2391,65,9,2025-06-25,1,,Negative
4653,12147,5965,39,15,2025-09-18,4,"Absolutely loved the food, quick service too!",Positive
4654,3306,36227,27,13,2024-08-18,3,Decent taste but portion size could be better.,Neutral
4655,522,14745,6,8,2025-04-20,5,"Great taste and hot, fresh delivery.",Positive
4656,851,22045,19,5,2026-02-26,5,"Absolutely loved the food, quick service too!",Positive
4657,2615,24195,11,4,2024-08-01,4,"Great taste and hot, fresh delivery.",Positive
4658,10156,16568,59,11,2024-07-31,5,One of the best QSR experiences in the city.,Positive
4659,518,18912,44,5,2024-04-23,5,"Great taste and hot, fresh delivery.",Positive
4660,8468,21731,24,6,2025-02-13,5,"Great taste and hot, fresh delivery.",Positive
4661,12213,23987,25,11,2026-03-30,4,Perfectly cooked and packed really well.,Neutral
4662,7600,17849,23,4,2024-06-23,4,"Friendly staff and tasty food, will order again.",Positive
4663,5416,18337,38,20,2025-11-26,4,One of the best QSR experiences in the city.,Positive
4664,5744,1261,20,11,2026-04-25,1,Delivery was very late and food quality was poor.,Negative
4665,7272,23671,60,12,2024-03-05,4,"Friendly staff and tasty food, will order again.",Positive
4666,6379,40822,24,5,2024-06-21,4,"Absolutely loved the food, quick service too!",Positive
4667,4589,11889,10,11,2023-12-31,3,"Average experience, delivery took a bit long.",Neutral
4668,11370,36544,54,8,2025-05-12,4,"Great taste and hot, fresh delivery.",Positive
4669,8257,26668,13,12,2024-12-09,5,"Great taste and hot, fresh delivery.",Positive
4670,1237,25539,67,3,2025-03-04,5,One of the best QSR experiences in the city.,Positive
4671,11307,33747,21,5,2025-10-30,5,Perfectly cooked and packed really well.,Positive
4672,2478,36431,55,3,2025-08-06,4,One of the best QSR experiences in the city.,Positive
4673,2025,819,16,3,2025-11-09,5,,Positive
4674,10212,37276,47,12,2024-09-18,1,Delivery was very late and food quality was poor.,Negative
4675,15,30527,4,5,2026-04-20,1,"Extremely disappointed, will not order again.",Negative
4676,10224,19519,41,5,2025-11-17,4,,Positive
4677,1016,39594,4,19,2026-08-23,5,"Great taste and hot, fresh delivery.",Positive
4678,765,21217,6,17,2024-06-03,4,,Positive
4679,11033,24762,26,8,2025-08-12,4,"Great taste and hot, fresh delivery.",Positive
4680,3364,20882,26,15,2026-07-07,4,"Friendly staff and tasty food, will order again.",Positive
4681,10118,30980,53,11,2025-07-12,3,"Average experience, delivery took a bit long.",Neutral
4682,7812,41896,31,16,2025-07-24,5,"Friendly staff and tasty food, will order again.",Positive
4683,8739,20314,18,17,2024-10-25,3,,Neutral
4684,865,20454,24,5,2025-07-02,3,"Food was okay, nothing special.",Neutral
4685,11548,650,52,17,2026-03-06,3,"It was fine, met basic expectations.",Negative
4686,768,4198,42,15,2025-11-08,5,"Friendly staff and tasty food, will order again.",Positive
4687,4893,27921,34,15,2024-08-21,5,"Absolutely loved the food, quick service too!",Positive
4688,3865,965,33,5,2026-08-05,1,Delivery was very late and food quality was poor.,Negative
4689,8538,9360,12,2,2026-03-09,5,,Positive
4690,1909,20388,6,5,2025-12-26,2,Way too oily and not fresh at all.,Negative
4691,4391,373,42,13,2024-03-11,5,Perfectly cooked and packed really well.,Positive
4692,8338,237,31,6,2026-05-04,4,One of the best QSR experiences in the city.,Positive
4693,1749,5765,48,10,2023-12-27,5,One of the best QSR experiences in the city.,Positive
4694,11553,33807,8,5,2024-12-17,3,"Average experience, delivery took a bit long.",Neutral
4695,8110,11255,24,9,2025-10-26,5,,Positive
4696,7673,32894,39,17,2024-09-25,4,"Great taste and hot, fresh delivery.",Positive
4697,4855,5378,7,15,2024-09-11,1,Food arrived cold and soggy.,Negative
4698,1694,26979,34,12,2024-08-07,5,"Friendly staff and tasty food, will order again.",Positive
4699,4650,34914,24,5,2024-07-03,5,"Great taste and hot, fresh delivery.",Positive
4700,9014,10560,42,11,2026-08-06,4,"Great taste and hot, fresh delivery.",Positive
4701,3372,33406,3,20,2024-06-24,2,,Negative
4702,9824,33047,12,5,2026-02-01,2,Order was incorrect and staff was unhelpful.,Negative
4703,8820,28266,34,19,2026-01-30,4,"Friendly staff and tasty food, will order again.",Positive
4704,9462,37918,24,4,2025-09-23,5,"Great taste and hot, fresh delivery.",Positive
4705,780,9484,51,11,2024-12-07,4,,Positive
4706,1448,37120,24,5,2024-07-20,5,,Positive
4707,1217,19228,53,2,2026-05-14,5,,Positive
4708,3791,3997,31,5,2025-08-12,5,"Great taste and hot, fresh delivery.",Positive
4709,6459,19925,30,17,2024-09-23,3,Decent taste but portion size could be better.,Neutral
4710,5535,20522,65,13,2025-10-20,2,Food arrived cold and soggy.,Negative
4711,5735,38894,59,8,2024-09-23,4,,Positive
4712,5651,17710,44,8,2026-04-11,5,Perfectly cooked and packed really well.,Positive
4713,3609,23862,23,12,2024-05-18,4,"Friendly staff and tasty food, will order again.",Positive
4714,10673,24445,39,11,2024-08-17,5,,Negative
4715,8444,38528,26,3,2025-04-07,3,Decent taste but portion size could be better.,Neutral
4716,4959,14627,19,12,2025-06-26,5,Perfectly cooked and packed really well.,Positive
4717,3269,41168,47,16,2025-10-26,5,"Absolutely loved the food, quick service too!",Positive
4718,10558,38505,30,4,2025-12-14,5,"Absolutely loved the food, quick service too!",Positive
4719,1414,2870,45,20,2025-07-02,5,"Great taste and hot, fresh delivery.",Positive
4720,6394,17560,59,20,2023-12-13,3,"It was fine, met basic expectations.",Neutral
4721,11727,145,1,4,2024-09-30,4,"Friendly staff and tasty food, will order again.",Positive
4722,1183,20463,26,5,2024-11-04,5,"Friendly staff and tasty food, will order again.",POSITIVE
4723,5307,14721,24,9,2025-03-30,4,"Great taste and hot, fresh delivery.",Positive
4724,11001,22658,30,20,2025-03-03,3,"Food was okay, nothing special.",Neutral
4725,9788,27044,1,4,2024-02-23,5,"Absolutely loved the food, quick service too!",Positive
4726,4232,16940,21,17,2026-01-10,5,"Absolutely loved the food, quick service too!",Positive
4727,6243,3041,56,8,2025-04-02,1,Food arrived cold and soggy.,Negative
4728,10186,15509,16,5,2024-09-20,5,"Absolutely loved the food, quick service too!",Positive
4729,1093,6836,52,15,2025-07-29,5,Perfectly cooked and packed really well.,Positive
4730,3207,33422,34,17,2024-01-22,5,"Great taste and hot, fresh delivery.",Positive
4731,10835,33382,31,15,2024-01-15,5,,Positive
4732,12337,24455,56,5,2024-05-13,1,,Negative
4733,4439,10875,33,10,2024-06-10,5,One of the best QSR experiences in the city.,Positive
4734,4245,10312,30,5,2023-12-20,3,,Neutral
4735,8359,3158,51,12,2026-03-17,5,,Positive
4736,6053,41380,22,5,2025-07-08,4,"Absolutely loved the food, quick service too!",Positive
4737,2820,13922,52,6,2025-04-09,5,"Friendly staff and tasty food, will order again.",Positive
4738,2432,5307,9,8,2026-07-28,5,Perfectly cooked and packed really well.,Positive
4739,10196,5331,58,2,2024-01-23,1,"Extremely disappointed, will not order again.",Negative
