OrderID,CustomerID,BranchID,EmployeeID,OrderDate,OrderTime,OrderType,OrderStatus,Subtotal,DiscountAmount,TaxAmount,TotalAmount,PaymentMode
4010,3607,20,713,2025-02-14,17:41:19,Dine-In,Completed,1392.41,0.0,69.62,1462.03,UPI
4011,8962,11,401,2026-04-21,13:53:39,Dine-In,Completed,178.02,0.0,8.9,186.92,UPI
4012,3927,5,150,2025-02-15,21:58:35,Dine-In,Completed,205.36,10.27,9.75,204.84,Cash
4013,526,17,588,2024-01-30,18:07:21,Dine-In,Completed,293.64,0.0,14.68,308.32,UPI
4014,9125,19,704,2025-12-14,21:22:34,Takeaway,Completed,50.99,0.0,2.55,53.54,UPI
4015,6214,20,722,2024-04-06,20:46:28,Dine-In,Completed,456.45,22.95,21.68,455.18,Debit Card
4016,1654,20,743,2024-03-23,20:57:21,Dine-In,Completed,1141.49,-52.71,54.44,1143.22,UPI
4017,11511,4,131,2026-08-15,19:39:34,Delivery,Completed,734.85,98.28,31.83,668.4,UPI
4018,12010,11,399,2025-08-23,20:59:42,Takeaway,Completed,2354.45,55.16,114.96,2414.25,Credit Card
4019,9825,17,593,2024-02-16,21:51:27,Takeaway,Refunded,733.72,0.0,36.69,770.41,UPI
4020,4756,8,287,2024-07-04,20:51:11,Dine-In,Refunded,2010.74,33.1,98.88,2076.52,UPI
4021,1737,5,175,2026-07-29,13:39:25,Dine-In,Completed,714.37,0.0,35.72,750.09,Credit Card
4022,7548,5,164,2025-08-01,20:28:25,Dine-In,Completed,683.99,47.71,31.81,668.09,UPI
4023,3867,8,281,2025-12-12,16:19:11,Takeaway,Completed,800.04,57.0,37.15,780.19,Wallet
4024,2095,5,162,2023-12-30,18:28:45,Takeaway,Refunded,235.11,0.0,11.76,246.87,Cash
4025,9740,7,246,2025-10-04,18:21:46,Dine-In,Completed,762.11,33.1,36.45,765.46,Cash
4026,12070,19,686,2024-01-31,19:07:57,Delivery,Completed,636.02,63.6,28.62,601.04,Debit Card
4027,987,5,179,2025-08-09,20:10:02,Dine-In,Completed,642.84,79.94,28.15,591.05,Debit Card
4028,3937,19,698,2025-10-05,19:00:28,Delivery,Completed,149.85,7.49,7.12,149.48,UPI
4029,10356,4,133,2026-07-02,21:52:18,Delivery,Completed,245.52,0.0,12.28,257.8,UPI
4030,7070,17,614,2025-10-10,20:45:00,Dine-In,Completed,549.64,17.21,26.62,559.05,Wallet
4031,10854,2,48,2024-07-06,14:41:33,Takeaway,Completed,211.28,10.56,10.04,210.76,UPI
4032,11033,5,162,2026-01-31,14:35:42,Delivery,Completed,968.47,0.0,48.42,1016.89,UPI
4033,903,5,158,2025-08-06,11:40:52,Dine-In,Completed,610.59,46.6,28.2,592.19,UPI
4034,1050,8,262,2026-02-21,21:09:18,Dine-In,Completed,258.95,20.85,11.9,250.0,Cash
4035,10784,17,590,2024-12-19,21:37:21,Takeaway,Cancelled,1110.93,108.01,50.15,1053.07,Cash
4036,1649,8,265,2025-04-21,19:41:26,Dine-In,Completed,244.68,0.0,12.23,256.91,UPI
4037,5234,5,169,2026-07-18,12:26:53,Dine-In,Completed,920.46,82.35,41.91,880.02,Debit Card
4038,6283,5,177,2024-06-08,20:47:24,Takeaway,Completed,636.02,95.4,27.03,567.65,UPI
4039,2958,16,579,2026-04-18,19:23:23,Delivery,Completed,982.04,17.72,48.22,1012.54,UPI
4040,8610,4,121,2024-06-06,13:54:38,Takeaway,Completed,576.36,68.04,25.42,533.74,Credit Card
4041,12281,5,173,2024-03-29,20:48:20,Dine-In,Completed,728.81,47.62,34.06,715.25,Debit Card
4042,8461,11,387,2026-01-17,19:27:30,Dine-In,Completed,769.61,115.44,32.71,686.88,Wallet
4043,4894,20,741,2025-12-20,14:21:18,Takeaway,Completed,366.28,18.31,17.4,365.37,UPI
4044,3445,15,523,2024-10-19,18:18:10,Delivery,Completed,696.82,25.8,33.55,704.57,Debit Card
4045,8532,2,53,2025-01-27,20:53:41,Delivery,Completed,547.01,15.07,26.6,558.54,UPI
4046,1175,20,737,2025-01-20,14:05:07,Takeaway,Completed,913.34,54.65,42.93,901.62,UPI
4047,7616,5,173,2026-01-08,18:57:36,Takeaway,Completed,205.11,0.0,10.26,215.37,Debit Card
4048,358,8,260,2025-06-14,20:21:17,Delivery,Completed,924.64,19.08,45.28,950.84,UPI
4049,7355,8,276,2024-03-06,10:18:31,Delivery,Completed,928.62,83.26,42.27,887.63,Credit Card
4050,9519,4,142,2026-04-04,18:39:47,Dine-In,Completed,163.37,13.16,7.51,157.72,Wallet
4051,3519,5,169,2024-08-28,14:42:30,takeaway,Completed,147.57,0.0,7.38,154.95,UPI
4052,6865,16,558,2024-08-31,13:45:24,Dine-In,Completed,931.41,93.14,41.91,880.18,UPI
4053,3415,13,448,2024-03-30,13:50:18,Delivery,Completed,1863.26,73.29,89.5,1879.47,Credit Card
4054,2738,5,165,2024-02-10,12:58:37,Takeaway,Completed,1308.27,126.22,59.1,1241.15,UPI
4055,2491,8,279,2024-07-05,13:04:14,Delivery,Cancelled,488.81,-27.75,23.05,484.11,credit card
4056,6106,18,666,2024-08-03,21:03:44,Dine-In,Completed,1502.61,70.13,71.62,1504.1,Credit Card
4057,3581,9,306,2024-05-25,15:06:34,Dine-In,Completed,1488.75,152.76,66.8,1402.79,Debit Card
4058,5941,3,83,2026-08-04,20:05:57,Delivery,Completed,789.26,106.16,34.16,717.26,UPI
4059,2355,3,91,2026-07-15,18:00:47,Delivery,Completed,863.07,65.71,39.87,837.23,Credit Card
4060,9988,5,172,2025-11-08,20:32:56,Delivery,Cancelled,160.7,8.04,7.63,160.29,Debit Card
4061,5371,9,289,2026-03-12,19:42:52,Delivery,Completed,347.65,29.51,15.91,334.05,UPI
4062,1475,12,431,2025-01-17,21:34:21,Takeaway,Completed,318.01,31.8,14.31,300.52,Cash
4063,11303,12,419,2025-06-20,11:42:09,Delivery,Completed,462.78,46.28,20.83,437.33,Wallet
4064,11111,19,711,2024-03-24,18:37:21,Delivery,Completed,157.53,0.0,7.88,165.41,Debit Card
4065,4845,3,115,2026-08-08,12:21:15,DELIVERY,Completed,2748.04,163.25,129.24,2714.03,Credit Card
4066,1414,5,161,2024-01-13,18:56:50,Delivery,Completed,197.26,0.0,9.86,207.12,UPI
4067,9777,15,534,2025-02-02,21:48:41,Dine-In,Completed,788.12,43.87,37.21,781.46,Debit Card
4068,8251,5,160,2025-12-12,20:24:44,Delivery,Completed,1686.85,166.98,75.99,1595.86,Credit Card
4069,5968,15,551,2025-09-16,13:23:39,Takeaway,Completed,1918.47,143.41,88.75,1863.81,UPI
4070,8252,5,150,2025-02-27,18:25:06,Dine-In,Completed,1850.22,143.41,85.34,1792.15,UPI
4071,10824,15,544,2026-05-18,20:57:29,Dine-In,Cancelled,136.74,0.0,6.84,143.58,Cash
4072,6861,11,385,2024-04-20,18:00:48,Dine-In,Refunded,1337.72,62.18,63.78,1339.32,UPI
4073,9886,13,455,2026-02-01,18:25:51,Delivery,Completed,977.42,97.74,43.98,923.66,Credit Card
4074,4166,15,534,2026-06-24,11:01:18,Dine-In,COMPLETED,658.12,74.29,29.19,613.02,UPI
4075,3087,1,26,2024-03-23,19:30:03,Delivery,Cancelled,692.22,27.35,33.24,698.11,Credit Card
4076,4212,5,151,2026-07-18,21:08:37,Delivery,Completed,921.98,0.0,46.1,5808.48,UPI
4077,1460,17,600,2025-03-30,13:22:11,Dine-In,Completed,674.58,10.27,33.22,697.53,Credit Card
4078,8341,5,177,2025-11-29,19:14:37,Delivery,Completed,924.72,0.0,46.24,970.96,UPI
4079,4060,2,81,2025-06-16,18:41:28,Delivery,Completed,1852.29,55.24,89.85,1886.9,Credit Card
4080,5400,5,167,2025-01-18,10:31:17,Delivery,Completed,620.61,0.0,31.03,651.64,Cash
4081,11639,5,171,2025-09-08,14:32:32,Delivery,Completed,1891.96,47.27,92.23,1936.92,Debit Card
4082,5318,15,540,2025-09-12,15:27:03,Takeaway,Completed,2473.95,297.46,108.82,2285.31,Cash
4083,4640,11,399,2026-02-28,14:40:47,Delivery,Completed,555.06,0.0,27.75,582.81,Credit Card
4084,3940,2,77,2026-07-25,21:44:45,Delivery,Completed,1412.86,44.07,68.44,1437.23,Credit Card
4085,949,6,223,2024-03-15,14:26:01,Takeaway,Completed,190.78,0.0,9.54,200.32,Wallet
4086,6134,5,175,2026-07-14,20:11:34,Dine-In,Completed,2074.8,163.47,95.57,2006.9,Credit Card
4087,8375,15,532,2025-02-15,20:32:10,Dine-In,COMPLETED,129.36,0.0,6.47,135.83,Cash
4088,5286,14,511,2024-01-27,20:36:45,Dine-In,Completed,1473.42,0.0,73.67,1547.09,UPI
4089,9107,7,238,2025-11-21,14:35:40,Dine-In,Completed,1773.81,47.8,86.3,1812.31,UPI
4090,11241,8,285,2024-12-23,20:11:56,Delivery,Completed,495.88,62.06,21.69,455.51,UPI
4091,4575,8,280,2026-01-14,13:03:45,Dine-In,Completed,947.68,94.77,42.65,895.56,Debit Card
4092,5369,16,560,2026-02-01,22:48:49,Delivery,Completed,743.45,68.97,33.72,708.2,Cash
4093,9958,9,293,2026-01-17,18:11:47,Delivery,Completed,344.28,0.0,17.21,361.49,Debit Card
4094,1800,2,58,2024-03-30,21:49:22,Delivery,Completed,1025.65,37.08,49.43,1038.0,UPI
4095,12016,3,116,2024-07-27,11:05:29,Delivery,Completed,616.17,19.08,29.85,626.94,Wallet
4096,2040,17,623,2026-07-18,15:50:43,Takeaway,Completed,1369.32,120.64,62.43,1311.11,UPI
4097,4195,2,81,2026-07-30,18:47:42,Delivery,Cancelled,277.53,0.0,13.88,291.41,Cash
4098,2435,12,415,2024-06-03,21:43:25,Takeaway,Completed,832.4,30.06,40.12,842.46,Debit Card
4099,89,5,164,2025-12-09,14:24:44,Dine-In,Completed,1322.05,113.18,60.44,1269.31,UPI
4100,1575,19,671,2026-04-18,21:55:03,Delivery,Completed,935.06,27.07,45.4,953.39,UPI
4101,12440,4,119,2024-12-16,21:41:46,Dine-In,Completed,484.41,0.0,24.22,508.63,UPI
4102,4868,2,76,2024-06-08,12:07:13,Delivery,Completed,1286.88,63.4,61.17,1284.65,UPI
4103,2861,6,220,2025-05-09,19:49:17,Takeaway,Cancelled,691.28,55.25,31.8,667.83,Credit Card
4104,680,5,187,2025-06-14,18:40:56,Takeaway,Completed,778.68,0.0,38.93,817.61,Wallet
4105,1135,17,611,2026-07-18,16:56:57,Dine-In,Cancelled,2586.59,164.91,121.08,2542.76,UPI
4106,9077,15,529,2026-07-30,22:17:16,Takeaway,Completed,1599.21,18.82,79.02,1659.41,Debit Card
4107,5143,5,149,2025-05-09,18:59:01,Dine-In,Completed,1592.67,119.16,73.68,1547.19,Debit Card
4108,623,10,346,2024-10-26,20:09:39,Delivery,Completed,977.9,21.72,47.81,1003.99,Cash
4109,5639,6,202,2024-05-19,19:40:00,Delivery,Completed,1391.87,96.81,64.75,1359.81,Debit Card
4110,4319,8,264,2024-07-15,20:14:12,Delivery,Completed,1206.34,104.05,55.11,1157.4,UPI
4111,8747,13,469,2024-03-08,19:24:20,Takeaway,Completed,1094.17,120.83,48.67,1022.01,UPI
4112,6054,2,51,2024-04-06,13:33:50,Dine-In,Completed,918.03,0.0,45.9,963.93,Cash
4113,8446,17,589,2024-02-20,20:55:47,Dine-In,Completed,2756.13,127.35,131.44,2760.22,Wallet
4114,9511,15,538,2024-06-26,10:54:26,Takeaway,Completed,1110.74,89.0,51.09,1072.83,UPI
4115,4750,8,282,2026-05-23,21:24:36,Delivery,completed,972.8,116.41,42.82,899.21,Credit Card
4116,8284,16,584,2026-04-02,14:32:31,takeaway,Completed,93.43,0.0,4.67,98.1,Credit Card
4117,5666,2,60,2026-06-21,21:30:47,Dine-In,Completed,367.02,18.35,17.43,366.1,UPI
4118,9304,11,387,2025-07-15,20:23:20,Dine-In,Completed,244.62,36.69,10.4,218.33,Cash
4119,2814,13,479,2025-05-04,20:14:29,Delivery,Completed,1170.33,36.7,56.68,1190.31,UPI
4120,602,11,397,2025-05-11,20:22:43,Dine-In,Completed,759.06,28.03,36.55,767.58,Cash
4121,6364,9,305,2025-07-12,19:09:52,Dine-In,Completed,1297.32,0.0,64.87,1362.19,UPI
4122,6146,19,679,2024-07-17,21:20:53,Dine-In,Completed,532.42,10.2,26.11,548.33,UPI
4123,4496,5,174,2024-10-22,15:58:20,Dine-In,Completed,401.08,20.05,19.05,400.08,Cash
4124,10791,3,103,2026-03-01,20:40:00,Takeaway,Completed,1350.84,130.1,61.04,1281.78,Cash
4125,2574,3,107,2026-06-02,13:12:52,Dine-In,Cancelled,164.28,0.0,8.21,172.49,debit card
4126,10624,8,285,2024-10-30,20:08:53,Dine-In,Cancelled,777.1,62.42,35.73,750.41,Debit Card
4127,5431,10,339,2026-03-25,20:16:32,TAKEAWAY,Completed,1260.7,63.1,59.88,1257.48,Cash
4128,769,5,167,2024-05-12,13:46:07,Dine-In,Completed,1088.44,15.22,53.66,1126.88,UPI
4129,2329,2,67,2025-12-31,14:56:35,Delivery,Completed,1937.91,78.4,92.98,1952.49,UPI
4130,11599,1,6,2024-01-27,12:31:17,Delivery,Completed,423.54,33.45,19.5,409.59,Wallet
4131,2243,17,600,2026-03-01,21:49:13,Dine-In,Completed,434.49,65.17,18.47,387.79,Wallet
4132,7803,5,162,2024-05-17,19:55:10,Dine-In,Completed,1700.04,115.81,79.21,1663.44,Cash
4133,2396,11,385,2026-01-14,20:53:50,Delivery,Completed,159.59,0.0,7.98,167.57,Cash
4134,9756,19,671,2025-12-20,21:42:10,Delivery,Completed,1544.06,46.63,74.87,1572.3,UPI
4135,3349,3,88,2024-02-27,13:23:48,dine-in,Completed,183.0,-0.0,9.15,192.15,UPI
4136,1691,3,105,2026-04-11,18:18:43,Dine-In,Completed,1061.36,33.1,51.41,1079.67,UPI
4137,11674,12,430,2024-10-16,21:57:04,Dine-In,Refunded,1254.26,87.6,58.33,1224.99,Debit Card
4138,3788,3,97,2026-03-02,14:39:12,Delivery,Completed,518.94,57.39,23.08,484.63,UPI
4139,9549,19,693,2024-11-27,20:40:09,Delivery,Completed,781.45,62.06,35.97,755.36,Cash
4140,6981,5,149,2026-07-04,19:46:44,Delivery,Completed,1870.58,237.12,81.67,1715.13,UPI
4141,10104,5,167,2024-04-15,13:01:43,Dine-In,Completed,1425.23,71.26,67.7,1421.67,Cash
4142,6613,5,163,2024-01-21,20:57:31,Takeaway,Completed,1839.8,104.83,86.75,1821.72,UPI
4143,10624,5,163,2026-07-11,20:37:21,Dine-In,Completed,2033.06,110.08,96.15,2019.13,UPI
4144,8353,17,618,2025-10-22,20:27:40,Takeaway,Cancelled,738.49,0.0,36.92,775.41,UPI
4145,6144,12,438,2024-05-17,14:09:05,Dine-In,Completed,2838.93,191.3,132.38,2780.01,Cash
4146,12389,5,185,2024-05-31,12:22:38,Dine-In,Completed,1128.38,85.94,52.12,1094.56,UPI
4147,3098,12,428,2024-07-10,21:34:39,Dine-In,Completed,901.77,135.27,38.33,804.83,UPI
4148,8698,12,445,2026-01-10,20:03:16,Takeaway,Completed,469.22,70.38,19.94,418.78,Wallet
4149,12451,2,44,2026-02-16,18:21:23,Dine-In,Completed,749.87,0.0,37.49,787.36,Credit Card
4150,9502,9,319,2024-11-22,13:15:03,Delivery,Completed,666.59,33.33,31.66,664.92,UPI
4151,4150,8,272,2024-12-23,18:42:29,Dine-In,Completed,211.28,31.69,8.98,188.57,Credit Card
4152,607,5,152,2024-11-27,19:34:42,Delivery,Completed,750.08,0.0,37.5,787.58,Cash
4153,9823,5,184,2026-05-02,20:37:47,Takeaway,COMPLETED,1408.53,46.57,68.1,1430.06,Cash
4154,4272,5,174,2024-07-20,16:38:23,dine-in,Completed,1381.23,16.55,68.23,1432.91,Cash
4155,5808,7,249,2024-08-10,15:59:41,Delivery,Completed,1928.55,146.29,89.11,1871.37,UPI
4156,7039,6,211,2026-07-04,18:20:21,Takeaway,Completed,1809.59,215.45,79.71,1673.85,Credit Card
4157,1326,19,674,2025-03-15,10:14:54,Delivery,Completed,1401.52,40.11,68.07,1429.48,Wallet
4158,855,12,440,2024-08-31,19:19:50,Delivery,Completed,382.91,9.12,18.69,392.48,Debit Card
4159,12161,9,306,2026-01-17,18:02:30,Dine-In,Completed,703.83,70.38,31.67,665.12,UPI
4160,11007,5,158,2024-11-04,12:43:41,Delivery,Completed,121.58,12.16,5.47,114.89,Cash
4161,5382,5,157,2025-09-27,20:18:21,Delivery,Completed,2128.73,109.06,100.98,2120.65,UPI
4162,7588,5,168,2024-04-29,13:23:31,Delivery,Completed,573.63,39.85,26.69,560.47,Cash
4163,4414,16,584,2024-11-24,16:47:18,Delivery,Completed,1336.44,114.9,61.08,1282.62,UPI
4164,3821,19,677,2026-05-23,13:48:17,Takeaway,Completed,2146.72,183.32,98.17,2061.57,Debit Card
4165,3712,12,410,2024-04-01,21:39:01,Dine-In,Completed,845.02,21.27,41.19,864.94,Cash
4166,1222,2,81,2026-03-15,18:53:49,Dine-In,Completed,337.36,6.47,16.54,347.43,UPI
4167,11685,12,417,2023-12-31,21:14:20,Takeaway,Completed,129.36,12.94,5.82,122.24,UPI
4168,287,5,177,2025-09-27,22:16:30,Delivery,completed,620.94,93.14,26.39,554.19,Debit Card
4169,1970,6,223,2026-04-06,18:50:36,Delivery,Completed,267.88,11.04,12.84,269.68,UPI
4170,12104,5,152,2026-07-19,14:11:20,Delivery,Completed,2025.6,118.91,95.33,2002.02,Wallet
4171,2325,16,560,2024-11-30,13:52:55,Delivery,Completed,1151.08,70.38,54.04,1134.74,UPI
4172,1820,6,208,2024-07-03,22:27:46,Takeaway,Completed,1144.35,104.83,51.98,1091.5,Credit Card
4173,7187,6,197,2026-02-14,20:07:33,Delivery,Completed,170.6,0.0,8.53,179.13,UPI
4174,4135,8,272,2024-03-02,14:54:03,Delivery,Completed,367.71,18.39,17.47,366.79,Cash
4175,5262,11,395,2024-02-17,14:22:09,Dine-In,Completed,1148.26,35.52,55.64,1168.38,UPI
4176,2872,14,492,2024-01-07,16:38:40,Delivery,Completed,884.56,-27.49,42.85,899.92,UPI
4177,8494,8,271,2024-07-07,20:19:14,Dine-In,Completed,1906.45,78.15,91.42,1919.72,UPI
4178,1306,4,131,2025-09-24,15:33:43,Takeaway,Completed,63.47,6.35,2.86,59.98,Credit Card
4179,6761,3,85,2025-09-23,19:08:57,Takeaway,Completed,1932.42,69.17,93.16,1956.41,Cash
4180,6667,5,177,2025-03-01,21:51:03,dine-in,completed,367.02,0.0,18.35,385.37,Wallet
4181,8483,15,550,2026-01-10,12:22:37,Takeaway,Completed,749.19,22.14,36.35,763.4,Credit Card
4182,3350,15,524,2025-06-19,18:03:24,Dine-In,Completed,1976.01,40.32,96.78,2032.47,UPI
4183,6451,5,160,2024-08-07,18:21:19,Takeaway,Completed,491.22,35.45,22.79,478.56,UPI
4184,6072,19,671,2026-04-04,19:15:39,Dine-In,Refunded,2259.71,308.88,97.54,2048.37,Cash
4185,385,5,155,2026-04-06,19:03:18,Takeaway,Completed,303.94,0.0,15.2,319.14,UPI
4186,6860,10,329,2024-03-27,14:29:38,Delivery,Completed,381.56,57.23,16.22,340.55,Wallet
4187,2567,17,608,2025-04-24,20:03:29,Dine-In,Completed,1473.76,157.25,65.83,1382.34,Credit Card
4188,12356,12,434,2025-08-16,14:58:08,Delivery,Completed,105.02,0.0,5.25,110.27,Debit Card
4189,10719,17,623,2026-03-24,19:48:01,Dine-In,Completed,716.64,76.51,32.01,672.14,Credit Card
4190,9965,5,164,2025-06-14,10:15:41,Dine-In,Completed,627.57,10.64,30.85,647.78,UPI
4191,3376,19,711,2025-05-31,18:07:47,Delivery,Completed,241.19,0.0,12.06,253.25,Wallet
4192,10459,2,79,2024-03-14,11:46:54,Dine-In,Completed,1466.47,135.58,66.54,1397.43,Credit Card
4193,2585,15,536,2024-04-29,14:21:24,Delivery,Completed,1304.03,80.11,61.2,1285.12,Wallet
4194,3582,5,158,2026-01-07,12:57:28,Dine-In,Completed,512.88,25.64,24.36,511.6,Credit Card
4195,10083,8,260,2024-07-31,14:03:08,Takeaway,Completed,645.77,53.41,29.62,621.98,UPI
4196,5801,4,145,2026-07-03,19:27:58,Delivery,Completed,496.54,24.83,23.59,495.3,Wallet
4197,1556,15,529,2024-04-28,13:38:56,Dine-In,Cancelled,1777.88,0.0,88.89,1866.77,Cash
4198,768,15,544,2025-11-08,20:13:52,Dine-In,Completed,722.76,0.0,36.14,758.9,UPI
4199,10958,5,172,2026-01-19,15:31:57,Takeaway,Completed,93.62,0.0,4.68,98.3,Credit Card
4200,10155,9,300,2025-06-13,17:59:49,Dine-In,Completed,1313.6,23.32,64.51,1354.79,Cash
4201,11376,8,287,2024-10-31,19:05:50,Takeaway,Completed,429.4,24.72,20.23,424.91,Credit Card
4202,7389,2,46,2024-01-06,19:53:37,takeaway,Completed,1014.0,76.93,46.85,983.92,Credit Card
4203,4003,17,624,2025-09-12,15:46:39,Delivery,Cancelled,1462.76,4.14,72.93,1531.55,Cash
4204,3481,16,560,2024-09-11,17:24:47,Takeaway,Cancelled,310.47,15.52,14.75,309.7,UPI
4205,1151,4,119,2026-05-27,13:56:49,Delivery,Completed,1515.41,144.9,68.53,1439.04,upi
4206,10677,16,567,2023-12-23,18:49:23,Takeaway,Completed,597.0,35.36,28.08,589.72,UPI
4207,3235,4,118,2026-05-25,18:30:39,Delivery,Completed,187.84,15.75,8.6,180.69,UPI
4208,946,17,593,2025-01-04,12:10:53,Dine-In,Completed,200.54,0.0,10.03,210.57,UPI
4209,10833,13,472,2026-05-16,10:00:59,Dine-In,Completed,154.26,0.0,7.71,161.97,UPI
4210,9716,2,49,2026-01-12,18:27:20,Dine-In,Completed,546.51,0.0,27.33,573.84,Cash
4211,3162,11,405,2026-04-15,14:03:23,Takeaway,Completed,338.04,43.21,14.74,309.57,UPI
4212,1169,5,184,2024-01-13,20:19:52,Takeaway,Completed,931.41,0.0,46.57,977.98,UPI
4213,10892,15,527,2023-12-17,12:27:22,Delivery,Completed,1196.54,93.14,55.17,1158.57,Cash
4214,1119,6,190,2025-06-01,19:36:27,Delivery,Completed,568.25,20.54,27.39,575.1,UPI
4215,5365,17,623,2026-04-14,16:19:23,Delivery,Completed,481.51,25.55,22.8,478.76,Debit Card
4216,2227,3,91,2025-01-30,20:41:40,Dine-In,Completed,633.84,0.0,31.69,665.53,UPI
4217,7921,12,435,2025-08-02,15:08:24,Takeaway,Completed,482.1,0.0,24.11,506.21,UPI
4218,6662,17,623,2025-02-16,20:16:40,Takeaway,Completed,666.5,85.49,29.05,610.06,Debit Card
4219,4375,2,51,2024-03-26,20:41:37,Dine-In,Completed,1545.96,117.77,71.41,1499.6,UPI
4220,11776,19,695,2026-07-06,20:28:40,Dine-In,Refunded,731.15,74.48,32.83,689.5,UPI
4221,5839,16,572,2025-07-28,16:18:44,Takeaway,COMPLETED,1176.4,46.92,56.47,1185.95,UPI
4222,1187,3,103,2024-07-02,20:13:20,Takeaway,Completed,171.14,6.08,8.25,173.31,UPI
4223,11718,5,169,2026-01-17,20:50:14,Delivery,Completed,413.54,0.0,20.68,434.22,Cash
4224,11959,15,524,2023-12-17,14:47:57,Dine-In,Completed,541.41,0.0,27.07,568.48,UPI
4225,1314,20,729,2026-07-01,21:10:00,Takeaway,Completed,980.64,0.0,49.03,1029.67,Credit Card
4226,3695,3,104,2026-03-09,20:51:33,Takeaway,completed,497.62,12.82,24.24,509.04,UPI
4227,11869,8,264,2025-08-30,13:51:19,Dine-In,Completed,2970.94,256.68,135.71,2849.97,Wallet
4228,7677,3,99,2026-05-24,16:14:49,Dine-In,Completed,449.27,15.99,21.66,454.94,Debit Card
4229,1745,16,562,2024-01-06,19:33:46,Takeaway,Completed,462.78,23.14,21.98,461.62,Debit Card
4230,9699,4,118,2024-09-07,19:47:44,Dine-In,COMPLETED,464.77,28.09,21.83,458.51,Credit Card
4231,4576,9,313,2024-08-04,19:46:29,Delivery,Completed,206.87,20.69,9.31,195.49,Credit Card
4232,11503,5,164,2025-10-19,12:45:46,Dine-In,Completed,2520.69,72.88,122.39,2570.2,Cash
4233,8268,15,536,2026-03-18,13:22:48,Dine-In,Completed,515.27,9.86,25.27,530.68,UPI
4234,5998,15,527,2026-02-04,17:07:20,Delivery,Completed,1951.44,54.24,94.86,1992.06,UPI
4235,12047,19,685,2025-10-31,10:45:30,Takeaway,Completed,778.42,90.18,34.41,722.65,Credit Card
4236,8506,5,173,2026-07-06,21:06:14,Delivery,Completed,462.44,69.37,19.65,412.72,UPI
4237,9009,20,721,2026-06-08,20:52:28,Dine-In,Completed,140.88,0.0,7.04,147.92,Debit Card
4238,8882,14,485,2024-06-02,12:35:01,Takeaway,Refunded,469.22,0.0,23.46,492.68,UPI
4239,11730,5,185,2026-02-17,21:13:17,Dine-In,Cancelled,188.17,18.82,8.47,177.82,Cash
4240,744,6,215,2026-07-23,12:49:25,Dine-In,Completed,642.24,19.4,31.14,653.98,Debit Card
4241,1296,8,262,2024-08-20,20:42:00,Delivery,Completed,434.37,3.42,21.55,452.5,Wallet
4242,4086,5,185,2026-04-12,20:30:41,Takeaway,Cancelled,1209.41,134.47,53.75,1128.69,Credit Card
4243,1689,5,182,2026-05-02,16:51:32,Dine-In,Completed,660.11,24.22,31.79,667.68,Credit Card
4244,6058,17,601,2026-07-25,13:23:37,Dine-In,Completed,367.71,55.16,15.63,328.18,UPI
4245,11151,19,689,2024-03-23,14:47:20,Takeaway,Completed,367.71,0.0,18.39,386.1,Wallet
4246,8871,17,614,2025-07-27,20:10:37,Dine-In,Refunded,601.18,0.0,30.06,631.24,Wallet
4247,3180,8,260,2025-02-25,19:22:11,Delivery,Completed,160.7,16.07,7.23,151.86,UPI
4248,4139,17,623,2025-11-01,18:12:47,Delivery,Completed,1120.59,21.72,54.94,1153.81,UPI
4249,6410,8,276,2025-10-07,20:26:34,Dine-In,Completed,1002.18,29.36,48.64,1021.46,UPI
4250,7510,12,414,2025-07-05,21:42:13,Takeaway,Completed,1279.66,172.21,55.37,1162.82,UPI
4251,6056,10,332,2025-03-29,18:07:29,Delivery,Completed,1419.15,110.08,65.45,1374.52,Debit Card
4252,1799,20,721,2026-03-09,20:12:31,Dine-In,Completed,1497.54,46.57,72.55,1523.52,Wallet
4253,5282,19,697,2026-08-17,16:00:58,Delivery,Completed,790.21,22.04,38.41,806.58,UPI
4254,2627,17,590,2024-08-28,21:05:10,Takeaway,Completed,211.28,0.0,10.56,221.84,Cash
4255,1614,8,277,2023-12-11,12:08:03,Dine-In,Completed,902.74,42.56,43.01,903.19,Debit Card
4256,5951,5,164,2025-08-20,12:30:17,Delivery,Cancelled,1162.62,10.26,57.62,1209.98,UPI
4257,5450,5,150,2026-01-31,19:25:07,Dine-In,Completed,188.17,0.0,9.41,197.58,UPI
4258,2743,19,711,2026-07-14,21:28:00,Delivery,Completed,246.42,0.0,12.32,258.74,Cash
4259,7108,8,272,2024-07-13,18:08:59,Takeaway,Completed,144.83,0.0,7.24,152.07,UPI
4260,1743,5,151,2026-01-30,21:05:42,Dine-In,Completed,2408.39,47.8,118.03,2478.62,Credit Card
