DeliveryID,OrderID,DeliveryPartner,DeliveryDistanceKM,OrderReadyTime,DeliveryPickupTime,DeliveryTime,DeliveryStatus,DeliveryFee
3322,9540,Dunzo,0.56,2025-06-13 16:38:00,2025-06-13 16:45:00,2025-06-13 16:46:00,Delivered,23.28
3323,9542,Porter,1.55,2024-12-21 10:40:01,2024-12-21 10:51:01,,Failed,30.65
3324,9548,Porter,13.16,2024-05-11 22:11:59,2024-05-11 22:23:59,2024-05-11 23:14:59,Delivered,121.54
3325,9553,Dunzo,12.71,2026-02-07 18:29:23,2026-02-07 18:35:23,2026-02-07 19:44:23,Delivered,88.02
3326,9554,Own Fleet,13.74,2024-06-15 14:49:11,2024-06-15 14:58:11,2024-06-15 15:35:11,Delivered,108.26
3327,9556,Shadowfax,8.72,2024-09-14 20:33:52,2024-09-14 20:48:52,2024-09-14 21:30:52,Delivered,97.94
3328,9559,Porter,13.58,2023-12-31 14:07:11,2023-12-31 14:21:11,2023-12-31 15:18:11,Delivered,89.77
3329,9563,Dunzo,10.6,2024-02-10 18:59:19,2024-02-10 19:14:19,2024-02-10 19:58:19,Delivered,112.56
3330,9569,Porter,5.79,2024-09-21 18:28:54,2024-09-21 18:41:54,2024-09-21 19:11:54,Delivered,67.98
3331,9571,Porter,12.55,2026-07-26 14:45:51,2026-07-26 14:59:51,2026-07-26 15:47:51,Delivered,120.1
3332,9574,Shadowfax,7.25,2026-02-10 19:01:16,2026-02-10 19:13:16,2026-02-10 19:42:16,Delivered,65.69
3333,9578,Own Fleet,14.34,2025-06-07 19:24:57,2025-06-07 19:33:57,2025-06-07 20:28:57,Delivered,133.87
3334,9580,Shadowfax,7.6,2024-08-04 19:20:02,2024-08-04 19:23:02,2024-08-04 20:05:02,Delivered,63.64
3335,9581,Swiggy Genie,8.65,2025-07-07 13:57:24,2025-07-07 14:03:24,2025-07-07 14:42:24,Delivered,75.91
3336,9582,Swiggy Genie,10.51,2025-09-07 17:27:11,2025-09-07 17:31:11,2025-09-07 18:16:11,Delivered,73.69
3337,9587,Porter,4.43,2025-03-06 12:19:20,2025-03-06 12:28:20,2025-03-06 12:45:20,Delivered,59.65
3338,9590,Own Fleet,8.39,2024-06-28 14:28:07,2024-06-28 14:41:07,2024-06-28 15:20:07,Delivered,85.14
3339,9592,Swiggy Genie,5.39,2026-07-11 18:27:08,2026-07-11 18:39:08,,Failed,55.19
3340,9594,Porter,4.29,2024-06-16 14:18:07,2024-06-16 14:33:07,2024-06-16 15:00:07,Delivered,45.45
3341,9599,Shadowfax,14.41,2024-08-22 18:48:09,2024-08-22 18:52:09,2024-08-22 19:47:09,Delivered,116.68
3342,9601,Dunzo,7.6,2024-01-20 21:33:49,2024-01-20 21:38:49,2024-01-20 22:15:49,Delivered,83.31
3343,9603,Own Fleet,10.42,2025-08-31 14:39:12,2025-08-31 14:44:12,2025-08-31 15:28:12,Delivered,109.55
3344,9611,Dunzo,9.58,2024-03-15 15:02:42,2024-03-15 15:09:42,,Returned,96.35
3345,9612,Shadowfax,2.06,2024-12-14 22:31:47,2024-12-14 22:45:47,2024-12-14 22:58:47,Delivered,30.63
3346,9617,Own Fleet,6.53,2024-09-13 18:43:13,2024-09-13 18:50:13,2024-09-13 19:18:13,Delivered,55.09
3347,9619,Own Fleet,0.8,2026-03-02 15:49:45,2026-03-02 15:57:45,2026-03-02 16:03:45,Delivered,24.0
3348,9628,Swiggy Genie,6.89,2024-02-03 20:32:18,2024-02-03 20:36:18,2024-02-03 21:00:18,DELIVERED,54.94
3349,9630,Porter,10.42,2024-06-09 18:49:24,2024-06-09 18:52:24,2024-06-09 19:43:24,Delivered,87.27
3350,9632,Own Fleet,11.22,2024-12-16 17:05:20,2024-12-16 17:12:20,2024-12-16 18:07:20,Delivered,99.56
3351,9634,Shadowfax,12.71,2026-08-15 19:46:30,2026-08-15 19:50:30,2026-08-15 20:28:30,Delivered,111.69
3352,9635,Swiggy Genie,5.48,2024-05-05 13:33:36,2024-05-05 13:35:36,2024-05-05 14:01:36,Delivered,67.83
3353,9636,Own Fleet,5.34,2025-06-24 20:31:36,2025-06-24 20:41:36,2025-06-24 21:08:36,Delivered,67.22
3354,9637,Dunzo,9.68,2026-01-24 22:12:35,2026-01-24 22:27:35,2026-01-24 23:01:35,Delivered,103.7
3355,9641,Own Fleet,11.19,2025-03-08 15:08:14,2025-03-08 15:22:14,2025-03-08 16:06:14,Delivered,114.5
3356,9645,Dunzo,3.74,2025-09-06 13:07:05,2025-09-06 13:22:05,2025-09-06 13:46:05,Delivered,41.64
3357,9647,Porter,2.01,2024-06-10 19:02:07,2024-06-10 19:04:07,2024-06-10 19:12:07,Delivered,32.93
3358,9650,Swiggy Genie,3.87,2024-04-06 20:27:10,2024-04-06 20:41:10,2024-04-06 20:54:10,Delivered,51.8
3359,9654,Shadowfax,12.17,2024-08-25 16:39:11,2024-08-25 16:51:11,2024-08-25 17:26:11,Delivered,109.58
3360,9656,Dunzo,11.22,2024-07-22 19:51:13,2024-07-22 19:59:13,2024-07-22 20:56:13,Delivered,115.99
3361,9661,Own Fleet,11.71,2025-02-08 14:53:22,2025-02-08 15:07:22,2025-02-08 16:02:22,Delivered,112.4
3362,9666,Porter,4.36,2026-05-16 19:44:36,2026-05-16 19:50:36,2026-05-16 20:09:36,Delivered,47.23
3363,9669,Own Fleet,6.28,2025-04-07 21:19:16,2025-04-07 21:29:16,2025-04-07 22:03:16,Delivered,57.69
3364,9670,Swiggy Genie,13.03,2025-02-15 14:33:55,2025-02-15 14:47:55,2025-02-15 15:21:55,Delivered,118.98
3365,9680,Porter,3.36,2026-08-17 22:17:57,2026-08-17 22:22:57,2026-08-17 22:44:57,Delivered,42.16
3366,9684,Porter,5.48,2025-07-18 22:01:09,2025-07-18 22:08:09,2025-07-18 22:30:09,Delivered,52.65
3367,9686,Swiggy Genie,6.11,2026-07-18 13:02:06,2026-07-18 13:06:06,2026-07-18 13:34:06,Delivered,71.08
3368,9688,Swiggy Genie,2.09,2025-05-08 18:26:42,2025-05-08 18:41:42,2025-05-08 18:49:42,Delivered,33.31
3369,9690,Swiggy Genie,14.16,2025-12-25 10:50:45,2025-12-25 11:02:45,2025-12-25 11:49:45,Delivered,96.31
3370,9691,Swiggy Genie,6.32,2024-04-22 12:43:32,2024-04-22 12:54:32,2024-04-22 13:15:32,Delivered,72.0
3371,9692,Swiggy Genie,3.64,2024-10-09 13:25:44,2024-10-09 13:29:44,2024-10-09 13:52:44,Delivered,43.72
3372,9693,Porter,9.19,2026-08-10 15:14:25,2026-08-10 15:26:25,2026-08-10 16:00:25,Delivered,76.24
3373,9695,Porter,10.77,2025-02-19 12:51:10,2025-02-19 13:00:10,2025-02-19 13:52:10,Delivered,90.6
3374,9705,Dunzo,0.64,2026-06-28 18:56:48,2026-06-28 19:10:48,2026-06-28 19:16:48,Delivered,25.02
3375,9706,Porter,7.86,2025-03-29 21:27:53,2025-03-29 21:41:53,2025-03-29 22:18:53,Delivered,76.32
3376,9710,Swiggy Genie,2.75,2024-11-08 10:44:34,2024-11-08 10:46:34,2024-11-08 10:57:34,Delivered,36.33
3377,9711,Swiggy Genie,8.99,2024-03-30 21:43:55,2024-03-30 21:53:55,2024-03-30 22:36:55,Delivered,67.83
3378,9713,Porter,11.1,2023-12-10 22:08:41,2023-12-10 22:10:41,,Pending,114.76
3379,9723,Swiggy Genie,1.22,2023-12-11 22:51:54,2023-12-11 22:58:54,2023-12-11 23:12:54,Delivered,30.52
3380,9725,Swiggy Genie,9.94,2025-11-20 17:34:48,2025-11-20 17:46:48,2025-11-20 18:33:48,Delivered,104.38
3381,9729,Porter,3.6,2025-02-15 20:02:43,2025-02-15 20:17:43,2025-02-15 20:29:43,Delivered,50.3
3382,9731,Shadowfax,10.9,2026-02-05 18:19:00,2026-02-05 18:24:00,2026-02-05 18:55:00,Delivered,115.31
3383,9734,Porter,5.61,2023-12-26 11:53:32,2023-12-26 12:05:32,2023-12-26 12:31:32,Delivered,61.3
3384,9735,Swiggy Genie,10.04,2026-04-04 19:30:24,2026-04-04 19:41:24,2026-04-04 20:33:24,Delivered,89.7
3385,9737,Dunzo,8.48,2025-12-20 20:12:48,2025-12-20 20:18:48,2025-12-20 20:49:48,Delivered,90.53
3386,9738,Swiggy Genie,7.34,2025-09-21 21:41:50,2025-09-21 21:55:50,,Delivered,65.99
3387,9740,Swiggy Genie,6.62,2025-07-14 20:00:38,2025-07-14 20:12:38,2025-07-14 20:48:38,Delivered,63.42
3388,9743,Dunzo,7.31,2026-03-30 12:20:52,2026-03-30 12:35:52,2026-03-30 13:06:52,Delivered,75.46
3389,9744,Shadowfax,5.4,2024-03-27 19:12:17,2024-03-27 19:24:17,,Delivered,63.56
3390,9745,Dunzo,10.64,2024-04-13 20:46:42,2024-04-13 20:56:42,2024-04-13 21:43:42,Delivered,77.38
3391,9747,Shadowfax,12.36,2024-02-02 18:26:57,2024-02-02 18:33:57,,Delivered,100.68
3392,9751,Swiggy Genie,0.59,2025-03-15 16:58:45,2025-03-15 17:03:45,2025-03-15 17:08:45,Delivered,24.31
3393,9754,Dunzo,0.73,2025-10-12 19:29:03,2025-10-12 19:43:03,2025-10-12 19:51:03,Delivered,25.37
3394,9755,Own Fleet,7.88,2025-03-11 19:59:18,2025-03-11 20:10:18,2025-03-11 20:43:18,Delivered,71.23
3395,9757,Swiggy Genie,7.23,2026-07-14 14:46:46,2026-07-14 15:00:46,2026-07-14 15:25:46,Delivered,65.71
3396,9760,Own Fleet,1.08,2024-06-08 12:39:12,2024-06-08 12:50:12,2024-06-08 13:04:12,Delivered,29.19
3397,9763,Swiggy Genie,8.41,2024-06-01 12:49:48,2024-06-01 12:58:48,2024-06-01 13:38:48,Delivered,89.13
3398,9767,Own Fleet,5.13,2024-04-06 13:19:17,2024-04-06 13:25:17,2024-04-06 13:52:17,Delivered,58.9
3399,9769,Porter,11.16,2025-10-25 20:31:32,2025-10-25 20:46:32,2025-10-25 21:34:32,Delivered,106.44
3400,9770,Own Fleet,10.92,2025-05-10 12:14:34,2025-05-10 12:19:34,2025-05-10 13:16:34,Delivered,110.8
3401,9777,Porter,7.0,2025-03-20 19:06:40,2025-03-20 19:13:40,2025-03-20 19:37:40,Delivered,74.54
3402,9783,Shadowfax,5.33,2026-05-29 18:13:21,2026-05-29 18:18:21,2026-05-29 18:48:21,Delivered,59.85
3403,9785,Shadowfax,11.22,2025-02-08 10:39:09,2025-02-08 10:50:09,2025-02-08 11:29:09,Delivered,101.8
3404,9786,Shadowfax,14.04,2026-06-04 19:32:15,2026-06-04 19:34:15,2026-06-04 20:38:15,Delivered,142.23
3405,9789,Own Fleet,6.71,2026-05-30 12:42:37,2026-05-30 12:52:37,2026-05-30 13:13:37,Delivered,73.31
3406,9790,Dunzo,5.37,2024-03-09 18:16:31,2024-03-09 18:25:31,,Cancelled,65.7
3407,9794,Own Fleet,9.3,2025-07-07 13:41:46,2025-07-07 13:56:46,2025-07-07 14:34:46,Delivered,84.62
3408,9795,Porter,5.29,2024-03-18 12:56:28,2024-03-18 13:02:28,2024-03-18 13:29:28,Delivered,63.33
3409,9797,Dunzo,3.01,2024-11-09 19:08:01,2024-11-09 19:14:01,,Returned,38.65
3410,9801,Swiggy Genie,10.51,2024-03-02 18:41:05,2024-03-02 18:53:05,,Returned,104.42
3411,9802,Swiggy Genie,5.73,2026-06-28 19:51:25,2026-06-28 20:06:25,2026-06-28 20:38:25,Delivered,70.76
3412,9804,Dunzo,11.44,2024-10-11 20:25:12,2024-10-11 20:34:12,,Cancelled,104.22
3413,9805,Swiggy Genie,0.91,2026-02-07 18:36:15,2026-02-07 18:49:15,2026-02-07 19:02:15,Delivered,27.49
3414,9809,Own Fleet,10.49,2026-07-10 17:35:51,2026-07-10 17:49:51,2026-07-10 18:39:51,Delivered,103.79
3415,9812,Shadowfax,10.5,2026-02-21 19:01:22,2026-02-21 19:08:22,2026-02-21 19:48:22,Delivered,111.37
3416,9814,Dunzo,3.15,2023-12-09 21:27:57,2023-12-09 21:30:57,2023-12-09 21:49:57,Delivered,46.49
3417,9816,Shadowfax,2.24,2025-06-24 13:23:32,2025-06-24 13:25:32,2025-06-24 13:40:32,Delivered,35.4
3418,9818,Swiggy Genie,3.39,2026-02-02 16:26:00,2026-02-02 16:41:00,2026-02-02 16:58:00,Delivered,44.84
3419,9819,Dunzo,0.59,2026-05-12 21:22:08,2026-05-12 21:29:08,2026-05-12 21:38:08,Delivered,24.74
3420,9822,Dunzo,12.51,2024-07-07 19:00:22,2024-07-07 19:09:22,2024-07-07 20:00:22,Delivered,119.86
3421,9824,Swiggy Genie,7.56,2025-08-20 22:24:20,2025-08-20 22:37:20,2025-08-20 23:13:20,Delivered,69.88
3422,9831,Porter,10.05,2025-03-08 20:09:12,2025-03-08 20:24:12,2025-03-08 21:01:12,Delivered,96.7
3423,9832,Dunzo,1.63,2025-10-13 19:55:05,2025-10-13 20:05:05,2025-10-13 20:16:05,Delivered,34.1
3424,9833,Swiggy Genie,2.63,2024-11-23 15:00:44,2024-11-23 15:07:44,2024-11-23 15:21:44,Delivered,38.09
3425,9834,Own Fleet,13.09,2024-06-06 22:31:10,2024-06-06 22:37:10,2024-06-06 23:28:10,Delivered,123.91
3426,9835,Shadowfax,11.46,2024-07-23 18:33:16,2024-07-23 18:35:16,,Pending,122.15
3427,9836,Dunzo,9.5,2024-09-15 11:05:15,2024-09-15 11:20:15,2024-09-15 11:51:15,Delivered,80.94
3428,9837,Shadowfax,3.58,2025-01-18 18:27:26,2025-01-18 18:33:26,2025-01-18 18:55:26,Delivered,47.77
3429,9840,Shadowfax,13.85,2024-06-27 14:33:48,2024-06-27 14:40:48,2024-06-27 15:25:48,Delivered,89.64
3430,9850,Swiggy Genie,11.15,2026-06-02 21:36:00,2026-06-02 21:47:00,,Returned,115.18
3431,9853,Own Fleet,2.73,2025-06-24 13:14:19,2025-06-24 13:22:19,2025-06-24 13:40:19,Delivered,39.13
3432,9855,Shadowfax,7.54,2025-05-27 22:05:42,2025-05-27 22:10:42,2025-05-27 22:41:42,Delivered,61.53
3433,9856,Swiggy Genie,6.58,2026-04-05 14:51:13,2026-04-05 15:01:13,2026-04-05 15:33:13,Delivered,57.99
3434,9859,Own Fleet,12.51,2024-09-14 18:20:25,2024-09-14 18:25:25,2024-09-14 19:16:25,Delivered,118.14
3435,9861,Porter,11.69,2025-07-01 19:50:12,2025-07-01 20:05:12,2025-07-01 20:59:12,Delivered,111.19
3436,9867,Dunzo,12.18,2024-10-02 17:39:08,2024-10-02 17:50:08,2024-10-02 18:52:08,Delivered,107.64
3437,9870,Own Fleet,3.2,2024-04-11 20:55:46,2024-04-11 21:07:46,2024-04-11 21:30:46,Delivered,37.16
3438,9871,Own Fleet,5.46,2025-10-18 14:46:09,2025-10-18 14:52:09,2025-10-18 15:16:09,Delivered,61.86
3439,9874,Dunzo,12.43,2026-06-15 14:49:20,2026-06-15 15:04:20,2026-06-15 15:53:20,Delivered,119.17
3440,9877,Shadowfax,2.11,2025-05-12 21:44:10,2025-05-12 21:58:10,2025-05-12 22:11:10,Delivered,33.9
3441,9878,Porter,1.64,2025-02-11 17:15:01,2025-02-11 17:17:01,,Returned,31.09
3442,9880,Own Fleet,8.34,2024-06-22 11:44:31,2024-06-22 11:47:31,2024-06-22 12:19:31,Delivered,69.77
3443,9881,Shadowfax,13.26,2026-07-12 14:34:49,2026-07-12 14:43:49,2026-07-12 15:43:49,Delivered,90.9
3444,9888,Shadowfax,2.59,2025-02-28 19:09:41,2025-02-28 19:18:41,,Pending,40.65
3445,9893,Shadowfax,13.88,2023-12-12 11:47:15,2023-12-12 11:59:15,2023-12-12 12:48:15,Delivered,123.38
3446,9894,Porter,5.05,2026-03-06 18:12:06,2026-03-06 18:27:06,,Failed,55.82
3447,9897,Swiggy Genie,9.59,2024-01-22 18:42:47,2024-01-22 18:56:47,2024-01-22 19:35:47,Delivered,98.92
3448,9899,Shadowfax,12.96,2024-05-03 19:12:26,2024-05-03 19:16:26,2024-05-03 19:58:26,Delivered,129.33
3449,9902,Swiggy Genie,1.95,2024-05-08 21:19:26,2024-05-08 21:23:26,2024-05-08 21:28:26,Delivered,30.77
3450,9903,Porter,12.98,2024-07-06 10:55:25,2024-07-06 11:07:25,2024-07-06 11:49:25,Delivered,129.44
3451,9904,Dunzo,13.04,2025-07-15 18:54:14,2025-07-15 19:07:14,,Returned,89.49
3452,9905,Porter,4.89,2024-06-22 15:06:22,2024-06-22 15:12:22,2024-06-22 15:38:22,Delivered,47.3
3453,9908,Porter,7.66,2026-08-08 16:04:29,2026-08-08 16:16:29,2026-08-08 17:01:29,Delivered,61.11
3454,9911,Dunzo,9.69,2024-07-27 20:31:42,2024-07-27 20:38:42,2024-07-27 21:14:42,Delivered,91.93
3455,9914,Own Fleet,1.65,2025-04-05 12:20:09,2025-04-05 12:27:09,2025-04-05 12:39:09,Delivered,28.48
3456,9915,Shadowfax,1.15,2025-01-13 21:28:42,2025-01-13 21:41:42,2025-01-13 21:51:42,Delivered,29.2
3457,9916,Dunzo,10.73,2025-08-21 12:22:40,2025-08-21 12:35:40,2025-08-21 13:16:40,Delivered,84.16
3458,9918,Dunzo,2.89,2025-09-27 20:49:55,2025-09-27 20:56:55,2025-09-27 21:12:55,Delivered,40.04
3459,9920,Shadowfax,14.12,2024-12-01 21:35:09,2024-12-01 21:45:09,2024-12-01 22:59:09,Delivered,142.23
3460,9922,Porter,13.04,2026-03-01 20:24:04,2026-03-01 20:34:04,2026-03-01 21:45:04,Delivered,102.94
3461,9923,Shadowfax,12.34,2024-12-18 21:27:59,2024-12-18 21:29:59,2024-12-18 22:16:59,delivered,96.36
3462,9925,Dunzo,12.06,2024-10-19 18:46:06,2024-10-19 18:49:06,2024-10-19 19:55:06,Delivered,100.82
3463,9928,Dunzo,3.16,2026-04-01 13:00:24,2026-04-01 13:05:24,2026-04-01 13:14:24,Delivered,41.89
3464,9931,Shadowfax,2.5,2026-06-16 13:31:41,2026-06-16 13:35:41,2026-06-16 13:48:41,Delivered,40.67
3465,9932,Porter,1.55,2026-01-22 20:09:14,2026-01-22 20:14:14,2026-01-22 20:21:14,Delivered,32.88
3466,9934,Dunzo,11.58,2025-07-09 10:48:56,2025-07-09 10:54:56,2025-07-09 11:34:56,Delivered,116.72
3467,9935,Own Fleet,2.16,2024-12-08 18:40:29,2024-12-08 18:55:29,2024-12-08 19:04:29,Delivered,34.92
3468,9936,Own Fleet,9.7,2025-12-05 23:06:05,2025-12-05 23:13:05,2025-12-05 23:43:05,Delivered,103.12
3469,9937,Own Fleet,-11.79,2026-03-19 20:05:17,2026-03-19 20:18:17,2026-03-19 21:10:17,Delivered,100.6
3470,9942,Dunzo,12.62,2025-03-01 10:44:38,2025-03-01 10:53:38,2025-03-01 12:01:38,Delivered,131.8
3471,9951,Porter,1.09,2026-07-25 19:26:39,2026-07-25 19:37:39,,Delivered,27.11
3472,9952,Own Fleet,12.62,2024-09-02 13:44:42,2024-09-02 13:55:42,2024-09-02 14:47:42,DELIVERED,113.51
3473,9955,Own Fleet,2.55,2026-06-20 18:33:12,2026-06-20 18:38:12,2026-06-20 18:49:12,Delivered,38.93
3474,9958,Shadowfax,7.64,2024-01-27 18:31:18,2024-01-27 18:45:18,2024-01-27 19:27:18,Delivered,88.0
3475,9959,Dunzo,2.17,2024-02-10 14:44:21,2024-02-10 14:50:21,2024-02-10 15:01:21,Delivered,31.31
3476,9961,Dunzo,4.73,2025-09-06 21:34:31,2025-09-06 21:43:31,,Failed,49.9
3477,9962,Swiggy Genie,9.14,2025-03-20 12:49:05,2025-03-20 12:55:05,2025-03-20 13:24:05,Delivered,100.39
3478,9967,Own Fleet,7.42,2023-12-28 14:35:10,2023-12-28 14:50:10,2023-12-28 15:25:10,Delivered,72.83
3479,9972,Dunzo,9.39,2025-10-06 18:45:58,2025-10-06 18:55:58,2025-10-06 19:46:58,Delivered,86.71
3480,9973,Swiggy Genie,5.33,2026-02-08 19:21:09,2026-02-08 19:23:09,2026-02-08 19:46:09,Delivered,66.32
3481,9976,Own Fleet,13.36,2025-08-16 21:34:28,2025-08-16 21:43:28,2025-08-16 22:23:28,Delivered,126.6
3482,9977,Shadowfax,12.1,2024-06-15 11:54:40,2024-06-15 12:07:40,,Returned,92.77
3483,9980,Swiggy Genie,5.77,2025-09-28 21:59:45,2025-09-28 22:03:45,2025-09-28 22:29:45,Delivered,52.39
3484,9981,Dunzo,10.91,2024-11-02 10:50:24,2024-11-02 10:57:24,,Cancelled,86.62
3485,9983,Swiggy Genie,13.92,2025-12-19 18:09:58,2025-12-19 18:15:58,,Delivered,116.61
3486,9990,Own Fleet,13.3,2026-07-15 13:06:27,2026-07-15 13:16:27,,Failed,129.1
3487,9995,Own Fleet,8.89,2024-08-28 15:19:09,2024-08-28 15:32:09,2024-08-28 16:05:09,Delivered,80.68
3488,10000,Own Fleet,13.13,2024-05-17 19:42:49,2024-05-17 19:55:49,,Cancelled,116.25
3489,10008,Shadowfax,3.0,2025-08-16 19:24:06,2025-08-16 19:30:06,2025-08-16 19:44:06,Delivered,39.21
3490,10012,Swiggy Genie,6.67,2026-04-11 21:40:50,2026-04-11 21:45:50,2026-04-11 22:11:50,Delivered,71.76
3491,10014,Porter,3.91,2024-09-18 13:07:58,2024-09-18 13:10:58,2024-09-18 13:31:58,Delivered,45.9
3492,10018,Dunzo,8.57,2025-09-14 13:12:40,2025-09-14 13:15:40,2025-09-14 13:42:40,Delivered,82.8
3493,10022,Shadowfax,11.24,2025-04-10 12:18:27,2025-04-10 12:30:27,2025-04-10 13:20:27,Delivered,83.97
3494,10025,Dunzo,8.89,2025-06-21 18:31:24,2025-06-21 18:42:24,2025-06-21 19:11:24,Delivered,73.09
3495,10026,Dunzo,7.5,2026-01-17 17:40:21,2026-01-17 17:49:21,2026-01-17 18:25:21,Delivered,71.72
3496,10030,Swiggy Genie,13.56,2024-09-20 18:44:13,2024-09-20 18:57:13,2024-09-20 19:51:13,Delivered,109.64
3497,10031,Dunzo,10.66,2025-02-08 20:57:34,2025-02-08 21:02:34,2025-02-08 21:35:34,Delivered,83.83
3498,10033,Swiggy Genie,4.17,2025-11-27 19:51:26,2025-11-27 20:04:26,2025-11-27 20:25:26,Delivered,46.72
3499,10035,Porter,12.46,2025-05-03 21:50:03,2025-05-03 22:02:03,2025-05-03 23:07:03,Delivered,121.08
3500,10038,Porter,5.62,2025-12-13 20:10:15,2025-12-13 20:24:15,2025-12-13 20:54:15,Delivered,53.43
3501,10040,Swiggy Genie,2.28,2025-04-26 19:05:14,2025-04-26 19:11:14,2025-04-26 19:21:14,Delivered,39.11
3502,10041,Dunzo,13.02,2025-02-08 18:08:23,2025-02-08 18:15:23,2025-02-08 19:16:23,Delivered,98.7
3503,10044,Swiggy Genie,1.95,2025-08-30 15:04:36,2025-08-30 15:13:36,2025-08-30 15:24:36,Delivered,34.91
3504,10045,Dunzo,4.55,2026-01-23 19:13:33,2026-01-23 19:16:33,2026-01-23 19:34:33,Delivered,46.46
3505,10046,Dunzo,10.45,2024-01-13 13:04:29,2024-01-13 13:15:29,2024-01-13 14:09:29,Delivered,104.11
3506,10047,Swiggy Genie,13.55,2025-04-07 16:41:04,2025-04-07 16:56:04,2025-04-07 18:03:04,Delivered,140.73
3507,10050,Swiggy Genie,2.15,2024-10-30 15:31:24,2024-10-30 15:39:24,2024-10-30 15:46:24,Delivered,31.4
3508,10054,Porter,6.14,2025-11-19 18:49:21,2025-11-19 18:57:21,2025-11-19 19:31:21,Delivered,53.01
3509,10060,Shadowfax,0.75,2026-04-16 19:33:27,2026-04-16 19:43:27,,Pending,24.71
3510,10063,Shadowfax,9.35,2024-04-26 21:33:27,2024-04-26 21:41:27,2024-04-26 22:16:27,Delivered,100.59
3511,10065,Dunzo,12.24,2026-02-21 11:13:32,2026-02-21 11:22:32,2026-02-21 11:56:32,Delivered,123.1
3512,10066,Swiggy Genie,9.53,2025-07-12 14:13:00,2025-07-12 14:19:00,2025-07-12 15:02:00,Delivered,81.22
3513,10068,Porter,8.65,2025-08-21 20:26:27,2025-08-21 20:30:27,2025-08-21 21:08:27,Delivered,68.37
3514,10071,Swiggy Genie,3.16,2025-02-12 21:04:21,2025-02-12 21:06:21,2025-02-12 21:29:21,Delivered,38.35
3515,10081,Own Fleet,9.06,2026-01-20 21:51:54,2026-01-20 22:00:54,2026-01-20 22:37:54,Delivered,74.81
3516,10082,Shadowfax,3.3,2024-07-09 19:26:10,2024-07-09 19:30:10,2024-07-09 19:46:10,Delivered,46.31
3517,10083,Dunzo,12.76,2023-12-13 16:32:01,2023-12-13 16:35:01,,Failed,100.3
3518,10084,Own Fleet,2.97,2026-05-25 14:55:30,2026-05-25 15:09:30,2026-05-25 15:24:30,Delivered,45.69
3519,10086,Porter,13.65,2025-12-25 18:46:37,2025-12-25 18:48:37,2025-12-25 19:56:37,Delivered,92.42
3520,10090,Swiggy Genie,5.56,2025-07-28 14:28:48,2025-07-28 14:31:48,2025-07-28 14:57:48,Delivered,64.02
3521,10099,Swiggy Genie,5.64,2026-05-03 14:02:06,2026-05-03 14:15:06,2026-05-03 14:48:06,Delivered,53.05
3522,10100,Swiggy Genie,13.87,2025-11-22 20:02:11,2025-11-22 20:15:11,2025-11-22 20:53:11,Delivered,108.26
3523,10101,Swiggy Genie,3.21,2026-05-09 22:17:27,2026-05-09 22:23:27,,Failed,38.99
3524,10104,Swiggy Genie,1.38,2025-08-30 20:26:06,2025-08-30 20:38:06,2025-08-30 20:48:06,Delivered,30.44
3525,10108,Porter,-2.02,2026-03-01 16:48:34,2026-03-01 17:03:34,,Returned,35.54
3526,10111,Shadowfax,4.62,2026-03-13 20:09:05,2026-03-13 20:21:05,2026-03-13 20:41:05,Delivered,55.54
3527,10112,Swiggy Genie,6.16,2023-12-09 13:10:31,2023-12-09 13:14:31,2023-12-09 13:36:31,Delivered,74.61
3528,10114,Porter,11.21,2025-02-15 18:21:52,2025-02-15 18:29:52,2025-02-15 19:14:52,Delivered,104.56
3529,10115,Swiggy Genie,1.39,2025-10-25 13:03:19,2025-10-25 13:16:19,2025-10-25 13:21:19,Delivered,28.25
3530,10117,Own Fleet,11.29,2025-06-15 18:24:13,2025-06-15 18:31:13,,Failed,108.62
3531,10121,Porter,7.15,2025-07-08 14:45:27,2025-07-08 14:56:27,,Returned,78.03
3532,10123,Own Fleet,0.66,2025-02-08 19:17:32,2025-02-08 19:29:32,2025-02-08 19:33:32,Delivered,23.92
3533,10129,Porter,11.96,2024-01-02 13:54:37,2024-01-02 14:09:37,2024-01-02 15:04:37,Delivered,85.49
3534,10131,Swiggy Genie,0.61,2024-11-16 18:26:51,2024-11-16 18:28:51,2024-11-16 18:30:51,Delivered,23.85
3535,10133,Dunzo,-2.97,2025-01-18 19:04:43,2025-01-18 19:19:43,2025-01-18 19:34:43,Delivered,39.38
3536,10136,Porter,9.17,2025-07-05 13:52:25,2025-07-05 13:56:25,2025-07-05 14:32:25,Delivered,92.78
3537,10137,Shadowfax,0.68,2026-02-18 20:18:31,2026-02-18 20:22:31,2026-02-18 20:30:31,Delivered,24.54
3538,10138,Porter,2.36,2026-06-27 14:48:51,2026-06-27 14:55:51,2026-06-27 15:14:51,Delivered,40.5
3539,10139,Dunzo,4.18,2025-11-29 22:07:49,2025-11-29 22:11:49,2025-11-29 22:33:49,Delivered,52.91
3540,10141,Porter,10.71,2026-04-26 13:42:31,2026-04-26 13:52:31,2026-04-26 14:40:31,Delivered,94.46
3541,10142,Porter,8.61,2026-01-03 15:34:04,2026-01-03 15:44:04,2026-01-03 16:31:04,Delivered,89.08
3542,10143,Shadowfax,9.73,2025-03-15 20:10:45,2025-03-15 20:16:45,,Pending,74.66
