CostID,BranchID,CostDate,CostCategory,CostAmount,Description
1662,7,2025-04-01,Cleaning,7408.21,Cleaning expense for April 2025
1663,7,2025-04-01,Repairs,22479.8,Repairs expense for April 2025
1664,7,2025-04-01,Miscellaneous,6669.59,Miscellaneous expense for April 2025
1665,7,2025-05-01,Rent,213426.68,Rent expense for May 2025
1666,7,2025-05-01,Electricity,54885.59,Electricity expense for May 2025
1667,7,2025-05-01,Salaries,556452.08,Salaries expense for May 2025
1668,7,2025-05-01,Maintenance,13507.36,Maintenance expense for May 2025
1669,7,2025-05-01,Delivery,47377.21,Delivery expense for May 2025
1670,7,2025-05-01,Cleaning,6449.59,Cleaning expense for May 2025
1671,7,2025-05-01,Repairs,22182.83,Repairs expense for May 2025
1672,7,2025-05-01,Miscellaneous,3236.13,Miscellaneous expense for May 2025
1673,7,2025-06-01,Rent,179935.25,Rent expense for June 2025
1674,7,2025-06-01,Electricity,40896.75,Electricity expense for June 2025
1675,7,2025-06-01,Salaries,636841.32,Salaries expense for June 2025
1676,7,2025-06-01,Maintenance,11973.12,Maintenance expense for June 2025
1677,7,2025-06-01,Delivery,38802.22,Delivery expense for June 2025
1678,7,2025-06-01,Cleaning,14720.94,Cleaning expense for June 2025
1679,7,2025-06-01,Repairs,34244.16,Repairs expense for June 2025
1680,7,2025-06-01,Miscellaneous,11592.82,Miscellaneous expense for June 2025
1681,7,2025-07-01,Rent,155219.43,Rent expense for July 2025
1682,7,2025-07-01,Electricity,66002.67,Electricity expense for July 2025
1683,7,2025-07-01,Salaries,417135.44,Salaries expense for July 2025
1684,7,2025-07-01,Maintenance,14261.82,Maintenance expense for July 2025
1685,7,2025-07-01,Delivery,31056.88,Delivery expense for July 2025
1686,7,2025-07-01,Cleaning,-12815.46,Cleaning expense for July 2025
1687,7,2025-07-01,Repairs,16494.88,Repairs expense for July 2025
1688,7,2025-07-01,Miscellaneous,3570.28,Miscellaneous expense for July 2025
1689,7,2025-08-01,Rent,116911.66,Rent expense for August 2025
1690,7,2025-08-01,Electricity,35699.04,Electricity expense for August 2025
1691,7,2025-08-01,Salaries,689975.76,Salaries expense for August 2025
1692,7,2025-08-01,Maintenance,16769.63,Maintenance expense for August 2025
1693,7,2025-08-01,Delivery,24816.33,Delivery expense for August 2025
1694,7,2025-08-01,Cleaning,6678.19,Cleaning expense for August 2025
1695,7,2025-08-01,Repairs,33253.28,Repairs expense for August 2025
1696,7,2025-08-01,Miscellaneous,10585.33,Miscellaneous expense for August 2025
1697,7,2025-09-01,rent,121148.66,Rent expense for September 2025
1698,7,2025-09-01,Electricity,26781.68,Electricity expense for September 2025
1699,7,2025-09-01,Salaries,429052.67,Salaries expense for September 2025
1700,7,2025-09-01,Maintenance,27246.51,Maintenance expense for September 2025
1701,7,2025-09-01,Delivery,17603.13,Delivery expense for September 2025
1702,7,2025-09-01,Cleaning,12585.97,Cleaning expense for September 2025
1703,7,2025-09-01,Repairs,6289.84,Repairs expense for September 2025
1704,7,2025-09-01,Miscellaneous,18341.19,Miscellaneous expense for September 2025
1705,7,2025-10-01,Rent,148811.47,Rent expense for October 2025
1706,7,2025-10-01,Electricity,32190.37,Electricity expense for October 2025
1707,7,2025-10-01,Salaries,402050.11,Salaries expense for October 2025
1708,7,2025-10-01,Maintenance,18641.48,Maintenance expense for October 2025
1709,7,2025-10-01,Delivery,24521.27,Delivery expense for October 2025
1710,7,2025-10-01,Cleaning,9584.63,Cleaning expense for October 2025
1711,7,2025-10-01,Repairs,28609.09,Repairs expense for October 2025
1712,7,2025-10-01,Miscellaneous,2420.3,Miscellaneous expense for October 2025
1713,7,2025-11-01,Rent,183068.97,Rent expense for November 2025
1714,7,2025-11-01,Electricity,37116.6,Electricity expense for November 2025
1715,7,2025-11-01,Salaries,550146.99,Salaries expense for November 2025
1716,7,2025-11-01,Maintenance,21676.33,Maintenance expense for November 2025
1717,7,2025-11-01,Delivery,33678.76,Delivery expense for November 2025
1718,7,2025-11-01,Cleaning,8375.39,Cleaning expense for November 2025
1719,7,2025-11-01,Repairs,38363.46,Repairs expense for November 2025
1720,7,2025-11-01,Miscellaneous,3745.03,Miscellaneous expense for November 2025
1721,7,2025-12-01,Rent,234846.9,Rent expense for December 2025
1722,7,2025-12-01,Electricity,41488.07,Electricity expense for December 2025
1723,7,2025-12-01,Salaries,683845.92,Salaries expense for December 2025
1724,7,2025-12-01,Maintenance,27114.41,Maintenance expense for December 2025
1725,7,2025-12-01,Delivery,30494.0,Delivery expense for December 2025
1726,7,2025-12-01,Cleaning,12811.13,Cleaning expense for December 2025
1727,7,2025-12-01,Repairs,13227.47,Repairs expense for December 2025
1728,7,2025-12-01,Miscellaneous,17479.73,Miscellaneous expense for December 2025
1729,7,2026-01-01,Rent,225774.78,Rent expense for January 2026
1730,7,2026-01-01,Electricity,32636.81,Electricity expense for January 2026
1731,7,2026-01-01,Salaries,603285.42,Salaries expense for January 2026
1732,7,2026-01-01,Maintenance,21653.05,Maintenance expense for January 2026
1733,7,2026-01-01,Delivery,43434.19,Delivery expense for January 2026
1734,7,2026-01-01,Cleaning,6450.87,Cleaning expense for January 2026
1735,7,2026-01-01,Repairs,31324.02,Repairs expense for January 2026
1736,7,2026-01-01,Miscellaneous,4424.13,Miscellaneous expense for January 2026
1737,7,2026-02-01,Rent,134902.4,Rent expense for February 2026
1738,7,2026-02-01,Electricity,48951.97,Electricity expense for February 2026
1739,7,2026-02-01,Salaries,365068.64,Salaries expense for February 2026
1740,7,2026-02-01,Maintenance,8372.69,Maintenance expense for February 2026
1741,7,2026-02-01,Delivery,51830.23,Delivery expense for February 2026
1742,7,2026-02-01,Cleaning,9966.73,Cleaning expense for February 2026
1743,7,2026-02-01,Repairs,16703.14,Repairs expense for February 2026
1744,7,2026-02-01,Miscellaneous,4010.7,Miscellaneous expense for February 2026
1745,7,2026-03-01,Rent,130349.29,Rent expense for March 2026
1746,7,2026-03-01,Electricity,57079.78,Electricity expense for March 2026
1747,7,2026-03-01,Salaries,559004.13,Salaries expense for March 2026
1748,7,2026-03-01,Maintenance,18395.07,Maintenance expense for March 2026
1749,7,2026-03-01,Delivery,45081.63,Delivery expense for March 2026
1750,7,2026-03-01,Cleaning,5327.57,Cleaning expense for March 2026
1751,7,2026-03-01,Repairs,12694.27,Repairs expense for March 2026
1752,7,2026-03-01,Miscellaneous,8893.53,Miscellaneous expense for March 2026
1753,7,2026-04-01,Rent,97537.05,Rent expense for April 2026
1754,7,2026-04-01,Electricity,33708.56,Electricity expense for April 2026
1755,7,2026-04-01,Salaries,704356.57,Salaries expense for April 2026
1756,7,2026-04-01,Maintenance,20761.42,Maintenance expense for April 2026
1757,7,2026-04-01,Delivery,17737.96,Delivery expense for April 2026
1758,7,2026-04-01,Cleaning,6025.64,Cleaning expense for April 2026
1759,7,2026-04-01,Repairs,32903.09,Repairs expense for April 2026
1760,7,2026-04-01,Miscellaneous,5864.76,Miscellaneous expense for April 2026
1761,7,2026-05-01,Rent,83147.14,Rent expense for May 2026
1762,7,2026-05-01,Electricity,71482.23,Electricity expense for May 2026
1763,7,2026-05-01,Salaries,628685.03,Salaries expense for May 2026
1764,7,2026-05-01,Maintenance,29383.47,Maintenance expense for May 2026
1765,7,2026-05-01,Delivery,57883.1,Delivery expense for May 2026
1766,7,2026-05-01,Cleaning,9004.53,Cleaning expense for May 2026
1767,7,2026-05-01,Repairs,19019.08,Repairs expense for May 2026
1768,7,2026-05-01,Miscellaneous,16516.82,Miscellaneous expense for May 2026
1769,7,2026-06-01,Rent,109194.5,Rent expense for June 2026
1770,7,2026-06-01,Electricity,41681.55,Electricity expense for June 2026
1771,7,2026-06-01,Salaries,650965.29,Salaries expense for June 2026
1772,7,2026-06-01,Maintenance,9872.72,Maintenance expense for June 2026
1773,7,2026-06-01,Delivery,15989.67,Delivery expense for June 2026
1774,7,2026-06-01,Cleaning,5374.73,Cleaning expense for June 2026
1775,7,2026-06-01,Repairs,24053.89,Repairs expense for June 2026
1776,7,2026-06-01,Miscellaneous,12962.81,Miscellaneous expense for June 2026
1777,7,2026-07-01,Rent,135993.79,Rent expense for July 2026
1778,7,2026-07-01,Electricity,46803.58,Electricity expense for July 2026
1779,7,2026-07-01,Salaries,637447.94,Salaries expense for July 2026
1780,7,2026-07-01,Maintenance,19356.44,Maintenance expense for July 2026
1781,7,2026-07-01,Delivery,50801.57,Delivery expense for July 2026
1782,7,2026-07-01,Cleaning,13513.91,Cleaning expense for July 2026
1783,7,2026-07-01,Repairs,22282.14,Repairs expense for July 2026
1784,7,2026-07-01,Miscellaneous,3293.45,Miscellaneous expense for July 2026
1785,7,2026-08-01,Rent,149347.39,Rent expense for August 2026
1786,7,2026-08-01,Electricity,36341.52,Electricity expense for August 2026
1787,7,2026-08-01,Salaries,559664.15,Salaries expense for August 2026
1788,7,2026-08-01,Maintenance,15811.35,Maintenance expense for August 2026
1789,7,2026-08-01,Delivery,48750.01,Delivery expense for August 2026
1790,7,2026-08-01,Cleaning,13036.87,Cleaning expense for August 2026
1791,7,2026-08-01,Repairs,22478.49,Repairs expense for August 2026
1792,7,2026-08-01,Miscellaneous,15348.38,Miscellaneous expense for August 2026
1793,8,2024-01-01,Rent,94775.18,Rent expense for January 2024
1794,8,2024-01-01,Electricity,57244.58,Electricity expense for January 2024
1795,8,2024-01-01,Salaries,564265.85,Salaries expense for January 2024
1796,8,2024-01-01,Maintenance,28335.0,Maintenance expense for January 2024
1797,8,2024-01-01,Delivery,26078.97,Delivery expense for January 2024
1798,8,2024-01-01,Cleaning,6625.91,Cleaning expense for January 2024
1799,8,2024-01-01,Repairs,17537.23,Repairs expense for January 2024
1800,8,2024-01-01,Miscellaneous,9625.46,Miscellaneous expense for January 2024
1801,8,2024-02-01,Rent,257319.08,Rent expense for February 2024
1802,8,2024-02-01,Electricity,58959.36,Electricity expense for February 2024
1803,8,2024-02-01,Salaries,744871.89,Salaries expense for February 2024
1804,8,2024-02-01,maintenance,11923.54,Maintenance expense for February 2024
1805,8,2024-02-01,Delivery,50502.77,Delivery expense for February 2024
1806,8,2024-02-01,Cleaning,14457.85,Cleaning expense for February 2024
1807,8,2024-02-01,Repairs,11620.68,Repairs expense for February 2024
1808,8,2024-02-01,Miscellaneous,20864.8,Miscellaneous expense for February 2024
1809,8,2024-03-01,Rent,225351.74,Rent expense for March 2024
1810,8,2024-03-01,Electricity,47956.29,Electricity expense for March 2024
1811,8,2024-03-01,Salaries,425767.61,Salaries expense for March 2024
1812,8,2024-03-01,Maintenance,28650.79,Maintenance expense for March 2024
1813,8,2024-03-01,Delivery,33747.46,Delivery expense for March 2024
1814,8,2024-03-01,Cleaning,10841.94,Cleaning expense for March 2024
1815,8,2024-03-01,Repairs,9037.95,Repairs expense for March 2024
1816,8,2024-03-01,Miscellaneous,12279.58,Miscellaneous expense for March 2024
1817,8,2024-04-01,Rent,242062.21,Rent expense for April 2024
1818,8,2024-04-01,Electricity,50333.9,Electricity expense for April 2024
1819,8,2024-04-01,Salaries,-421501.79,Salaries expense for April 2024
1820,8,2024-04-01,Maintenance,22452.79,Maintenance expense for April 2024
1821,8,2024-04-01,Delivery,36861.08,Delivery expense for April 2024
1822,8,2024-04-01,Cleaning,8319.97,Cleaning expense for April 2024
1823,8,2024-04-01,Repairs,16140.12,Repairs expense for April 2024
1824,8,2024-04-01,Miscellaneous,20144.47,Miscellaneous expense for April 2024
1825,8,2024-05-01,Rent,117737.11,Rent expense for May 2024
1826,8,2024-05-01,Electricity,41761.75,Electricity expense for May 2024
1827,8,2024-05-01,Salaries,476295.07,Salaries expense for May 2024
1828,8,2024-05-01,Maintenance,18450.03,Maintenance expense for May 2024
1829,8,2024-05-01,Delivery,57298.58,Delivery expense for May 2024
1830,8,2024-05-01,Cleaning,9481.75,Cleaning expense for May 2024
1831,8,2024-05-01,Repairs,4882.97,Repairs expense for May 2024
1832,8,2024-05-01,Miscellaneous,18459.06,Miscellaneous expense for May 2024
1833,8,2024-06-01,Rent,215218.06,Rent expense for June 2024
1834,8,2024-06-01,Electricity,57331.99,Electricity expense for June 2024
1835,8,2024-06-01,Salaries,648350.37,Salaries expense for June 2024
1836,8,2024-06-01,Maintenance,16922.96,Maintenance expense for June 2024
1837,8,2024-06-01,Delivery,60670.35,Delivery expense for June 2024
1838,8,2024-06-01,Cleaning,16017.94,Cleaning expense for June 2024
1839,8,2024-06-01,Repairs,33606.08,Repairs expense for June 2024
1840,8,2024-06-01,Miscellaneous,17600.87,Miscellaneous expense for June 2024
1841,8,2024-07-01,Rent,118115.82,Rent expense for July 2024
1842,8,2024-07-01,Electricity,52546.48,Electricity expense for July 2024
1843,8,2024-07-01,Salaries,634202.26,Salaries expense for July 2024
1844,8,2024-07-01,Maintenance,28942.95,Maintenance expense for July 2024
1845,8,2024-07-01,Delivery,55951.07,Delivery expense for July 2024
1846,8,2024-07-01,Cleaning,14179.61,Cleaning expense for July 2024
1847,8,2024-07-01,Repairs,6097.12,Repairs expense for July 2024
1848,8,2024-07-01,Miscellaneous,17700.17,Miscellaneous expense for July 2024
1849,8,2024-08-01,Rent,103146.97,Rent expense for August 2024
1850,8,2024-08-01,Electricity,54255.57,Electricity expense for August 2024
1851,8,2024-08-01,Salaries,702314.58,Salaries expense for August 2024
1852,8,2024-08-01,Maintenance,24249.96,Maintenance expense for August 2024
1853,8,2024-08-01,Delivery,55634.9,Delivery expense for August 2024
1854,8,2024-08-01,Cleaning,12800.45,Cleaning expense for August 2024
1855,8,2024-08-01,Repairs,9064.44,Repairs expense for August 2024
1856,8,2024-08-01,Miscellaneous,8139.45,Miscellaneous expense for August 2024
1857,8,2024-09-01,Rent,145711.62,Rent expense for September 2024
1858,8,2024-09-01,Electricity,50155.49,Electricity expense for September 2024
1859,8,2024-09-01,Salaries,583835.9,Salaries expense for September 2024
1860,8,2024-09-01,Maintenance,18064.96,Maintenance expense for September 2024
1861,8,2024-09-01,Delivery,26786.12,Delivery expense for September 2024
1862,8,2024-09-01,Cleaning,11984.1,Cleaning expense for September 2024
1863,8,2024-09-01,Repairs,15267.02,Repairs expense for September 2024
1864,8,2024-09-01,Miscellaneous,12551.01,Miscellaneous expense for September 2024
1865,8,2024-10-01,Rent,176328.68,Rent expense for October 2024
1866,8,2024-10-01,Electricity,67120.07,Electricity expense for October 2024
1867,8,2024-10-01,Salaries,451016.07,Salaries expense for October 2024
1868,8,2024-10-01,Maintenance,25145.68,Maintenance expense for October 2024
1869,8,2024-10-01,Delivery,48629.27,Delivery expense for October 2024
1870,8,2024-10-01,Cleaning,11604.86,Cleaning expense for October 2024
1871,8,2024-10-01,Repairs,6789.65,Repairs expense for October 2024
1872,8,2024-10-01,Miscellaneous,8337.64,Miscellaneous expense for October 2024
1873,8,2024-11-01,Rent,125532.24,Rent expense for November 2024
1874,8,2024-11-01,Electricity,45326.24,Electricity expense for November 2024
1875,8,2024-11-01,Salaries,428401.17,Salaries expense for November 2024
1876,8,2024-11-01,Maintenance,23418.7,Maintenance expense for November 2024
1877,8,2024-11-01,Delivery,48722.05,Delivery expense for November 2024
1878,8,2024-11-01,Cleaning,11472.99,Cleaning expense for November 2024
1879,8,2024-11-01,Repairs,10074.76,Repairs expense for November 2024
1880,8,2024-11-01,Miscellaneous,20058.17,Miscellaneous expense for November 2024
1881,8,2024-12-01,Rent,211285.8,Rent expense for December 2024
1882,8,2024-12-01,Electricity,54484.91,Electricity expense for December 2024
1883,8,2024-12-01,Salaries,444402.24,Salaries expense for December 2024
1884,8,2024-12-01,Maintenance,28549.24,Maintenance expense for December 2024
1885,8,2024-12-01,Delivery,38959.7,Delivery expense for December 2024
1886,8,2024-12-01,Cleaning,7074.55,Cleaning expense for December 2024
1887,8,2024-12-01,Repairs,16801.89,Repairs expense for December 2024
1888,8,2024-12-01,Miscellaneous,9859.11,Miscellaneous expense for December 2024
1889,8,2025-01-01,Rent,221578.92,Rent expense for January 2025
1890,8,2025-01-01,Electricity,68799.02,Electricity expense for January 2025
1891,8,2025-01-01,Salaries,442830.77,Salaries expense for January 2025
1892,8,2025-01-01,Maintenance,21765.66,Maintenance expense for January 2025
1893,8,2025-01-01,Delivery,19396.35,Delivery expense for January 2025
