OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountAmount,FinalAmount
27808,11620,69,3,177.24,26.59,505.13
27809,11621,35,3,82.41,24.72,222.51
27810,11622,44,1,190.78,0.0,190.78
27811,11623,50,3,244.62,0.0,733.86
27812,11623,1,2,248.27,0.0,496.54
27813,11624,21,3,159.11,47.73,429.6
27814,11625,22,1,136.34,0.0,136.34
27815,11625,5,2,182.17,18.22,346.12
27816,11626,56,2,268.8,80.64,456.96
27817,11627,67,2,310.47,0.0,620.94
27818,11627,6,2,178.02,53.41,302.63
27819,11627,57,1,107.13,5.36,101.77
27820,11628,26,1,183.0,27.45,155.55
27821,11628,3,3,93.62,42.13,238.73
27822,11629,56,1,268.8,26.88,241.92
27823,11629,11,3,211.28,63.38,570.46
27824,11629,10,1,231.22,0.0,231.22
27825,11630,29,2,93.43,0.0,186.86
27826,11631,64,1,256.44,0.0,256.44
27827,11631,45,3,206.77,62.03,558.28
27828,11632,1,1,248.27,37.24,211.03
27829,11632,23,1,208.08,10.4,197.68
27830,11632,59,1,349.44,0.0,349.44
27831,11633,63,3,200.54,30.08,571.54
27832,11633,66,2,234.61,0.0,469.22
27833,11634,6,3,178.02,53.41,480.65
27834,11634,71,1,159.04,0.0,159.04
27835,11635,48,3,367.71,55.16,1047.97
27836,11635,1,1,248.27,0.0,248.27
27837,11635,8,2,180.47,54.14,306.8
27838,11636,55,1,478.02,0.0,478.02
27839,11636,18,2,140.88,42.26,239.5
27840,11637,71,1,159.04,0.0,159.04
27841,11637,39,2,49.95,9.99,89.91
27842,11638,59,2,349.44,69.89,628.99
27843,11638,66,2,234.61,46.92,422.3
27844,11639,38,2,52.51,0.0,105.02
27845,11639,33,1,82.14,0.0,82.14
27846,11640,53,3,197.26,59.18,532.6
27847,11640,18,2,140.88,0.0,281.76
27848,11640,22,3,136.34,61.35,347.67
27849,11641,67,1,310.47,46.57,263.9
27850,11641,50,1,244.62,36.69,207.93
27851,11642,26,2,183.0,0.0,366.0
27852,11642,40,3,122.76,0.0,368.28
27853,11642,25,1,163.63,0.0,163.63
27854,11643,69,2,177.24,0.0,354.48
27855,11643,12,2,147.57,44.27,250.87
27856,11643,6,2,178.02,0.0,356.04
27857,11643,33,3,82.14,24.64,221.78
27858,11643,18,1,140.88,0.0,140.88
27859,11644,53,3,197.26,29.59,562.19
27860,11644,4,2,97.88,0.0,195.76
27861,11644,20,1,238.82,11.94,226.88
27862,11645,43,3,277.53,83.26,749.33
27863,11645,67,3,310.47,93.14,838.27
27864,11646,11,1,211.28,0.0,211.28
27865,11647,18,2,140.88,42.26,239.5
27866,11648,26,1,183.0,0.0,183.0
27867,11649,19,2,206.87,0.0,413.74
27868,11649,54,3,200.54,0.0,601.62
27869,11649,55,1,478.02,71.7,406.32
27870,11650,24,3,205.36,0.0,616.08
27871,11651,9,2,151.74,0.0,303.48
27872,11652,23,3,208.08,62.42,561.82
27873,11653,44,3,190.78,57.23,515.11
27874,11653,43,1,277.53,13.88,263.65
27875,11653,63,2,200.54,0.0,401.08
27876,11653,61,2,234.61,0.0,469.22
27877,11654,35,1,82.41,12.36,70.05
27878,11654,26,3,183.0,54.9,494.1
27879,11655,65,3,300.59,0.0,901.77
27880,11655,60,1,212.72,10.64,202.08
27881,11656,48,1,367.71,18.39,349.32
27882,11656,59,3,349.44,0.0,1048.32
27883,11657,67,2,310.47,0.0,620.94
27884,11657,16,2,110.35,0.0,220.7
27885,11658,65,1,300.59,0.0,300.59
27886,11659,64,2,256.44,25.64,487.24
27887,11659,11,2,211.28,21.13,401.43
27888,11659,39,2,49.95,5.0,94.9
27889,11659,1,3,248.27,74.48,670.33
27890,11659,12,1,147.57,14.76,132.81
27891,11660,48,3,367.71,0.0,1103.13
27892,11660,60,1,212.72,0.0,212.72
27893,11660,9,2,151.74,15.17,288.31
27894,11660,1,2,248.27,0.0,496.54
27895,11660,31,2,64.68,0.0,129.36
27896,11661,62,2,159.59,0.0,319.18
27897,11662,7,1,243.68,36.55,207.13
27898,11662,67,1,310.47,15.52,294.95
27899,11663,57,2,107.13,0.0,214.26
27900,11663,60,1,212.72,0.0,212.72
27901,11663,51,1,236.82,35.52,201.3
27902,11663,8,2,180.47,36.09,324.85
27903,11664,2,3,122.34,0.0,367.02
27904,11664,6,3,178.02,26.7,507.36
27905,11664,30,2,60.79,6.08,115.5
27906,11664,24,2,205.36,0.0,410.72
27907,11664,18,2,140.88,14.09,267.67
27908,11665,55,1,478.02,71.7,406.32
27909,11665,33,2,82.14,0.0,164.28
27910,11665,11,3,211.28,31.69,602.15
27911,11665,64,3,256.44,115.4,653.92
27912,11666,60,3,212.72,95.72,542.44
27913,11666,14,2,172.14,51.64,292.64
27914,11666,69,2,177.24,0.0,354.48
27915,11666,16,1,110.35,0.0,110.35
27916,11666,10,2,231.22,0.0,462.44
27917,11667,13,-2,160.7,0.0,321.4
27918,11668,67,2,310.47,31.05,589.89
27919,11668,56,1,268.8,0.0,268.8
27920,11668,31,1,64.68,0.0,64.68
27921,11669,64,1,256.44,0.0,256.44
27922,11669,48,2,367.71,110.31,625.11
27923,11670,2,2,122.34,36.7,207.98
27924,11670,46,1,161.47,0.0,161.47
27925,11670,29,2,93.43,0.0,186.86
27926,11671,2,2,122.34,24.47,220.21
27927,11672,17,3,144.83,0.0,434.49
27928,11673,71,2,159.04,0.0,318.08
27929,11673,10,2,231.22,69.37,393.07
27930,11673,8,1,180.47,0.0,180.47
27931,11674,41,3,50.99,22.95,130.02
27932,11675,9,2,151.74,0.0,303.48
27933,11676,30,3,60.79,0.0,182.37
27934,11676,33,2,82.14,24.64,139.64
27935,11676,15,2,154.26,0.0,308.52
27936,11676,16,2,110.35,0.0,220.7
27937,11676,8,3,180.47,0.0,541.41
27938,11677,61,1,234.61,0.0,234.61
27939,11677,12,2,147.57,14.76,280.38
27940,11678,40,1,122.76,6.14,116.62
27941,11678,26,3,183.0,27.45,521.55
27942,11678,70,2,318.01,31.8,604.22
27943,11678,55,3,478.02,71.7,1362.36
27944,11678,42,1,75.33,0.0,75.33
27945,11679,7,3,243.68,109.66,621.38
27946,11679,71,1,159.04,23.86,135.18
27947,11679,47,2,188.17,18.82,357.52
27948,11679,56,2,268.8,0.0,537.6
27949,11680,27,3,68.37,0.0,205.11
27950,11680,48,1,367.71,55.16,312.55
27951,11681,33,3,82.14,24.64,221.78
27952,11681,47,-3,188.17,84.68,479.83
27953,11681,70,3,318.01,47.7,906.33
27954,11682,52,1,97.93,0.0,97.93
27955,11682,41,1,50.99,7.65,43.34
27956,11683,25,3,163.63,24.54,466.35
27957,11683,16,3,110.35,16.55,314.5
27958,11683,7,2,243.68,0.0,487.36
27959,11684,70,3,318.01,143.1,810.93
27960,11684,51,3,236.82,106.57,603.89
27961,11685,42,1,75.33,3.77,71.56
27962,11685,45,2,206.77,41.35,372.19
27963,11686,71,2,159.04,0.0,318.08
27964,11686,34,3,41.41,18.63,105.6
27965,11686,42,2,75.33,0.0,150.66
27966,11687,50,2,244.62,73.39,415.85
27967,11687,27,3,68.37,0.0,205.11
27968,11688,34,1,41.41,0.0,41.41
27969,11688,31,2,64.68,0.0,129.36
27970,11689,57,2,107.13,21.43,192.83
27971,11690,23,2,208.08,0.0,416.16
27972,11690,62,3,159.59,71.82,406.95
27973,11690,11,2,211.28,63.38,359.18
27974,11691,19,2,206.87,0.0,413.74
27975,11691,69,2,177.24,17.72,336.76
27976,11692,50,1,244.62,0.0,244.62
27977,11692,63,3,200.54,0.0,601.62
27978,11692,41,2,50.99,5.1,96.88
27979,11692,20,2,238.82,0.0,477.64
27980,11693,48,1,367.71,55.16,312.55
27981,11694,32,1,79.0,11.85,67.15
27982,11694,15,3,154.26,46.28,416.5
27983,11695,29,2,93.43,28.03,158.83
27984,11695,37,1,63.47,3.17,60.3
27985,11696,68,3,310.47,0.0,931.41
27986,11696,13,1,160.7,16.07,144.63
27987,11697,57,3,107.13,0.0,321.39
27988,11697,12,1,147.57,14.76,132.81
27989,11697,71,1,159.04,0.0,159.04
27990,11698,61,3,234.61,0.0,703.83
27991,11698,60,2,212.72,21.27,404.17
27992,11698,40,2,122.76,0.0,245.52
27993,11698,55,1,478.02,0.0,478.02
27994,11699,50,1,244.62,12.23,232.39
27995,11699,69,1,177.24,17.72,159.52
27996,11699,54,3,200.54,60.16,541.46
27997,11699,38,1,52.51,0.0,52.51
27998,11700,65,2,300.59,60.12,541.06
27999,11701,63,2,200.54,0.0,401.08
28000,11702,55,1,478.02,71.7,406.32
28001,11702,5,1,182.17,9.11,173.06
28002,11703,13,2,160.7,48.21,273.19
28003,11703,43,1,277.53,13.88,263.65
28004,11704,16,1,110.35,11.04,99.31
28005,11705,53,2,197.26,0.0,394.52
28006,11705,28,3,96.03,0.0,288.09
28007,11706,18,2,140.88,14.09,267.67
28008,11706,20,3,238.82,0.0,716.46
28009,11706,17,2,144.83,28.97,260.69
28010,11706,38,2,52.51,5.25,99.77
28011,11707,24,2,205.36,41.07,369.65
28012,11708,60,1,212.72,10.64,202.08
28013,11709,43,1,277.53,0.0,277.53
28014,11710,61,3,234.61,35.19,668.64
28015,11711,30,2,60.79,0.0,121.58
28016,11711,65,3,300.59,0.0,901.77
28017,11711,15,3,154.26,46.28,416.5
28018,11711,68,3,310.47,0.0,931.41
28019,11712,4,3,97.88,44.05,249.59
28020,11712,1,1,248.27,0.0,248.27
28021,11712,47,2,188.17,56.45,319.89
28022,11712,67,3,310.47,0.0,931.41
28023,11712,66,1,234.61,0.0,234.61
28024,11713,39,3,49.95,0.0,149.85
28025,11713,31,3,64.68,0.0,194.04
28026,11714,18,1,140.88,7.04,133.84
28027,11714,15,2,154.26,15.43,293.09
28028,11715,19,2,206.87,41.37,372.37
28029,11715,6,2,178.02,0.0,356.04
28030,11716,59,3,349.44,0.0,1048.32
28031,11716,71,3,159.04,0.0,477.12
28032,11716,52,3,97.93,44.07,249.72
28033,11716,67,2,310.47,62.09,558.85
28034,11716,31,3,64.68,0.0,194.04
28035,11717,12,3,147.57,0.0,442.71
28036,11718,46,3,161.47,72.66,411.75
28037,11718,71,3,159.04,47.71,429.41
28038,11718,33,2,82.14,0.0,164.28
28039,11719,18,3,140.88,63.4,359.24
28040,11719,16,3,110.35,33.1,297.95
28041,11720,19,3,206.87,93.09,527.52
28042,11720,63,3,200.54,0.0,601.62
28043,11721,48,2,367.71,110.31,625.11
28044,11721,15,2,154.26,46.28,262.24
28045,11722,67,3,310.47,93.14,838.27
28046,11722,47,-2,188.17,0.0,376.34
28047,11723,3,3,93.62,42.13,238.73
28048,11723,59,1,349.44,0.0,349.44
28049,11724,28,1,96.03,4.8,91.23
28050,11724,6,3,178.02,26.7,507.36
28051,11724,63,2,200.54,0.0,401.08
28052,11724,15,2,154.26,15.43,293.09
28053,11724,69,2,177.24,53.17,301.31
28054,11725,33,2,82.14,0.0,164.28
28055,11725,43,1,277.53,0.0,277.53
28056,11725,37,2,63.47,0.0,126.94
28057,11726,66,1,234.61,23.46,211.15
28058,11726,61,2,234.61,23.46,445.76
28059,11726,3,1,93.62,4.68,88.94
28060,11727,11,2,211.28,42.26,380.3
28061,11727,19,2,206.87,20.69,393.05
28062,11728,59,1,349.44,0.0,349.44
28063,11728,23,2,208.08,0.0,416.16
28064,11729,26,3,183.0,82.35,466.65
28065,11730,30,3,60.79,18.24,164.13
28066,11730,40,2,122.76,0.0,245.52
28067,11731,47,3,188.17,84.68,479.83
28068,11731,4,1,97.88,4.89,92.99
28069,11732,46,2,161.47,48.44,274.5
28070,11732,38,2,52.51,10.5,94.52
28071,11733,41,3,50.99,0.0,152.97
28072,11734,7,2,243.68,0.0,487.36
28073,11735,17,2,144.83,43.45,246.21
28074,11735,43,3,277.53,0.0,832.59
28075,11735,8,3,180.47,54.14,487.27
28076,11735,13,1,160.7,0.0,160.7
28077,11735,21,3,159.11,0.0,477.33
28078,11736,30,2,60.79,12.16,109.42
28079,11736,68,1,310.47,0.0,310.47
28080,11736,71,1,159.04,23.86,135.18
28081,11737,61,3,234.61,0.0,703.83
28082,11737,59,2,349.44,0.0,698.88
28083,11738,22,1,136.34,0.0,136.34
28084,11738,41,1,50.99,0.0,50.99
28085,11739,61,2,234.61,70.38,398.84
28086,11739,47,3,188.17,0.0,564.51
28087,11739,51,2,236.82,0.0,473.64
28088,11739,59,1,349.44,0.0,349.44
28089,11739,44,1,190.78,0.0,190.78
28090,11740,39,2,49.95,5.0,94.9
28091,11741,14,1,172.14,25.82,146.32
28092,11741,13,2,160.7,0.0,321.4
28093,11741,20,3,238.82,35.82,680.64
28094,11742,43,2,277.53,0.0,555.06
28095,11742,46,1,161.47,8.07,153.4
28096,11743,45,3,206.77,0.0,620.31
28097,11744,71,3,159.04,47.71,429.41
28098,11744,34,2,41.41,8.28,74.54
28099,11745,32,2,79.0,7.9,150.1
28100,11746,24,1,205.36,10.27,195.09
28101,11746,29,3,93.43,0.0,280.29
28102,11747,18,3,140.88,42.26,380.38
28103,11747,4,2,97.88,29.36,166.4
28104,11747,39,1,49.95,2.5,47.45
28105,11748,69,3,177.24,26.59,505.13
28106,11748,6,3,178.02,0.0,534.06
28107,11748,29,3,93.43,42.04,238.25
28108,11748,57,1,107.13,10.71,96.42
28109,11748,52,1,97.93,9.79,88.14
28110,11749,53,1,197.26,0.0,197.26
28111,11749,44,1,190.78,0.0,190.78
28112,11749,43,3,277.53,124.89,707.7
28113,11750,19,1,206.87,0.0,206.87
28114,11751,40,3,122.76,0.0,368.28
28115,11751,69,2,177.24,0.0,354.48
28116,11751,19,2,206.87,0.0,413.74
28117,11751,38,2,52.51,0.0,105.02
28118,11752,29,2,93.43,28.03,158.83
28119,11752,11,3,211.28,63.38,570.46
28120,11753,29,2,93.43,0.0,186.86
28121,11754,55,3,478.02,0.0,1434.06
28122,11754,39,1,49.95,5.0,44.95
28123,11754,36,3,33.65,0.0,100.95
28124,11754,32,3,79.0,23.7,213.3
28125,11754,28,3,96.03,0.0,288.09
28126,11755,59,3,349.44,157.25,891.07
28127,11755,32,1,79.0,11.85,67.15
28128,11755,48,2,367.71,0.0,735.42
28129,11756,41,1,50.99,7.65,43.34
28130,11756,5,1,182.17,9.11,173.06
28131,11757,21,3,159.11,47.73,429.6
28132,11757,69,2,177.24,35.45,319.03
28133,11758,47,2,188.17,37.63,338.71
28134,11758,29,2,93.43,28.03,158.83
28135,11759,6,2,178.02,0.0,356.04
28136,11760,66,3,234.61,0.0,703.83
28137,11761,45,3,206.77,93.05,527.26
28138,11762,26,3,183.0,27.45,521.55
28139,11762,61,3,234.61,70.38,633.45
28140,11763,28,1,96.03,9.6,86.43
28141,11763,68,2,310.47,31.05,589.89
28142,11764,48,3,367.71,55.16,1047.97
28143,11765,62,2,159.59,0.0,319.18
28144,11765,43,3,277.53,124.89,707.7
28145,11765,24,3,205.36,0.0,616.08
28146,11765,4,2,97.88,0.0,195.76
28147,11766,48,1,367.71,36.77,330.94
28148,11767,7,3,243.68,36.55,694.49
28149,11767,14,3,172.14,0.0,516.42
28150,11768,54,2,200.54,60.16,340.92
28151,11768,24,2,205.36,0.0,410.72
28152,11769,27,3,68.37,0.0,205.11
28153,11770,15,1,154.26,0.0,154.26
28154,11770,56,3,268.8,40.32,766.08
28155,11771,7,3,243.68,0.0,731.04
28156,11771,30,2,60.79,0.0,121.58
28157,11771,61,1,234.61,0.0,234.61
28158,11771,39,1,49.95,7.49,42.46
28159,11771,18,3,140.88,0.0,422.64
28160,11772,3,3,93.62,0.0,280.86
28161,11773,64,1,256.44,0.0,256.44
28162,11773,1,2,248.27,0.0,496.54
28163,11773,12,1,147.57,22.14,125.43
28164,11773,34,3,41.41,0.0,124.23
28165,11774,61,3,234.61,105.57,598.26
28166,11774,13,3,160.7,0.0,482.1
28167,11774,34,2,41.41,12.42,70.4
28168,11774,39,2,49.95,14.98,84.92
28169,11774,4,2,97.88,0.0,195.76
28170,11775,51,2,236.82,71.05,402.59
28171,11775,15,2,154.26,15.43,293.09
28172,11775,59,3,349.44,0.0,1048.32
28173,11775,61,1,234.61,35.19,199.42
28174,11775,66,2,234.61,0.0,469.22
28175,11776,66,1,234.61,11.73,222.88
28176,11776,54,1,200.54,0.0,200.54
28177,11776,42,1,75.33,11.3,64.03
28178,11776,50,2,244.62,24.46,464.78
28179,11777,10,1,231.22,11.56,219.66
28180,11777,56,3,268.8,120.96,685.44
28181,11777,40,3,122.76,18.41,349.87
28182,11777,47,2,188.17,18.82,357.52
28183,11778,17,3,144.83,0.0,434.49
28184,11778,59,1,349.44,34.94,314.5
28185,11778,45,2,206.77,20.68,392.86
28186,11778,33,2,82.14,0.0,164.28
28187,11778,48,2,367.71,73.54,661.88
28188,11779,11,1,211.28,21.13,190.15
28189,11780,27,2,68.37,13.67,123.07
28190,11780,9,3,151.74,0.0,455.22
28191,11781,50,2,244.62,0.0,489.24
28192,11781,42,1,75.33,0.0,75.33
28193,11781,70,2,318.01,31.8,604.22
28194,11782,36,1,33.65,1.68,31.97
28195,11782,17,1,144.83,21.72,123.11
28196,11783,39,3,49.95,22.48,127.37
28197,11783,64,3,256.44,0.0,769.32
28198,11783,12,3,147.57,0.0,442.71
28199,11784,18,2,140.88,14.09,267.67
28200,11785,27,3,68.37,0.0,205.11
28201,11786,65,1,300.59,0.0,300.59
28202,11787,37,2,63.47,19.04,107.9
28203,11787,70,2,318.01,0.0,636.02
28204,11787,23,1,208.08,31.21,176.87
28205,11787,55,2,478.02,143.41,812.63
28206,11788,44,2,190.78,38.16,343.4
28207,11789,50,1,244.62,12.23,232.39
28208,11790,10,3,231.22,0.0,693.66
28209,11790,33,3,82.14,12.32,234.1
28210,11790,67,2,310.47,0.0,620.94
28211,11791,13,1,160.7,0.0,160.7
28212,11791,32,3,79.0,0.0,237.0
28213,11791,30,1,60.79,0.0,60.79
28214,11791,21,1,159.11,0.0,159.11
28215,11791,57,3,107.13,0.0,321.39
28216,11792,11,1,211.28,0.0,211.28
28217,11793,29,3,93.43,0.0,280.29
28218,11794,57,1,107.13,0.0,107.13
28219,11795,40,3,122.76,55.24,313.04
28220,11795,39,2,49.95,0.0,99.9
28221,11795,36,2,33.65,10.09,57.21
28222,11796,13,3,160.7,0.0,482.1
28223,11796,25,1,163.63,24.54,139.09
28224,11796,52,1,97.93,0.0,97.93
28225,11796,66,1,234.61,35.19,199.42
28226,11796,54,1,200.54,0.0,200.54
28227,11797,38,2,52.51,0.0,105.02
28228,11797,31,2,64.68,6.47,122.89
28229,11798,13,3,160.7,0.0,482.1
28230,11799,18,1,140.88,7.04,133.84
28231,11799,55,2,478.02,47.8,908.24
28232,11799,37,2,63.47,19.04,107.9
28233,11799,20,1,238.82,23.88,214.94
28234,11799,70,2,318.01,0.0,636.02
28235,11800,4,1,97.88,0.0,97.88
28236,11801,25,3,163.63,0.0,490.89
28237,11801,9,3,151.74,0.0,455.22
28238,11802,69,3,177.24,26.59,505.13
28239,11802,22,3,136.34,20.45,388.57
28240,11803,63,2,200.54,0.0,401.08
28241,11804,26,3,183.0,0.0,549.0
28242,11804,17,3,144.83,0.0,434.49
28243,11804,21,3,159.11,71.6,405.73
28244,11805,46,2,161.47,0.0,322.94
28245,11805,52,3,97.93,0.0,293.79
28246,11805,33,1,82.14,4.11,78.03
28247,11806,60,2,212.72,0.0,425.44
28248,11807,35,2,82.41,8.24,156.58
28249,11807,42,2,75.33,7.53,143.13
28250,11808,34,1,41.41,0.0,41.41
28251,11808,3,1,93.62,0.0,93.62
28252,11809,18,3,140.88,63.4,359.24
28253,11810,67,1,310.47,0.0,310.47
28254,11810,55,3,478.02,71.7,1362.36
28255,11810,42,1,75.33,0.0,75.33
28256,11811,39,2,49.95,9.99,89.91
28257,11811,8,3,180.47,0.0,541.41
28258,11812,4,3,97.88,0.0,293.64
28259,11812,22,2,136.34,409.0,231.78
28260,11812,16,1,110.35,0.0,110.35
28261,11812,67,2,310.47,0.0,620.94
28262,11812,12,1,147.57,14.76,132.81
28263,11813,28,2,96.03,19.21,172.85
28264,11813,48,1,367.71,55.16,312.55
28265,11814,24,3,205.36,92.41,523.67
28266,11814,56,1,268.8,40.32,228.48
28267,11814,58,3,183.14,54.94,494.48
28268,11815,4,2,97.88,9.79,185.97
28269,11816,41,1,50.99,0.0,50.99
28270,11816,39,1,49.95,5.0,44.95
28271,11817,27,1,68.37,0.0,68.37
28272,11818,62,3,159.59,0.0,478.77
28273,11818,18,3,140.88,0.0,422.64
28274,11819,66,3,234.61,35.19,668.64
28275,11819,55,1,478.02,71.7,406.32
28276,11819,17,1,144.83,21.72,123.11
28277,11820,13,2,160.7,32.14,289.26
28278,11820,19,3,206.87,31.03,589.58
28279,11820,58,2,183.14,0.0,366.28
28280,11820,3,2,93.62,0.0,187.24
28281,11820,11,3,211.28,0.0,633.84
28282,11821,30,1,60.79,0.0,60.79
28283,11821,32,1,79.0,0.0,79.0
28284,11822,5,2,182.17,36.43,327.91
28285,11822,3,2,93.62,28.09,159.15
28286,11823,5,1,182.17,0.0,182.17
28287,11823,28,1,96.03,0.0,96.03
28288,11824,26,3,183.0,54.9,494.1
28289,11825,66,1,234.61,0.0,234.61
28290,11825,65,2,300.59,60.12,541.06
28291,11825,1,1,248.27,0.0,248.27
28292,11825,68,2,310.47,0.0,620.94
28293,11825,22,2,136.34,27.27,245.41
28294,11826,60,2,212.72,0.0,425.44
28295,11826,48,2,367.71,0.0,735.42
28296,11826,25,3,163.63,24.54,466.35
28297,11826,20,2,238.82,0.0,477.64
28298,11826,35,2,82.41,8.24,156.58
28299,11827,42,1,75.33,7.53,67.8
28300,11827,69,3,177.24,0.0,531.72
28301,11828,56,2,268.8,0.0,537.6
28302,11828,48,3,367.71,165.47,937.66
28303,11829,56,2,268.8,0.0,537.6
28304,11829,3,2,93.62,0.0,187.24
28305,11829,8,3,180.47,81.21,460.2
28306,11829,21,2,159.11,47.73,270.49
28307,11829,34,2,41.41,4.14,78.68
28308,11830,15,3,154.26,23.14,439.64
28309,11830,40,1,122.76,6.14,116.62
28310,11831,46,1,161.47,16.15,145.32
28311,11831,22,2,136.34,40.9,231.78
28312,11832,10,1,231.22,23.12,208.1
28313,11832,22,1,136.34,0.0,136.34
28314,11832,70,3,318.01,95.4,858.63
28315,11833,7,3,243.68,0.0,731.04
28316,11833,21,3,159.11,23.87,453.46
28317,11833,57,1,107.13,0.0,107.13
28318,11833,53,1,197.26,0.0,197.26
28319,11834,5,3,182.17,0.0,546.51
28320,11834,55,1,478.02,23.9,454.12
28321,11835,65,2,300.59,90.18,511.0
28322,11836,25,1,163.63,0.0,163.63
28323,11836,60,3,212.72,95.72,542.44
28324,11836,70,2,318.01,95.4,540.62
28325,11836,56,3,268.8,0.0,806.4
28326,11836,27,1,68.37,10.26,58.11
28327,11837,26,2,183.0,0.0,366.0
28328,11837,11,3,211.28,63.38,570.46
28329,11837,30,1,60.79,6.08,54.71
28330,11837,35,2,82.41,16.48,148.34
28331,11837,1,3,248.27,37.24,707.57
28332,11838,7,3,243.68,36.55,694.49
28333,11838,40,2,122.76,24.55,220.97
28334,11838,57,2,107.13,0.0,214.26
28335,11838,34,2,41.41,0.0,82.82
28336,11839,28,1,96.03,0.0,96.03
28337,11839,27,3,68.37,20.51,184.6
28338,11840,27,2,68.37,20.51,116.23
28339,11841,53,1,197.26,9.86,187.4
28340,11842,61,3,234.61,35.19,668.64
28341,11842,43,1,277.53,0.0,277.53
28342,11843,1,2,248.27,0.0,496.54
28343,11844,26,3,183.0,0.0,549.0
28344,11844,64,1,256.44,12.82,243.62
28345,11844,2,1,122.34,0.0,122.34
28346,11845,63,3,200.54,30.08,571.54
28347,11845,10,2,231.22,0.0,462.44
28348,11845,68,2,310.47,62.09,558.85
28349,11845,43,2,277.53,83.26,471.8
28350,11846,30,2,60.79,0.0,121.58
28351,11847,20,3,238.82,0.0,716.46
28352,11848,44,1,190.78,0.0,190.78
28353,11849,58,3,183.14,0.0,549.42
28354,11849,10,1,231.22,0.0,231.22
28355,11849,35,2,82.41,24.72,140.1
28356,11850,67,3,310.47,0.0,931.41
28357,11850,43,1,277.53,0.0,277.53
28358,11851,60,3,212.72,0.0,638.16
28359,11852,56,2,268.8,80.64,456.96
28360,11852,65,3,300.59,0.0,901.77
28361,11852,59,3,349.44,0.0,1048.32
28362,11853,39,3,49.95,14.99,134.86
28363,11853,11,1,211.28,10.56,200.72
28364,11853,15,2,154.26,0.0,308.52
28365,11854,37,2,63.47,0.0,126.94
28366,11854,29,1,93.43,0.0,93.43
28367,11854,22,2,136.34,0.0,272.68
28368,11854,40,3,122.76,55.24,313.04
28369,11855,30,3,60.79,0.0,182.37
28370,11855,51,2,236.82,47.36,426.28
28371,11856,13,2,160.7,0.0,321.4
28372,11857,44,3,190.78,85.85,486.49
28373,11857,38,1,52.51,7.88,44.63
28374,11857,43,1,277.53,27.75,249.78
28375,11857,54,3,200.54,60.16,541.46
28376,11858,61,2,234.61,70.38,398.84
28377,11858,45,1,206.77,0.0,206.77
28378,11858,17,1,144.83,14.48,130.35
28379,11858,54,2,200.54,40.11,360.97
28380,11859,42,1,75.33,11.3,64.03
28381,11860,43,1,277.53,0.0,277.53
28382,11861,9,3,151.74,0.0,455.22
28383,11861,4,1,97.88,4.89,92.99
28384,11862,38,1,52.51,5.25,47.26
28385,11862,71,2,159.04,0.0,318.08
28386,11862,26,3,183.0,0.0,549.0
28387,11862,65,1,300.59,30.06,270.53
28388,11862,14,1,172.14,0.0,172.14
28389,11863,6,1,178.02,8.9,169.12
28390,11864,66,3,234.61,35.19,668.64
28391,11865,60,2,212.72,21.27,404.17
28392,11865,32,3,79.0,35.55,201.45
28393,11866,31,2,64.68,0.0,129.36
28394,11866,60,3,212.72,31.91,606.25
28395,11867,17,2,144.83,28.97,260.69
28396,11868,13,3,160.7,0.0,482.1
28397,11868,63,3,200.54,0.0,601.62
28398,11869,2,1,122.34,18.35,103.99
28399,11869,43,1,277.53,13.88,263.65
28400,11870,68,2,310.47,62.09,558.85
28401,11871,11,3,211.28,63.38,570.46
28402,11871,54,1,200.54,10.03,190.51
28403,11871,10,3,231.22,0.0,693.66
28404,11871,23,1,208.08,0.0,208.08
28405,11872,17,1,144.83,14.48,130.35
28406,11872,28,3,96.03,43.21,244.88
28407,11872,9,2,151.74,0.0,303.48
28408,11873,20,3,238.82,0.0,716.46
28409,11873,66,3,234.61,0.0,703.83
28410,11874,19,3,206.87,31.03,589.58
28411,11875,26,1,183.0,27.45,155.55
28412,11875,62,3,159.59,0.0,478.77
28413,11876,26,1,183.0,0.0,183.0
28414,11877,18,1,140.88,7.04,133.84
